,result
639,"Preheat oven to 375f and butter and flour a 9-inch cake pan with high sides, line bottom with parchment paper. Finely grind almonds with 2 tablespoons of sugar in food processor. Mix yolks, 2 tablespoons sugar, lemon zest, cinnamon and a pinch of salt in a bowl until thick and smooth. Add almond mixture, stir. Separately beat egg whites until soft peaks form, then gradually add 4 tablespoons sugar, beating until egg whites are stiff but not dry. Fold half of egg whites gently into almond mixture, then add other half and finish folding in gently. Transfer to prepared pan. Bake until toothpick inserted in center comes out clean, about 30-35 minutes. Cool on rack, turn out onto serving platter."
640,"Heat olive oil in a large saucepan over medium-high heat. Add the onion and cook, stirring occasionally, until tender, 5-8 minutes. Add the cauliflower and cook, stirring occasionally, until light golden brown, about 5 minutes. Add the stock, milk, nutmeg, and pepper and bring to a boil. Reduce the heat to low and simmer until the cauliflower is easily pierced with a fork, about 10 minutes. Remove 1 cup of cauliflower florets and set aside., puree soup in blender or food processor until smooth. Return soup to pot and stir in the cheese and remaining cauliflower florets and adjust seasonings to taste."
641,"Cover chicken with water in a large pot. Cook 1 hour and remove chicken. Meanwhile, prepare remaining ingredients, and add to pot after removing chicken, and cook for 1 hour. Meanwhile, place chicken in baking dish and roast it in a 350 f oven for 30 minutes. After roasting, let chicken cool for 10 minutes before removing meat from the carcass and adding the meat to the soup pot. Simmer until the meat is heated through, and serve."
642,Preheat oven to 450 degrees f or grill to medium-high. Sprinkle both sides of beef with teriyaki sauce. Bake 12 to 15 minutes on a cookie sheet in oven or grill 7 to 9 minutes in covered grill. Serve immediately over rice. Makes 4 servings.
643,"Heat oil in a large skillet over medium heat. Stir in the onion, garlic, and bay leaf, and saute until onion is lightly browned. Mix tomatoes, curry powder, and salt into the skillet, and continue cooking about 5 minutes. Mix in the chicken, and cook 15 to 20 minutes, until no longer pink and juices run clear. Reduce skillet heat to low. Stirring constantly, gradually blend in the coconut milk over a period of about 10 minutes. Stirring constantly,"
644,"Preheat oven to 375 degrees fahrenheit. In large skillet, brown beef and onion then drain. Return meat to pan. Add spaghetti sauce. Meanwhile, in a medium bowl combine mozzarella cheese and sour cream. Pour hot meat into an ungreased 12 x 8 inch dish. Spoon cheese mixture over meat. Unroll crescent roll dough over the top of the mixture. Mix parmesan cheese and butter together, then spread over the top of the dough. Bake 18-25 minutes or until golden brown."
645,"In a large pot of boiling salted water, heat the cream in a large pot of boiling salted water until al dente. Bring to boiling. Reduce heat. Simmer covered for 15 minutes. Stir in cooked sausage, kale or spinach simmer for about 5 minutes more or until kale is tender. Season to taste with pepper."
646,"Preheat oven to 350. Sift flour, sugar, baking powder and salt into large bowl. Add egg, shortning, milk and vanilla. Stir until all is moistened. Stir in the walnuts. Bake in a 9x5 loaf pan for 1 hour, 20 minutes, or until toothpick comes out clean."
647,Place bbq sausage in a large bowl and mix well. Spread mixture evenly over bbq sausage. Bake at 350 degrees for 25-30 minutes. Cut into squares.
648,"Preheat oven to 425 degrees. Spray muffin tins lightly with oil. Mix together baking soda, baking powder, salt, and cornmeal in a small bowl. In a separate bowl, beat the eggs with yogurt. Stir in the chipotles& cheese. Then gently stir the egg mix into the cornmeal mix just until combined. Fill the muffin tins with the batter& bake for 10-15 minutes for regular sized muffins or 7-10 minutes for mini-muffins."
649,"Preheat oven to 350 degrees f. Grease two 9x5 inch loaf pans. Sift together the flour, baking soda, baking powder, salt, and pumpkin pie spice. Set aside. In a large bowl, beat together sugar, oil, eggs, and pumpkin. Stir in flour mixture alternately with water. Divide batter evenly between the prepared pans. Bake in the preheated oven for 60 to 70 minutes, or until a toothpick inserted into the center comes out clean. For best flavor, store wrapped in plastic wrap at room temperature for a full day before serving."
650,"Preheat oven to 350 degrees. In large mixing bowl, combine flour, white sugar, baking soda, eggs, crushed pineapple with juice, brown sugar, nuts, vanilla, evaporated milk, butterpreparation:Preheat oven to 350 degrees. In large mixing bowl, combine flour, white sugar, baking soda, eggs, crushed"
651,"Preheat the oven to 350 degrees. In a large skillet, saute the meat with garlic and ginger root in oil for a couple minutes. Add the curry paste, coconut milk, lime rind and juice. Simmer until meat is desired tenderness, or until tofu is heated through. Stir in the cilantro just before serving. Serve with rice."
652,"Preheat oven to 350°F. Add 1 tablespoon olive oil to the center of each sheet and spread 1 tablespoon pesto on top. Mound one-quarter of the zucchini, tomatoes and scallions over each chicken breast. Dollop 3 tablespoons pesto over each mound. Fold the foil over the chicken and vegetables. Pinch the edges to seal. Cover and grill the packets over indirect heat for 25 minutes. Remove from the grill and open carefully."
653,"Place chicken breasts in a lightly greased shallow baking dish. Season with the taco seasoning mix. Pour the salsa over the chicken. Bake at 350 for 35 to 45 minutes, or until chicken is tender. When ready to serve, remove the chicken from the pan, stir sour cream into salsa, then return chicken. Serve salsa sour cream chicken with a big tossed salad and spanish rice. This chicken breast recipe serves 4."
654,Preheat oven to 350 degrees. Spray muffin pan with cooking spray. Beat sugar and eggs together until thickened. Add melted butter and almond extract. Beat well. Add flour. Stir in cranberries and pecans. Fill muffin pan. Since these do not raise much fill the cups to the top. Bake at 350 degrees for 45 minutes or until browned on top and done in center. Cool on wire rack.
655,"Preheat oven to 400f and lightly grease baking sheet. Unfold puff pastry on lightly floured surface, roll out into 12-inch square. Crimp edges. Spread pesto evenly over top, sprinkle with cheese. Top with thin tomato slices, top with rest of cheese. Bake 17 to 20 minutes or until golden brown."
656,"Preheat oven to 375 degrees fahrenheit. Unroll squares into 4 rectangles and place in a 13 x 9 inch baking dish. Press up sides slightly and press perforations together. Layer cooked sausage, cooked bacon, hash browns, and cheese. At this point you can make it ahead and refrigerate for up to 24 hours. Mix together eggs, milk, salt and pepper. Pour mixture over the dish. Bake for 20 to 25 minutes."
657,"Place foil packets on a baking sheet and bake at 400 degrees for 15 minutes, until cheese is melted. Serve warm."
658,"In a large bowl, combine the strawberries, strawberries, rose water, icing sugar, lemon juice, cayenne pepper, and salt. Pour over fruit. Toss to coat. Cover and refrigerate several hours. In a large glass serving bowl, line lettuce leaves along the bottom and sides of bowl. Spoon melon mixture into the center of bowl. Garnish with mint sprigs."
659,"In 4-quart saucepan, melt butter over medium heat. Cook onion and garlic in butter 2 to 3 minutes, stirring frequently, until tender. Stir in flour, salt and pepper. Cook, stirring constantly, 1 minute. Stir in broth, broccoli and corn. Heat to boiling over high heat. Reduce heat. Simmer 5 to 7 minutes, stirring occasionally, until vegetables are tender. Stir in half-and-half. Cook 2 to 3 minutes, stirring occasionally, until hot."
660,"Preheat oven to 400 degrees. Saute beef and onion in butter, margarine or oil over medium heat, until soft. Place biscuit mix, water, ground beef, onion, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion soup mix, sliced mushrooms, cream of mushroom soup, onion"
661,"Combine all of the ingredients, except the chocolate, together in a blender. Cover and blend on low speed for 3 minutes. Pour into a greased 9-inch pie pan. Let stand about 5 minutes then sprinkle with coconut. Bake at 350 degrees for 40 minutes. Serve warm or cool."
662,"Heat oil in a large skillet over medium-high heat. Add shrimp and saut briskly, cooking through, for approximately 4-5 minutes. Season with salt and pepper to taste. In a bowl, toss lettuce with dressing. To assemble sandwich, place cooked shrimp on one half of toasted bread, then top with dressed lettuce and grated parmesan cheese. Top with other half of bread and slice into 4 to 6 portions."
663,"Wtih processor running, drop garlic through feed tube and mince. Scrape down sides of work bowl. Add chickpeas, tahini and lemon juice. Process until mixture is smooth. Add roasted peppers. Process until peppers are finely chopped. Season with salt and pepper. Transfer hummus to small bowl."
664,"In a large saucepan, bring the milk and cardamom pods to a boil over medium heat. Add the rice and reduce heat to a low simmer. Cook for 30 to 40 minutes, until the rice is soft and the milk is very thick. Keep stifring to incorporate the starch from the rice into the milk and to prevent the rice from sticking to the bottom of the pot. Add the sugar, almonds, ground cardamom, and nutmeg and cook for another 5 minutes, stirring constantly. Remove from the heat. Sprinkle with the rose water. Serve warm or chilled in dessert bowls."
665,"Heat the vegetable oil in a large frying pan. Add the chicken breasts and brown on both sides. Add the shallots, chicken stock and vinegar. Cover and simmer on low heat until the chicken is no longer pink inside, about 30 minutes. Remove the chicken from the pan and keep warm. Blend together the cream and cornstarch. Stir into the cooking liquid in the frying pan. Cook until thickened, stirring the sauce to keep it smooth. Stir in the mustard, tarragon, salt and pepper. Arrange the chicken on a serving platter and pour the sauce over it."
666,"Heat oven to 400f. Cook sausage in nonstick skillet over medium heat until browned, stirring frequently. Drain. Add pepper and cook 3 minute stir in pizza sauce. Spread sausage mixture on pizza crust. Sprinkle with french onions and cheese. Bake pizza on baking sheet. Bake 10 to 12 minute until cheese melts and crust is golden an crispy. Cut into wedges to serve."
667,"To make the dressing, in a small bowl, combine the lemon juice and garlic. Slowly whisk in olive oil until the mixture is creamy. Season with salt and pepper. Place arugula in a serving bowl and add dressing to taste. Mix well. Top with avocado slices, drizzle a bit more dressing over them and season with a pinch of salt. Using a vegetable peeler, shave slivers of parmesan over the top."
668,"Combine apricots and brandy in a large pot and fill with enough cider to cover it by a third or more. Add cloves and lemon peel. Simmer until the larger pieces are cooked but not falling apart. Pour off liquid and cook until reduced by a third. To reduced liquid add honey, cinnamon, lemon juice, and fruit. Reheat, stirring. Taste, and add more lemon juice if needed. Serve warm in crystal or clear glass bowls. Keeps in the refrigerator for up to 2 weeks."
669,"Heat oven to 350 degrees. Using solid shortening, grease and flour bottom only of 9 x 5 inch loaf pan. In large bowl, blend all ingredients at low speed until moistened. Beat 2 minutes at medium speed. Pour batter into prepared pan. Bake at 350 degrees for 50 to 60 minutes or until toothpick inserted in center comes out clean. Cool 15 minutes. Remove from pan. Wrap tightly and store in refrigerator."
670,"Preheat oven to 200 degrees celsius. Cut bread into 1. 5 cm thick slices but do not cut all the way through. Place oil, lemon rind, garlic, herbs, salt and pepper into a bowl. Mix well, brush over both sides of each slice of bread. Wrap bread tightly in foil. Place on baking tray. Bake 20 - 25 minutes or till hot. Slice all the way through and serve."
671,Preheat oven to 400f. Mix first six ingredients and form into cocktail size meatballs. Place on jelly roll style pan with lip. Bake meatballs in oven for 15-20 minutes until done. Melt butter in saucepan. Add garlic and saut for 1-2 minutes. Stir in flour. Stir in chicken broth and cook until thickened. Combine meatballs and sauce. Keep warm in crockpot if serving for party.
672,Cook on low for 4-5 hours or on low for 7-8 hours.
673,"In small bowl, combine cream cheese, ranch salad dressing, seafood cocktail sauce, cheddar cheese, imitation crabmeat, shrimp, green pepper, tomatoes, green onionspreparation:In small bowl, combine cream cheese, ranch salad dressing, seafood cocktail sauce, cheddar cheese, imitation crabmeat, shrimp, green pepper, tomatoes, green onionspreparation:In small bowl, combine cream cheese, ranch salad dressing, seafood cocktail sauce, cheddar cheese, imitation crabmeat, shrimp, green pepper, tomatoes, green onionspreparation:In small bowl, combine cream cheese, ranch salad dressing, seafood cocktail sauce, cheddar cheese, imitation crabmeat, shrimp, green pepper, tomatoes, green onionspreparation:In small bowl, combine cream cheese, ranch salad dressing, seafood cocktail sauce, cheddar cheese, imitation crabmeat, shrimp, green pepper, tomatoes, green onionspreparation:In small bowl, combine cream cheese, ranch salad dressing, seafood cocktail sauce, cheddar cheese, imitation crabmeat, shrimp, green pepper, tomatoes, green onionspreparation:In small bowl, combine cream cheese, ranch salad dressing, seafood cocktail sauce, cheddar cheese, imitation crabmeat, shrimp, green pepper, tomatoes, green onionspreparation:In small bowl, combine cream cheese, ranch salad dressing, seafood cocktail sauce, cheddar cheese, imitation crabmeat, shrimp, green pepper, tomatoes, green onionspreparation:In small bowl, combine cream cheese, ranch salad dressing, seafood cocktail sauce, cheddar cheese, imitation crabmeat, shrimp, green pepper, tomatoes, green onionspreparation:In small bowl, combine cream cheese, ranch salad dressing, seafood cocktail sauce, cheddar cheese, imitation crabmeat, shrimp, green pepper, tomatoes, green onionspreparation:In small bowl, combine cream cheese, ranch salad dressing, seafood cocktail sauce, cheddar cheese, imitation crabmeat, shrimp, green pepper,"
674,"In a small saucepan on medium heat, warm the vinegar and sugar together until the sugar dissolves. Set liquid aside to cool. Chop the dill. Slice the cucumber very thinly and arrange in layers on a shallow, non-reactive platter with sloped edges. Sprinkle with salt and pepper and garnish with the fresh dill. Pour the dressing over the cucumbers. Let marinate at least 1 hour or overnight. Yield is estimated."
675,"In a large roasting pan toss green beans, potato, rutabaga, carrots and onion with oil. Sprinkle with salt. Roast for 15 - 20 minutes, in a 450 degree f oven. In a large saucepan bring broth and beans to a boil and add roasted vegetable. Reduced heat. Simmer, covered, 5 minutes. Stir in thyme. For a thicker soup, mash vegetables and beans slightly."
676,"Combine all ingredients except meat in crock pot. Add meat. Cover and cook on low for 6 - 8 hours. Before serving, thicken brisket with flour or cornstarch mixed with a little water. Just before serving add 1 cup sour cream to brisket and stir well. Serve over noodles."
677,"Mix together flour, salt, onion powder, pepper, margarine, cream of kremidotiganites greek onion fritters. Bake at 350 for 30 minutes."
678,Preheat oven to 375 degrees. Place rolls on ungreased baking sheet try to flatten rolls so they resemble flat circles. Take a spoonful of sauce and spread ontop of each rolls. Then cut up cheese into small bits and garnish. Add meat ontop of cheese and then place remaining cheese ontop of meat. Cook for about 15 min of until rolls are golden.
679,"Mix all ingredients except the butter, caster sugar, eggs, self raising flour, gingerroot, orange, juice and zest of, ground ginger, fresh cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries, dried cranberries"
680,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 300 degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken in flour and crumb mixture. Quickly fry chicken on all sides until browned and crisp. Place in covered baking dish and bake additional 20-30 minutes to re-crisp chicken, serve."
681,"Preheat oven to 350. In a large bowl combine first seven ingredients, stir well. Lightly spray pam in a medium size casserole dish and pour in bean mixture. Place slices of bacon over top of beans. Cover and bake 30 minutes. Uncover and bake extra 15 minutes."
682,"In a medium saucepan, combine cranberries, dried apricot, dried cranberries, orange zest, dark chocolate. Cook stirring until berries are popped and mixture is thickened. Let cool. In a heavy saucepan over medium heat, melt butter. Stir in cocoa then condensed milk. Stir until mixture thickens. Stir in cooled cranberries. Refrigerate 3 to 4 hours or until well chilled. Shape into one inch balls. Roll in powdered sugar. Store in refrigerator."
683,"Preheat the oven to 400. Cover a glass baking dish with aluminum foil and place the chicken breasts on top. Zest all 3 of the lemons into a small bowl, and then add the juice of 2 of the lemons. Add the pepper and all the other ingredients into the bowl. Mix the combine and pour over all the chicken breasts. Bake for 1 hour. Remove from the oven and drizzle with the lemon juice of the last lemon, and a few more grinds from pepper mill."
684,"Heat oil and a large pan and cook the garlic and leek, stirring until the leek is soft. Add the remaining ingredients and simmer uncovered for about 40 minutes, making sure the vegetables are tender. Blend or process the mixture in batches until pured. Return soup to pan and stir over heat until hot. This goes well with cheesy chive muffins for a lunch."
685,Heat oven to 400. Pour hot water in the bottom of the dish and cover with aluminum foil. Bake for 30 minutes. Sprinkle with remaining cheese and bake uncovered for an additional 10 minutes. Remove from heat and stir in cup of cheese. Spoon mixture into pepper halves and then place in 9 x 13 glass baking dish. Sprinkle with remaining
686,"Mix all ingredients together in blender. Pour into 6- 3oz molds or paper cups. Freeze for one hour, place sticks in the middle. Freeze for another 3 hours, until solid. To release pops, dip molds into hot water until pops loosen and slide out. If using paper cups, peel away paper."
687,"In a small saucepan over low heat, melt margarine. Add chili powder, garlic salt, and onion powder. Stir to mix well. In a large bowl, pour margarine mixture over popped popcorn. Sprinkle with parmesan cheese and toss to coat well."
688,"Preheat oven to 350 degrees fahrenheit or 175 degrees celsius. Mix the flour, baking powder, baking soda, butter, sugar, egg, vanilla extract, cornmeal, baking powder, salt, flour. Add to the creamed mixture. Drop by teaspoonfuls onto a greased cookie sheet. Bake in a preheated 350 degree oven about 15 minutes or until lightly brown."
689,"In a large resealable plastic bag, combine the first seven ingredients. Add the chicken. Seal bag and turn to coat. Refrigerate for 1 hour. Drain and discard marinade. On each of 12 metal or soaked wooden appetizer skewers, thread two shrimp and any veggies you want to add. Grill kabobs, covered, over medium heat or broil 4 inches from the heat for 5-8 minutes or until shrimp turn pink, turning once."
690,"Combine all of the ingredients, except the coconut, together in a blender. Cover and blend on low speed for 3 minutes. Pour into a greased 9-inch pie pan. Let stand about 5 minutes then sprinkle with coconut. Bake at 350 degrees for 40 minutes. Serve warm or cool."
691,"Preheat oven to 180c. Cut potatoes into large wedges. Place on greased oven trays, bake for about 30 minutes or until golden brown, turning potatoes when necessary. Combine oil, garlic, herbs, mustard and juice in a bowl. Add potatoes and toss until potatoes are well coated with mixture. Return potatoes to oven trays and drizzle with melted butter. Cook under hot grill until golden brown, turning potatoes when necessary. Serve sprinkled with salt if desired."
692,"Heat olive oil in pan. When the oil is hot, add the mushrooms, salt and sharry. Cover, and lower heat. Cook until liquid is released from mushrooms, about 10 minutes. Drain and set aside. Toast bread slightly, just to dry it out a bit. Spread toast with alioli and top with mushrooms. Broil for about 30 seconds or until liquid is released from mushrooms, about 10 minutes. Spread toast with aliol"
693,"Preheat oven to 350f. Cut jalapenos in half lengthwise and scrape out seeds. In a bowl, combine cheeses and onion and mix well. Wrap bacon slices around each half, cover as much of the surface as possible. Brush bacon surface with bbq sauce. Secure with toothpicks and pop into oven for 1 hr."
694,"Heat oil in 3-quart saucepan over medium-high heat. Cook turkey, onion, chilies and garlic in oil, stirring occasionally, until turkey is no longer pink in center and onion is tender. Stir in remaining ingredients. Heat to boiling. Reduce heat. Cover and simmer 30 minutes, stirring occasionally."
695,"Add 1 tablespoon oil to pan. Add the finely minced garlic and lightly brown. Be very careful not to burn the garlic. Add 3 tablespoons honey. Dissolve 1 tablespoon corn starch in 1 tablespoon water to thicken sauce. Thicken and stir til nice and shiny. I often make ahead, refrigerate and warm in micro wave just before using. Keeps well at least a week."
696,"Heat oven to 425. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender. Sprinkle with snipped parsley and serve."
697,"In a small saucepan combine water and sugar. Bring to a boil over medium heat. Stir in berries. Cook until the berries have mostly broken down, approximately 10-15 minutes. Remove from heat. Stir in vanilla and lemon juice. Enjoy."
698,"Preheat oven to 350 degrees. In large skillet, cook and stir bacon and onion until bacon is crisp. Drain off fat. Stir in remaining ingredients. Pour into ungreased 1-quart casserole. Bake uncovered until hot and bubbly, about 45 minutes."
699,"Mix walnuts, sugar, egg, vanilla extract, rice bubbles, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips, self raising flour, chocolate chips,"
700,"In a saucepan, melt butter over medium heat. Add flour and salt, blending well. Slowly add milk, stirring constantly. Cook until mixture boils and thickens. Set aside press tomatoes through"
701,"Heat oil in frying pan over med high heat. Add chicken, onion, and peppers, cook and stir until chicken is browned. Add water, tomatoes, and tomato sauce and bring to a boil. Add tortellini, making sure that tomato mixture covers it completely. Cook 15 to 20 minutes until sauce is thickened and chicken is cooked through. Stir frequently during cooking."
702,"Preheat oven to 375. Place tart apples in a 2-quart square baking dish. Stir in the tart apples. For topping, in a medium bowl combine the oats, brown sugar, flour, cinnamon, nutmeg, salt, butter, whipped cream. Cut in butter until mixture resembles coarse crumbs. Stir in the nuts. Sprinkle topping over filling. Bake for 30 to 35 minutes or until fruit is tender and topping is golden. Cool slightly. Serve warm with ice cream if desired."
703,"Heat oil in a medium skillet over medium. Add onion and cook until softened, stirring occasionally, about 3 minutes. Whisk eggs and hot sauce in a small bowl. Add to hot skillet and cook until melted, about 1 minute. Place egg mixture evenly over 4 bagel halves. Top with remaining bagel halves and serve."
704,"Preheat oven to 425f grease a 9x9 inche metal baking pan. In large bowl, combine first 6 ingredients. In medium bowl, whisk buttermilk, oil, and eggnog until blended. Stir into cornmeal mixture just until moistened. Pour batter into prepared pan. Bake 20-25 minutes or until golden and toothpick inserted in center comes out clean. Cut cornbread into 9 squares."
705,"Preheat oven to 350 degrees. Place salmon in 8-inch baking dish and set aside. In a small cup or bowl mix together next 3 ingredients and pour over salmon. Bake for 20 - 25 minutes or until cooked through. Sprinkle with salt, parsley and green onion."
706,"Heat grill to medium-high heat. Using aluminum foil, create an oblong cooking tray to be placed directly on grill. Place salmon fillet in center of tray. Season first with garlic salt, sprinkle with brown sugar, and then cover with pieces of butter. Top with sliced red onions. Pour beer of choice into tray to just below the highest point of the fillet. Cover tray with aluminum foil to envelope fish completely. Pour"
707,"Preheat oven to 350f. Butter a 15 x 10-inch jellyroll pan. Cream butter with sugar and beat until light and fluffy. Add peanut butter and beat until combined well. Beat in egg, vanilla and salt. Add flour and beat just until combined. Stir in coconut. Spread mixture evenly in prepared pan. Sprinkle peanuts over, pressing them in lightly. Bake for 20-25 minutes, or until a tester comes out clean. Let cool, cut into 24 bars and then the bar on the diagonal, making 48 cookies."
708,"Preheat oven to 400 degrees. Line cookie sheet with foil. Place 40 crackers in one layer on cookie sheet. In saucepan on low heat, combine butter and brown sugar. Heat until blended. Boil 3 minutes. Pour mixture evenly over crackers. Sprinkle cracker centers with chocolate chips. Place in oven until chips melt. Sprinkle with chopped nuts. Cut while warm. Store on wax paper."
709,"Place roast in slow cooker with the contents of the guinness stout packet. Pour water, wine, and soy sauce over the top, turning the roast to coat. Carefully spread garlic over the roast, leaving as much on top of the roast during cooking as possible. Sprinkle with pepper, cover, and cook on low setting for 4 hours. Serve with cooking liquid on the side as au jus."
710,Heat olive oil in a large skillet over medium heat. Add the garlic and pine nuts. Mix well. Cook until the pine nuts are brown. Add the parsley. Add the pine nuts
711,"Preheat oven to 350 degrees. Spray a 13 x 9 x 2 inch baking dish with nonstick pan coating or grease lightly with solid shortening. Cut baked potatoes into 1 inch cubes. Place half in a prepared baking dish. Sprinkle half of the salt, pepper and bacon. Top with half of the sour cream & cheese. Repeat layers. Bake, uncovered, at 350 degrees for 20 minutes or until cheese is melted. Sprinkle with chopped green onions to garnish."
712,"Preheat oven to 400 degrees f. Grease muffin cups or use paper liners. Mix oats, flours, baking powder and salt in a large bowl. Whisk eggs and brown sugar in another bowl. When smooth, whisk in milk, melted butter and vanilla. Pour over dry ingredients and fold in just until dry ingredients are moistened. Scoop into mufifn cups. Bake 15 to 25 minutes or until springy to the touch in the center."
713,"Preheat oven to 400f. In a shallow dish mix together the cornflake crumbs with parmesan cheese, garlic powder black pepper and dry ranch dressing mix. Place the melted butter in a shallow dish. Coat the chicken breast or strips into the melted butter, then roll into the cornflake mixture. Place in prepared baking dish. Bake uncovered for about 30 minutes or until the chicken is cooked through."
714,"Place potatoes in a large pot and fill with enough water to cover. Bring to a boil and cook until tender, about 8-10 minutes, depending on the size of the potato cubes. Meanwhile, fry bacon in a large skillet over medium-high heat until evenly browned and crisp. Remove bacon from the skillet to drain on paper towels. Add the onions to the bacon grease in the skillet and fry until tender, stirring often. Drain excess grease. When the potatoes are done, drain the water out of pot and mash. Mix in the buttermilk until you get your desired consistency. Crumble in the bacon and stir in the onions. You can also stir in between 1-2 tablespoons of the bacon grease if you like. Mix together and serve."
715,"Place pomegranates, sugar, grenadine, water, pomegranates, whipped cream in a large bowl. Add pomegranates, sugar, grenadine, water, pomegranates, whipped cream and stir until combined. Pour over ice. Garnish with mint sprigs. Makes 4, 1 cup servings."
716,"Heat oil in a wok. Add cabbage, garlic, black bean sauce, stir fry for 1 minute. Stir in the spinach, chili sauce, and lemon juice, and mix well. Keep stirring for about 3 minutes, until cabbage is soft, about 20-30 minutes. Add cabbage to the skillet and saut for 1 minute or until aromatic. Add garlic to the skillet and stir to coat in bacon drippings and garlic. Add rotel, reserved crumbled bacon, salt and pepper and stir to combine. Simmer over low to med heat until cabbage is soft, about 20-30 minutes."
717,"Preheat oven to 325 degrees f. Place chicken in baking dish. Mix mustard, honey and curry powder. Spread over chicken pieces. Bake uncovered for 45 minutes. Baste while baking and be careful that sauce does not burn."
