,result
564,Heat 1 tablespoon of butter in frying pan over medium-low heat. Add mustard and fry until golden brown and cheese is melted.
565,"Preheat oven to 350 degrees fahrenheit. Grease a 13x9x2 inch pan. Unroll dough. Press in bottom and 1 inch up sides of greased pan. Fold the 1 inch of dough over and around the cheese. Press dough edges to seal. Brush edge with melted butter and parmesan cheese. Top the crust with sauce, pepperoni and cheese. Bake at 350 degrees fahrenheit for 15 to 18 minutes or until crust is golden brown and cheese is melted."
566,"Preheat oven to 425. Spread the vegetables in a single layer in one or more large shallow roasting pans. Do not crowd them or they will not brown. Drizzle with the oil and sprinkle with salt and pepper to taste. Stir well. Roast the vegetables, stirring once or twice, for 45 minutes. Pierce each sausage in two or three places with a fork. Place the sausages on top of the vegetables. Bake for 15 to 30 minutes, or until the sausages and vegetables are cooked through. Serve hot."
567,"Preheat oven to 175c. Grease an 8 x 4 inch loaf pan and dust with powdered sugar, shaking off excess. Whip the cream until stiff. Beat in eggs and vanilla. Sift together the remaining ingredients and add to the cream mixture. Stir to combine. Spoon batter into the prepared pan and bake in the preheated oven for 45-55 minutes, or until the cake just begins to pull from the edges of the pan. Cool the cake in the pan for 10 minutes before turning out on rack. The cake will keep in the fridge for up to a week wrapped air-tightly in plastic wrap and foil."
568,"Heat oil in large saucepan over medium heat. Add onion and cook until onion is translucent, stirring occasionally. Add tomatoes with their liquid, pinto beans, lima beans, brown sugar, salt and water. Bring to a boil. Reduce heat to low. Cover and simmer 15 minutes or until lima beans are tender, stirring occasionally. Stir in white kidney beans, heat through. To serve, ladle soup into warm serving bowl. Sprinkle with 1 to 2 ounces shredded cheddar cheese if desired."
569,"Place tomatillos in a blender or food processor. Blend either coarse or smooth, depending on your preference. Transfer tomatillo salsa to covered container and refrigerate at least 3 hours. Good with tortilla chips, enchiladas, tacos, etc. I always triple the recipe and freeze in 8 ounce containers."
570,"Preheat oven to 350f. Lightly grease a 9 x 5 loaf pan. In a large bowl, combine the flour, baking soda and salt. In a separate bowl, cream together the butter and brown sugar. Stir the eggs, applesauce and mashed bananas into the butter mixture until well blended. Stir the banana mixture into flour mixture just to moisten. Pour the batter into the prepared loaf pan. Bake in a preheated oven for 60-65 minutes, or until a toothpick inserted into the center of loaf comes out clean. Let the bread cool in the pan for 10 minutes and then turn out onto a wire rack to cool."
571,"Preheat oven to 350 degrees. Spray a 9-inch pie pan with cooking spray. Mix together the milk, eggs, flour, salt, pepper, green onion, parsley. Arrange the cheese evenly over the bottom of the pie pan. Top with the crab meat. Pour the egg mixture evenly over the cheese and crab. Bake for 35 to 40 minutes, until a knife inserted in the center comes out clean. Let stand for 10 minutes before serving."
572,"Preheat oven to 350 degrees f. Spray a large baking pan with cooking spray. Rub the fillets on both sides with lemon juice, then salt and pepper. Place the fillets in the baking disk and sprinkle evenly with tarragon. Cover evenly with sour cream. Bake for about 15 minutes until fish is done but not over cooked. Sprinkle with chives and parsley."
573,"In a large microwave safe bowl, combine the brown sugar, cornstarch, salt, and milk. Combine well, then cook on high in the microwave for 8 minutes. Remove the bowl from the microwave. Pour a small amount of the mixture into a small bowl. Add the egg yolks to the smaller bowl, mixing until well-combined. Pour the egg mixture back into the large bowl, combining well. Return the bowl back to the microwave and cook on high for and additional 1-2 minutes, until the mixture has thickened. Remove from the microwave and stir in the butter and vanilla. Stir until the butter has melted. Pour into the prepared pie shell and chill for at least 2 hours."
574,"Heat oil in a five to six quart pot over moderately high heat. Add garlic and pepper flake, saute until golden. Be careful not to burn the garlic. Stir in tomatoes and salt. Simmer uncovered for 35 minutes. Serve with pasta."
575,"Heat oil in a large non-stick skillet over medium high heat. Add chicken and cook until golden brown on all sides, about 6 to 10 minutes. Drain excess liquid before adding sauce ingredients. Mix remaining ingredients and add to skillet, stirring to coat chicken well. Cook on medium heat until chicken is well coated and sauce thickens, about 8 to 10 minutes. You can also cook them in a crock pot, on low setting. The meat just falls off the bone."
576,"Preheat oven to 400 degrees. Butter a 2-quart casserole dish. In a large bowl, combine all ingredients, except the grated cheddar cheese. Spoon into prepared baking dish. Bake, uncovered for 15 minutes. Remove from oven, top with grated cheddar, bake for 5 minutes longer. Remove from oven, top with grated cheddar, bake for 5"
577,"Heat the sesame oil in a heavy-bottomed pot. Brown the ground beef, separating while stir-frying. Add the green onion, garlic, soy sauce, salt and pepper and stir-fry for 30 seconds. Add the water, then the spinach. Bring the soup to a boil, then lower the flame. Place a tight-fitting lid on the pot and simmer for 10 minutes."
578,"Preheat oven to 425f place a 10-inch cast iron skillet into the oven. In a bowl, combine the cornmeal, salt, sugar, baking powder, and baking soda. Whisk together to combine well. In a large bowl, combine the buttermilk, eggs, and creamed corn, whisking together to combine thoroughly. Add the dry ingredients to the buttermilk mixture and stir to combine. If the batter will not pour, add more buttermilk to the batter. Add 2 tablespoons canola oil to the cast iron skillet. Pour the batter into the skillet. Bake until the cornbread is golden brown and springs back upon the touch, about 20 minutes."
579,"Heat oil in skillet on med, add onions, cook until soft. Add celery, cook until crisp tender. Increase heat to med hi, add peas. Cook until peas are heated through. Stir in celery leaves, salt and pepper."
580,Preheat oven to 400 degrees. Bake for 30 minutes or until crispy and lightly browned.
581,"Preheat oven to 400 degrees. Combine potatoes, lemon juice, brown sugar and cloves. Drain peach halves and arrange in baking dish. Fill centers with sweet potatoes. Bake for 20 minutes."
582,"Preheat oven to 375 degrees. Grease 8x8 square pan. Melt butter and cool slightly and add milk and beaten egg, set to the side. In bowl, sift the next four ingredients, 2 times. Add butter, milk, and egg mixture and stir only enough to smooth out any lumps. Combine the remaining sugar and cinnamon for the topping, in a small bowl or in a ziploc bag. Pour batter into greased pan and sprinkle the mixture of sugar and cinnamon over the top and bake 12 to 15 minutes."
583,"Heat the olive oil in a skillet over medium heat. Add the spinach leaves, kiwi, slivered almonds, feta cheese, red onion rings, chicken breasts, poppy seeds. Mix well. Cook just until the spinach leaves are cooked through, stirring constantly. Pour over the spinach mixture, tossing to coat. Season with the salt and pepper. Sprinkle with the parmesan cheese."
584,"Season both sides of the chops with salt and pepper. Heat 1 tbsp of the oil in a large texas skillet on medium heat and brown the chops on both sides for about 1 minute per side. Remove the chops to a plate. In the same skillet, heat the other tbsp of oil and add the onions, garlic, and chopped chipotle peppers. Saute the vegetables until the onions are soft, about 2 or 3 minutes. Turn the heat down to low. Stir in the oregano, cumin, and adobo sauce. Stir all together and heat through, about 2 or 3 more minutes. Add the chops back to the skillet and keep the heat on low. Spoon the pepper and onion mixture over and around the chops. Cook the meat on low for 10 minutes on each side until no longer pink."
585,"Preheat oven to 425. Spread the vegetables in a single layer in one or more large shallow roasting pans. Do not crowd them or they will not brown. Drizzle with the oil and sprinkle with salt and pepper to taste. Stir well. Roast the vegetables, stirring once or twice, for 45 minutes. Pierce each sausage in two or three places with a fork. Place the sausages on top of the vegetables. Bake for 15 to 30 minutes, or until the sausages and vegetables are cooked through. Serve hot."
586,"In a stock pot, place chicken parts, onion, carrot, celery ribs, garlic cloves, parsley, whole cloves, dried thyme, salt and pepper, long grain white rice. Cover with water. Boil for thirty to forty minutes, remove chicken from pot. Allow chicken to cool remove skin and bones, then chop chicken into bite-size pieces. Add chicken back to soup, add parsley, pasta, salt and pepper. Allow to simmer until noodles are cooked. You may need to add water to keep soup soupy after pasta has cooked. Use your own judgment."
587,"Heat oil in medium saute pan or saucepan over medium-high heat. Fry onion until crisp and reddish-brown, about 10 minutes, then drain on paper towels. Put garlic and chile in saucepan and fry for 20 seconds or until just beginning to brown. Add lentils and water. Partially cover and cook for 30-35 minutes, or until lentils are soft. Serve lentils with onions on top."
588,"Place macaroni, ham, celery, red onion, mayonnaise, lime juice, honey, fresh cilantro, honeydew melon. Pour over ham. Mix well, with your hands. Serve."
589,"Heat oil in a large skillet over medium heat. Saut onion 5 minutes, or until softened. Stir in tomatoes and basil and saut 5 minutes. Add zucchini and saut 5 minutes, or until zucchini is tender. Stir vegetables into egg mixture. Pour into a buttered shallow baking dish and bake 15 minutes or until casserole is set. Do not overcook. Cut into wedges."
590,"Preheat oven to 425 degrees. Mix oil, and seasonings in a large bowl. Add chicken and potatoes. Toss to coat. Arrange chicken and potatoes in single layer in pan. Roast in oven for 30 minutes or until chicken is cooked through and potatoes are tender, turning potatoes occasionally."
591,"Preheat oven to 350 degrees. Wash gnocchi, leaving skins on, and grate either by hand or in a food processor. Blot zucchini with paper towels to remove as much moisture as possible. Place in an 8 inch square baking dish that has been sprayed with cooking spray. Cut butter into small pieces and place evenly over zucchini. Bake for 15 minutes, uncovered. Remove from oven and pour off any liquid that has accumulated in the bottom of the dish. Stir in sour cream, salt and pepper. Sprinkle top with parmesan cheese and bake until zucchini is tender and cheese melts. About 5-10 more minutes."
592,"Cook pork chops until tender, about 1 hour. Remove from heat and place on a platter in a warm oven. Add butter, brown sugar and cinnamon to pan over medium heat. Stir to blend well and to allow to caramelize slightly. Add apple slices and return to heat until the apples are hot. Pour over the pork chops. Serve with rice or potatoes."
593,"In a high-sided nonstick pot or wok, combine the cooked rice, cooked shrimp, green onions, chili peppers and water. Cook over high heat, stirring often to mix well and prevent sticking, until all ingredients are thoroughly heated and most of the water is gone, about 8 minutes. Turn the heat to high and stir for 1 more minute as the pot gets hotter. Add the nuoc cham and stir rapidly to mix thoroughly. Continue to cook over high heat, stirring constantly, until most of the liquid has evaporated, about 3 minutes. Remove from heat and serve."
594,"Preheat oven to 350 degrees fahrenheit. Place all ingredients in a bowl and beat together until mixture is smooth. Line muffin pan. Half fill each muffin paper with batter. Bake until toothpick inserted into the center comes out clean, about 35 to 40 minutes. Let cake cool completley on a cooling rack."
595,"Preheat oven to 425 degrees f. And grease a 8 inch square baking pan. Sift the cornmeal, flour, baking powder and salt together. In a seperate bowl mix the egg, buttermilk oil and honey. Add the egg mixture to the dry ingredients. Beat until smooth. Pour into pan. Bake 20 minutes edges may start to brown a little."
596,"Preheat oven to 450 degrees. Mix together dry ingredients. Stir in beaten eggs, butter, & milk. Add enough additional butter or oil to cover the bottom of a 9 or 10 inch cast iron skillet and place pan in hot oven. When the pan is very hot, remove from the oven & pour the cornbread batter into the skillet. Return to oven & bake approximately 15 minutes until browned. Cut into wedges to serve."
597,"In one bowl, mash the bananas until smooth and add the sugar and vanilla, blending until incorporated. In another bowl, mix the dry ingredients until well blended and add to the bananas. Mix these thoroughly. Pour this into a 9x13 glass baking dish or a regular loaf pan. Bake at 350 for an hour."
598,"Preheat oven to 350 degrees. In a large mixing bowl, cream butter and sugar. Add eggs and vanilla, mix well. Gradually beat in the flour mixture then add chocolate chips. Drop dough by rounded tablespoonfuls onto greased baking sheets. Bake 10-12 minutes. Let cookies rest on baking sheets for 2 minutes before removing with a spatula to wire racks to cool completely."
599,"Place pork chops in crock pot and place in crock pot on low for 5-6 hours. Add dried italian seasoning, salt, pepper, potatoes, boneless pork chops, tart apples, sauerkraut, kielbasa, sweet white wine, frozen peas. Cover and cook on low power for 5-6 hours. Remove pork chops from crock pot and place in crock pot on low for 5-6 hours. Add dried italian seasoning, salt, pepper, potatoes, boneless pork chops, tart apples, sauerkraut,"
600,"Place all ingredients except pecans and crackers in mixer bowl. Attach bowl and flat beater to mixer. Turn to speed 4 and beat about 1 minute, or until well blended. On waxed paper, shape mixture into a ball. Roll ball in chopped pecans. Wrap in waxed paper. Refrigerate until serving time."
601,"Preheat oven to 425f. Peel, core and thinly and thickly slice the apples. Toss with lemon juice if using. Combine and mix apples, sugar, flour, cinnamon and nutmeg. Pour into crust-lined pie plate. Dot with butter. Place top crust, seal and vent. Cover edges of crust with narrow band of aluminum foil, shiny side out. Bake at 425f for 20 minutes. Reduce temperature to 375f and bake another 30-40 minutes until filling is bubbling and crust is nicely browned. If necessary remove foil last 10 minutes to brown edges."
602,"In a medium size glass bowl mix together the tomatoes, jalapeno pepper, cilantro, onion, garlic, sugar, and salt and pepper. Combine well. Add in the juice. Cover and refrigerate for 3-4 hours before serving. Serve with fresh tortilla chips."
603,"Heat oil in a large skillet over medium-high heat. Add corn, egg yolks, flour, sugar, salt and pepper in a large bowl. Beat egg whites with an electric mixer set at high speed until stiff peaks form, about 2 minutes. Stir egg whites into corn mixture. Heat oil in a large skillet over medium-high heat. Add corn, egg yolks,"
604,"Cook turkey in a large dutch oven until the meat is browned, stirring to crumble the meat. Drain well. Add the tomatoes and the next 6 ingredients. Stir well. Bring to a boil. Reduce heat, and simmer, uncovered, 3 hours or until thickened. Serve over rice, if desired."
605,"Bring tea bags, boiling water, cranberry juice, apple cider, brown sugar, cinnamon stick, ginger, whole cloves and allspice to boil in a medium saucepan. Reduce heat and simmer 20 minutes. Remove from heat. Add tea bags, cover and let steep 5 minutes. Strain. Serve hot."
606,"Preheat oven to 400 degrees f. Arrange sweet potatoes in an even layer in a 9-by-13-inch glass baking dish. Combine maple syrup, butter, lemon juice, salt and pepper in a small bowl. Pour the mixture over the sweet potatoes. Toss to coat. Bake at 350 degrees f. Combine maple syrup"
607,"In a stock pot, place chicken parts, onion, carrot, celery ribs, garlic cloves, parsley, whole cloves, dried thyme, salt and pepper, long grain white rice. Cover with water. Boil for thirty to forty minutes, remove chicken from pot. Allow chicken to cool remove skin and bones, then chop chicken into bite-size pieces. Add chicken back to soup, add parsley, pasta, salt and pepper. Allow to simmer until noodles are cooked. You may need to add water to keep soup soupy after pasta has cooked. Use your own judgment."
608,"Heat olive oil in a large skillet over medium-high heat. Lightly season pork chops with salt and pepper, then, two to four at a time, depending on the size of your skillet, brown well on each side, removing to warm oven. Deglaze the skillet with the wine, scraping up brown bits, reduce heat to medium and stir in the mustard, then add the cherries. Season to taste with salt and pepper. When the sauce begins to bubble, add all the pork chops back into the skillet, spooning sauce over them to coat, cover and reduce heat to medium low. Cook over medium low about 5 minutes, then rearrange chops so those on the bottom are now on the top, and spoon sauce over. Cover and cook an additional 5 minutes or more, until chops are cooked through, but still very slightly pink inside. Remove chops to serving platter or individual plates. Melt butter into remaining sauce in skillet, heat and spoon over chops."
609,"In a large mixing bowl, dissolve sugar and jell-o in 2 cups boiling water. Add to the jell-o mixture the juice of both oranges, the zest of one orange, chopped nuts, and the entire can of crushed pineapple. Shred apples and cranberries. Add to jell-o. Mix well. Chill overnight or until set."
610,"Preheat oven to 450. Grease or spray a large cookie sheet. Stir together dry ingredients including the sugar. Cut butter into flour mixture. Add raisins, stir to mix well. Beat egg in measuring cup. Add milk to make 1 cup. Stir into flour. Drop roughly tablespoon size scoops on cookie sheet. Bake for 10-12 minutes."
611,"Scrub beets but do not peel. Place beets in a large saucepan and cover with water. Bring to a boil over high heat. Reduce heat to medium-low and simmer for 40 minutes, or until just tender. Drain. When cool enough to handle, peel beets, cut into quarters and place them in a oven-proof casserole dish, with a lid. Pre-heat oven to 350f. In small saucepan, melt butter and mix in honey and ginger. Season with salt and pepper and pour over beets. Cover with lid and bake 45-60 minutes, stirring occasionally, until beets are well glazed."
612,"In a crockpot, simmer the refried beans, the chopped avocado, and salsa, along with the velvetta cheese. In a skillet, brown the hamburger along with the chopped onions and garlic powder. After the hamburger is browned, add to the crockpot with the other ingredients and allow to cook for about 20 minutes on the high setting. Be sure to stir occasionally to prevent burning or sticking. Serve as a dip with tortilla chips or in mini-taco shells."
613,"Preheat oven to 325f. Mix all ingredients except onions and cheese together. Coat 9x11 casserole with nonstick cooking spray. Place the onions in a single layer in the casserole and pour chicken broth mixture evenly over all the onions. Cover onions and bake for 1 hour. After hour, remove and sprinkle with cheese. Return to oven uncovered and bake 5 more minutes or until cheese is melted."
614,"Preheat oven to 400 degrees. Spray 9x12 casserole dish with non-stick cooking spray. Bake for 30 minutes, or until chicken is thoroughly cooked."
615,"Preheat oven to 425 degrees fahrenheit. Arange soba noodles in a single layer in a 13 x 9 inch baking dish coated with cooking spray. Combine soy sauce, molasses, sesame oil, tahini, brown sugar, chili oil, balsamic vinegar, green onion, salt, soba noodles. Pour mixture over shrimp. Bake at 425 degrees fahrenheit for 8 to 10 minutes or until shrimp are done. Sprinkle parsley over shrimp. Serve immediately."
616,"In a large saucepan on medium heat, add the vinegar, mustard, parsley, basil, olive oil, salt and pepper. Beat with a whisk to combine. Mix together the vinegar, mustard, parsley, basil, olive oil, salt and pepper. Pour over the pasta, add the cheese and toss again. Serve at room temperature."
617,"Preheat oven to 350f. In a large mixing bowl, cream butter and sugar. Add eggs and vanilla, mix well. Gradually beat in the flour mixture then add chocolate chips. Drop dough by rounded tablespoonfuls onto greased baking sheets. Bake 10-12 minutes. Let cookies rest on baking sheets for 2 minutes before removing with a spatula to wire racks to cool completely."
618,"Place halibut steaks, olive oil, onions, fresh parsley, garlic, tomato sauce, halibut steaks, salt and pepper in a large saucepan over medium heat. Bring to a boil, then reduce heat to low and simmer uncovered for 5 minutes. Remove from heat and let cool completely."
619,Cook pasta according to package directions. Drain off fat. Add broth & pepper to skillet. Bring to a boil. Reduce heat and simmer uncovered for 5 minutes. Remove from heat.
620,"Heat oil and butter in a large skillet. Add onion and garlic and cook, stirring frequently, for about 4 minutes or until onions turn pink and are thoroughly cooked. Add the shrimp, onion and garlic and cook, stirring frequently, for about 4 minutes or until onions turn pink and are thoroughly cooked"
621,"Put wings, hot sauce and vinegar in a large bowl. Toss together. Bake for 40 minutes or until done. The more crowded the wings are, the juicier they are. The more separated the wings are, the crispier they are. Drain wings on paper towels, then place in serving dish. Either keep warm or place in fridge and heat at a later time."
622,"In a large mixing bowl, dissolve sugar and jell-o in 2 cups boiling water. Add to the jell-o mixture the juice of both oranges, the zest of one orange, chopped nuts, and the entire can of crushed pineapple. Shred apples and cranberries. Add to jell-o. Mix well. Chill overnight or until set."
623,"In a large mixing bowl, dissolve sugar and jell-o in 2 cups boiling water. Add to the jell-o mixture the juice of both oranges, the zest of one orange, chopped nuts, and the entire can of crushed pineapple. Shred apples and cranberries. Add to jell-o. Mix well. Chill overnight or until set."
624,"Preheat oven to 400 degrees. Mix spaghetti sauce, tomatoes and water. Spoon 1 cup onto bottom of 13 x 9 inch baking dish. Layer half the ravioli and 1 cup shredded cheese over sauce mixture. Top with remaining ravioli and sauce mixture. Sprinkle with parmesan cheese. Cover. Bake 30 minutes. Uncover. Bake 15 minutes or until ravioli is tender and heated through. Let stand 10 minutes."
625,Preheat oven to 350 degrees. Bake for 20 minutes.
626,"In a wok or large frying pan over medium high heat, saute the spinach and garlic in the oil for 2 minutes, stirring constantly. Transfer to a platter in the same pan, heat the wine and saute the celery or bok choy and mushrooms, stirring constantly, for 3 minutes. Add the rice, scallions and spinach. Heat through. Season with soy sauce or tamari."
627,Preheat oven to 350 degrees f. Butter a casserole dish or baking pan enough to hold the ingredients. Mix thoroughly. Form into 4 -6 patties. Grill on med. For 5 - 7 minutes on each side. Top with mozzarella cheese slices. Sliced black olives and extra pizza sauce.
628,"Preheat oven to 375 degrees f. In a mixing bowl, beat your butter, sugar, egg, vanilla, salt until light and fluffy. In another bowl combine flour and finely ground walnuts. Mix until thoroughly combined. Cover your dough and refrigerate it for at least 1 hour. Take a quarter of your dough at a time out of your refrigerator, and roll it out to a quarter inch thickness. With a lightly floured glass rim, or any other desired shape you wish to use, and cut your cookies out and place on an parchment lined cookie sheet and bake in preheated oven for 8-10 minutes until they are just lightly browned. Remove the tray from the oven and immediately remove the cookies to a wire rack to cool completely."
629,"Heat oil in a large nonstick skillet over medium heat. Cook patties, in batches, about 6 minutes on each side or until browned and done."
630,"Preheat oven to 475 f. Spray a roasting rack and shallow roasting pan with nonstick spray or grease lightly with some oil. Remove skin from chicken, rinse well, and pat dry. Using a pastry brush, coat both sides of each piece of chicken well with the salad dressing. Set breasts, meaty sides up, onto the sprayed roasting rack and sprinkle with rosemary. If you like, season to taste with a little seasoned salt& pepper. Sprinkle bread crumbs on top of the chicken. Bake another 20 minutes, then flip pieces over using a pair of tongs and brush with some more salad dressing. Bake another 40 minutes or until cooked through. Bake another 40 minutes"
631,"Preheat oven to 375 degrees fahrenheit or 175 degrees celsius. Mix the flour, baking powder, baking soda, butter, sugar, egg, vanilla extract, cornmeal, baking powder, salt, flour. Add to the creamed mixture. Bake in a preheated 350 degree oven about 15 minutes or until lightly brown."
632,"Heat oil in a large skillet over high heat. Season steaks generously on both side with salt and pepper. Place steaks in skillet. Cook, turning once, until browned, 2-3 minutes per side for medium rare. Transfer to a warmed plate, cover with foil. Add vinegar to skillet. Boil until syrupy, scraping to loosen browned bits from skillet. Whisk in mustard and any accumulated juices from steak. Serve steaks with sauce."
633,"Preheat oven to 350 degrees. Line a large glass baking dish with foil,. Put the ground beef in a large bowl and add the onion and garlic, knead together, add bread crumbs and italian seasoning -- mix all together. Add the egg and milk -- knead together well with hands --. Form pieces of meat into 1 inch balls, place in baking dish -- bake for about 20-30 minutes --. I usually put them in a large pan on the stove and cover with spaghetti sauce for a few minutes at medium heat, but thats optional."
634,"Heat oven to 375f. Arrange baguette slices on large ungreased cookie sheet. Brush with olive oil. Bake 5 to 7 minutes or until lightly toasted and crisp. Place on 2 serving plates and cool 1 minute. Spread each with about tablespoon alouette crme de brie. In small bowl, combine chutney, and cranberries. Spoon small dollops over cheese. Garnish sparingly with mint."
635,"Preheat oven to 350 degrees. In large bowl, whisk eggs. Blend in milk, cheese, spinach and. Knorr recipe mix. Pour into frozen pie crust. Bake on baking sheet 60 minutes or until knife inserted in center comes out clean."
636,Heat oven to 400 degrees. Place chicken in a singe layer on a wire rack over an oven tray. Bake 45 minutes until well browned and cooked through.
637,"Preheat oven to 350f. In small saucepan, melt butter and choc in saucepan over low heat. When melted ans smooth, set aside to cool. Beat eggs and sugar in large bowl till thick and creamy. Stir n cooled chocolate and golden syrup. Then add flour, cocoa, salt and nuts. Pour into tin, bake 30 minutes. Remove from oven, cool in tin then cut into squares."
638,Preheat oven to 350. Mix the first 4 ingredients together in a mixing bowl. Add the vanilla and oil until all dry ingredients are moistened. Add the water and mix well. Pour into a greased 9 inch pan and bake for 30 minutes or until a toothpick comes out of the center clean.
639,"Preheat oven to 375f and butter and flour a 9-inch cake pan with high sides, line bottom with parchment paper. Finely grind almonds with 2 tablespoons of sugar in food processor. Mix yolks, 2 tablespoons sugar, lemon zest, cinnamon and a pinch of salt in a bowl until thick and smooth. Add almond mixture, stir. Separately beat egg whites until soft peaks form, then gradually add 4 tablespoons sugar, beating until egg whites are stiff but not dry. Fold half of egg whites gently into almond mixture, then add other half and finish folding in gently. Transfer to prepared pan. Bake until toothpick inserted in center comes out clean, about 30-35 minutes. Cool on rack, turn out onto serving platter."
640,"Heat water in a large nonstick saucepan over medium-high heat. Add the potato, water, leeks, butter, salt and pepper, parmesan cheese, nutmeg, parsley, chives and cook until softened, not browned, about 5 minutes. Add the parmesan and cook, stirring occasionally, until softened, not browned, about 5 minutes. Remove from heat. In batches or with a blender stick, puree to desired texture. You may want to spoon out and reserve some cauliflower pieces for added texture. Stir in half & half and nutmeg and blend. Top with grated cheddar cheese."
641,"Cover chicken with water in a large pot. Cook 1 hour and remove chicken. Meanwhile, prepare remaining ingredients, and add to pot after removing chicken, and cook for 1 hour. Meanwhile, place chicken in baking dish and roast it in a 350 f oven for 30 minutes. After roasting, let chicken cool for 10 minutes before removing meat from the carcass and adding the meat to the soup pot. Simmer until the meat is heated through, and serve."
642,"In large, resealable plastic bag, or shallow glass container, combine the first seven ingredients and mix well. Add beef, turn to coat. Seal bag, or cover container, and refrigerate for 8 hours or overnight, turning occasionally. Drain and discard marinade. Grill, covered, over medium-hot coals for 6-8 minutes on each side, or until meat reaches desired doneness."
643,Cook on low 3-4 hours or until chicken is cooked through and all liquid is absorbed.
644,"Preheat oven to 375 degrees fahrenheit. In large skillet, brown beef and onion then drain. Return meat to pan. Add spaghetti sauce. Meanwhile, in a medium bowl combine mozzarella cheese and sour cream. Pour hot meat into an ungreased 12 x 8 inch dish. Spoon cheese mixture over meat. Unroll crescent roll dough over the top of the mixture. Mix parmesan cheese and butter together, then spread over the top of the dough. Bake 18-25 minutes or until golden brown."
645,"In a large pot of boiling salted water, heat the cream in a large pot of boiling salted water until al dente. Bring to boiling. Reduce heat. Simmer covered for 15 minutes. Stir in cooked sausage, kale or spinach simmer for about 5 minutes more or until kale is tender. Season to taste with pepper."
646,"In electric skillet set at 300 degrees, cook butter, sugar, dates and egg until gooey and thickened. About 7-10 min. Add pecans and vanilla. Then add rice krispies. Mix well. Cool until slightly warm. Form into balls & roll in powdered sugar. Makes 50-60 small balls."
647,Place pork in crock pot. Pour can of beef broth over pork. Cook for about 10 hours or until meat shreds easily. Remove pork and shred with two forks. Stir the meat with barbecue sauce in a hot skillet on the stove and serve on hamburger buns.
648,"Preheat oven to 425 degrees. Spray muffin tins lightly with oil. Mix together baking soda, baking powder, salt, and cornmeal in a small bowl. In a separate bowl, beat the eggs with yogurt. Stir in the chipotle molasses and orange glaze. Then gently stir the egg mix into the cornmeal mix just until combined. Fill the muffin tins with the batter& bake for 10-15 minutes for regular sized muffins or 7-10 minutes for mini-muffins."
649,"Preheat oven to 400f. Combine flour and sugar in a large bowl or food processor. Add margarine and process, or mix together with your fingers, until mixture resembles coarse meal. Add cold water, one tablespoon at a time, and process, or mix, until a manageable dough forms. Turn dough out onto a lightly floured surface and roll into a 12-inch circle. Press dough into the bottom and up the sides of a 9-inch pie pan or removable-bottom tart pan. Prick the bottom all over with a fork, cover dough with foil and fill with dried beans or rice. Bake 10 minutes. Remove beans and foil and bake until crust is golden brown, about 20 minutes more. Remove from oven and cool completely on a wire rack. Yields 8 slices per crust."
650,"Preheat oven to 350 degrees. In large mixing bowl, combine flour, white sugar, baking soda, eggs, crushed pineapple with juice, brown sugar, nuts, vanilla, evaporated milk, butterpreparation:Preheat oven to 350 degrees. In large mixing bowl, combine flour, white"
651,"Preheat oven to 450 degrees. In a small saucepan over medium heat, combine the butter, white wine, lemon juice, garlic, and parsley. When the butter melts completely, remove from heat. Arrange shrimp in a shallow baking dish. Pour the butter mixture over the shrimp. Bake in preheated oven for 10 minutes or until the shrimp are pink and opaque. Serve over rice or pasta."
652,"Preheat oven to 350°F. Add onion, butter, bread cubes, brown sugar, tomatoes, salt and pepper. Cook for about 5 minutes."
653,"Place chicken breasts in a lightly greased shallow baking dish. Season with the taco seasoning mix. Pour the salsa over the chicken. Bake at 350 for 35 to 45 minutes, or until chicken is tender. When ready to serve, remove the chicken from the pan, stir sour cream into salsa, then return chicken. Serve salsa sour cream chicken with a big tossed salad and spanish rice. This chicken breast recipe serves 4."
654,"Preheat oven to 400f. Place apple cranberry crumble, seeds still in, cut side up on a cookie sheet and bake for 45 minutes or until soft. Remove from oven and scoop out the seeds and fibers. Mix remaining ingredients and distribute evenly into the cavity of each squash. Return to oven for apple cranberry crumble, seeds still in, cut side up on a cookie sheet and bake for 45 minutes or until soft. Remove from oven and scoop out the seeds"
655,"Preheat oven to 400f and lightly grease baking sheet. Unfold puff pastry on lightly floured surface, roll out into 12-inch square. Crimp edges. Spread pesto evenly over top, sprinkle with cheese. Top with thin tomato slices, top with rest of cheese. Bake 17 to 20 minutes or until golden brown."
656,"Preheat oven to 350 degrees fahrenheit. Unroll squares into 4 rectangles and place in a 13 x 9 inch baking dish. Press up sides slightly and press perforations together. Layer cooked sausage, cooked bacon, hash browns, and cheese. At this point you can make it ahead and refrigerate for up to 24 hours. Mix together eggs, milk, salt and pepper. Pour mixture over the dish. Bake for 20 to 25 minutes."
657,Preheat oven to 350 degrees. Place foil on baking sheet and bake for 10 minutes or until steak is fully cooked. Carefully cut open the packets.
658,"Drain and reserve liquid from fruit. Add enough water to make two cups of liquid. Pour pudding mix & liquid into a pan. Cook until thickened, stir in dry jello. Mix in pineapple and oranges. Chill."
