,result
371,"Wash, core and dice all the ingredients in a large bowl. Toss well. Refrigerate at least 2 hours. Arrange lettuce on serving plates. Top with lettuce waldorf salad."
372,Preheat oven to 350 degrees. Coat 8 muffin cups with pam. Mix sugar and cinnamon in small bowl. Dip each marshmallow in melted margarine and roll in sugar mix. Separate dough into triangles. Wrap one triangle around each marshmallow and pinch dough together. Place each one in a muffin cup. Drizzle extra margarine over rolls. Bake 8-12 minutes.
373,"Preheat oven to 375 degrees place scrubbed whole sweet potatoes in a baking dish and cook until tender. In a saucepan, heat oil and pepper over medium high heat until browned on all sides. Discard pepper, add garlic and ginger and cook until barely tender. Stir in salt and balsamic vinegar to taste and simmer over low heat until ready to serve. When tender, split each potato, drizzle with ginger sauce and serve hot."
374,"Cook pasta according to pkg instructions. Meanwhile, heat oil in lg skillet or dutch oven. Add garlic. Cook and stir 1 minute. Add anchovies, chili and half a cup of pasta cooking water to the pan. Cook for 2 mins, until the liquid has reduced by half and the anchovies have broken down. Stir in the broccoli and a squeeze of lemon juice, then cook for 1 min, until the liquid has reduced by half and the anchovies have broken down. Stir in"
375,"Preheat oven to 400f. To make dough, blend the cheese with the butter. Stir in the flour, salt, and paprika. Mix well. Wrap 1 teaspoon of dough around each olive overlapping completely. Bake until light brown, 12 to 15 minutes."
376,"In large bowl, combine first 4 ingredients. Stir until smooth, then mix in the remainder of the ingredients. Put mixture into a baking dish. Top with a thick layer of either crumbled potato chips or chow mien noodles. Bake at 350f for 45 minutes or until hot and bubbly."
377,"Place tuna in a medium bowl and break into large pieces with a fork. Add tomatoes, onion, cilantro, lime juice, peppers, and salt. Stir to mix. Cover and refrigerate 30 minutes or up to 6 hours. Line plates with lettuce leaves and top with tuna salad. Serve with chips."
378,"Heat oil over medium heat. Saut garlic until soft, being careful not to let it burn. Add sliced mushrooms and saut until they look fairly cooked and shiny. Add almonds and saut for a couple more minutes. Finally, add frozen green beans and splash of soy sauce. Stir frequently until beans are just cooked and, of course, no longer frozen. If not on the south beach diet or watching sugar intake, you could add oyster sauce or other asian condiment to the mixture."
379,"Cook chicken in boiling water, cook over medium heat for 15 minutes. Take out, let cool, and shred. Peel cucumbers into strips, skin and all, and put the strips in a large bowl. Put chicken shreds on cucumber, mix the sauce and pour on top. Sprinkle scallions on top of salad."
380,"Place the lentils in a large pan of boiling water and simmer for 5 minutes. Add the potatoes and cook for a further 10 minutes or until the potatoes are soft. Drain and return to the pan. Chop 7 frankfurters and fry in 1tbsp oil with the onion, carrots, celery, garlic, leek and rosemary until all the vegetables are soft. Add the mixture to the lentils then blend in a food processor, adding a few tablespoons of water to loosen the mixture. Pour the soup back into the large pan and add 1-2 cups boiling water and simmer for a minute. Add more water depending on your preferred thickness. Finely slice the remaining frankfurters and fry in 1tsp oil. Serve the soup with the fried frankfurters on the top."
381,"Preheat oven to 350 degrees. Spray a 13 x 9 x 2 inch baking dish with nonstick pan coating or grease lightly with solid shortening. Cut baked potatoes into 1 inch cubes. Place half in a prepared baking dish. Sprinkle half of the salt, pepper and bacon. Top with half of the sour cream & cheese. Repeat layers. Bake, uncovered, at 350 degrees for 20 minutes or until cheese is melted. Sprinkle with chopped green onions to garnish."
382,"In a small saucepan, heat marshmallows, egg whites, vanilla, salt, mayonnaise, orange rind. Reduce heat to medium, stirring constantly, or until mixture thickens. Remove from heat. Add sugar mixture to boiling water. Add sugar mixture to boiling"
383,"Heat olive oil over medium heat. Add onions and garlic and cook until softened and starting to brown, about 10 minutes. In food processor combine sour cream, cream cheese, onion mixture, parsley, salt and pepper. Refrigerate for at least one hour. Serve with chips, pita or vegetables."
384,"Preheat oven to 350 degrees celsius. Line a baking tray with baking paper. Cream butter and sugar together till pale and creamy. Add egg and vanilla and beat till smooth. Add remaining ingredients. Stir till well combined. Place heaped tablespoons of mixture on trays. Allow room for spreading. Bake 15 - 17 minutes, then cool for 5 minutes. Transfer to wire rack."
385,"Preheat oven to 350. Butter a medium baking dish. Add the oats and butter to a heatproof mixing bowl. Pour 1 cup boiling water over them and let stand 5 minutes. Stir in the milk, brown sugar, cinnamon, and salt. When well mixed, stir in the apples. Spoon mixture into the prepared dish. Cover and bake for 35 minutes, then uncover and continue to cook for 5-10 minutes, until thick and bubbly. Spoon into bowls and serve hot with cream drizzled around the cereal and a dusting of cinnamon."
386,Place the chicken in the crockpot and cover with plastic wrap. Cover and cook on low for 4 hours or until chicken is tender. Serve over cooked rice.
387,"In a large mixing bowl, combine butter, baking apples, sugar, white wine, bread, light cream, eggs, orange zest, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar, brown sugar"
388,"In a medium bowl, whisk together flour, salt, baking powder, milk, brown sugar, granulated sugar, baking powder, milk, brown gravy mix, hot water. Pour over batter. Bake at 350f for 1 hour."
389,"Combine ketchup, cider vinegar, orange juice, pineapple juice, wine vinegar, sugar, mustard, cornstarch, water. Set aside. In saucepan heat all remaining ingredients until sugar is dissolved and liquid is hot. Slowly add the ketchup, cider vinegar, orange juice, pineapple juice, wine vinegar, sugar, mustard, cornstarch, water. Slowly add the ketchup, cider vinegar, orange"
390,Preheat oven to 425 degrees f.
391,"Preheat oven to 350 degrees f. In a large bowl, combine deep dish pie shell, fresh blueberries, sugar, flour, cinnamon, orange juice, brown sugar, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter,"
392,"Preheat oven to 350 degrees. Spray a 9x13 inch square baking dish with cooking spray. Dot with butter. Mix cream, mustard, salt, and pepper, and pour half of the mixture over the cheese. Pour eggs on top. Pour remaining cream mixture over the eggs. Bake 25 minutes. Serve immediately."
393,"Preheat oven to 180 degrees c. In a small bowl sift together flour and baking soda, set aside. In a large bowl, combine butter and both sugars. Beat on medium speed until light and fluffy, about 3 minutes. Reduce speed to low, add salt, vanilla, and eggs. Beat until well mixed, about 1 minute. Add flour mixture, mix until just combined. Stir in chocolate chips. Drop heaping spoonfuls about 2 inches apart onto baking trays lined with parchment paper. Bake until golden around the edges and soft in the middle, about 8-10 minutes."
394,"In small dish, mix the chili powder, cumin, garlic salt, and the cayenne pepper. Rub the mixture on each chicken breast half. In frypan, place the oil and heat to medium temperature. Cook the chicken in pan, turning. Cook the chicken until juices are clear when pierced with a fork. Remove the chicken and keep warm. Combine the juices and jelly in the frying pan. Bring to a boil and cook for 2 min or so. Spoon sauce over the chicken."
395,"Heat 1 tbs oil in a saucepan and fry lentils and rice for approx 2 minutes, making sure not to brown the rice. Add the lentils, rice, salt, butter, onion, soup, and water. Bring to a boil and then turn to low heat and simmer for 1-2 hours, making sure to add more water as it absorbs. Lentils will be soft when ready."
396,"Slice the spinach, thick. Set aside. Combine all the ingredients, except the tomatoes and toss well. Arrange on salad plates so that the salad mixture is layered between the stacked tomato slices. Drizzle with vinaigrette remaining in the bowl."
397,"Preheat oven to 350 degrees. In mixing bowl, combine breakfast sausage, egg, cheese, salt, pepper, garlic powder, crescent rolls, milk, eggs, cornstarch, cheddar cheese, green onion, plum tomato, black pepper, unbaked pie shellpreparation:Preheat oven to 350 degrees. In mixing bowl, combine breakfast sausage, egg, cheese, salt, pepper, garlic powder, crescent rolls, milk, eggs, cornstarch, cheddar cheese, green onion, plum tomato, black pepper,"
398,"In a large nonstick saut pan over medium heat, combine cooked rice and whole milk. Heat until mixture begins to boil. Decrease heat to low and cook to a simmer, stirring frequently, until mixture begins to thicken, approximately 5 minutes. Increase heat to medium, add heavy cream, coconut milk, sugar, and cardamom. Continue to cook until mixture just begins to thicken again, approximately 5-10 minutes. Use a whisk to prevent the cardamom from clumping. Once mixture begins to thicken, remove from heat and stir in raisins and pistachios. Transfer the mixture to individual serving dishes or a glass bowl and place plastic wrap directly on the surface of the pudding. Serve chilled or at room temperature. I like my rice pudding a little sweet, so i also added a little bit more sugar than the 2 oz. Called for in the recipe to suit my personal taste."
399,"Preheat oven to 350 degrees f. For the filling, mix the two filling ingredients in a bowl, then press onto bottom of 9 inch springform pan. Chill to set. For the filling, beat cream cheese on medium speed until fluffy. Beat in sugar until blended, then beat in eggs until blended. Stir in white chocolate, cranberries, zest & vanilla. Pour into prepared crust & bake 45-50 minutes or until center is almost set. Cool in pan for 30 minutes, then refrigerate. Run knife around sides of pan to loosen, then chill 4 hours or more. Remove rim & cut into wedges. Refrigerate leftovers."
400,"In a large mixing bowl, combine 2 cups flour, yeast, sugar, salt and pepper. Mix well in a saucepan, heat milk, water and shortening until warm. Add cheese and enough flour to make a firm dough. Knead well on a floured surface until smooth and elastic, about 10 minutes. Punch dough down, divide into 2 parts. Shape into 2 round loaves. Place on a greased baking sheet, cover and let rise in a warm oven until light and doubled, about 30 minutes. Bake at 375 degrees for 20-25 minutes, until golden brown. Cool on racks, makes 2 loaves."
401,"Heat grill. In small bowl, combine maple syrup, dijon mustard, molasses, cider vinegar, ground cumin, salt and pepper. Mix well. Sprinkle pork chops with salt and pepper. When ready to grill, brush pork chops with honey mixture. Place chops on gas grill over medium heat or on charcoal grill 4 to 6 inches from medium coals. Cook 10 to 15 minutes or until pork is no longer pink in center, turning once and brushing occasionally with sauce."
402,"Preheat oven to 350 degrees. Grease a large cookie sheet. Beat butter and sugar in a large bowl with mixer at high speed, until light and fluffy. Add egg and vanilla. Beat until well blended. Combine flour, cocoa, cream of tartar, baking soda and salt in a medium bowl. Add to butter mixture. Mix until uniform. Mix in chopped cherries. Drop dough by tablespoonfuls onto prepared cookie sheet. Bake about 10-12 minutes or until set."
403,"Preheat oven to 375 degrees. Unroll the crescent dough and place in a circle on round stone, with the wide ends in the middle and the pointed ends to the outside. You should have an circle in the middle of the stone. You will need to overlap the wide ends a bit to make a circle. Mix the remaining ingredients in a bowl, using more mayo if mixture appears to be dry. Place the mixture in a circle on the crescent rolls on the wide ends. Fold the pointed ends over the mixture to the middle of the stone. Tuck the ends under. Bake for 25-30 minutes, or until the crescent rolls are golden brown. Slice and serve."
404,"In large skillet, melt butter. Saute mushrooms. Drain pasta and combine with cream, mushrooms, walnuts and cheese. Toss lightly. Add salt and pepper. Sprinkle with parsley."
405,Combine coffee and vanilla bean in a large mixing bowl. Mix until smooth. Pour over the smoothie and serve immediately.
406,"Preheat oven to 350f. Spray a 9x13 pan with cooking spray. Press meatloaf into the pan. Mix the ketchup, brown sugar and mustard together and spread over the meatloaf. Bake at 350 for about 50 minutes."
407,"Place the rice into a pan with the milk and bring to a boil. Reduce heat and simmer for 30 minutes. Strain through a cheesecloth or fine mesh sieve. Stir in the sugar, cinnamon, nutmeg, and peel. Chill in the refrigerator and serve."
408,"Cover crock pot with aluminum foil, leaving enough to overlap potatoes when finished. Cover crock pot with aluminum foil, leaving enough to overlap potatoes when finished. Cover crock pot with aluminum foil, leaving enough to overlap potatoes when"
409,"In a saucepan over medium low heat, melt 3 tbls butter. Stir flour and salt into pan until creamed together. Slowly stir in cream, then stir in cream cheese, increase heat to medium. Constantly whisk until mixture becomes thick and smooth, remove from heat and set aside. In a saucepan over medium-high heat, saute onions and garlic in remaining butter until transparent. Add spinach and water to pan, reduce heat to low, cover. Cook, stirring occasionally for 8 minutes. Stir prepared sauce and parmesan cheese into pan, stir until completely blended."
410,"In a large saucepan, melt the white sugar and peanut butter. Remove from the heat. Add cornflakes and chocolate chips. Stir until chips are melted. Turn into buttered 8x8 pan. Pack down and chill before cutting into squares."
411,"Preheat oven to 450 degrees. Combine the flours with the salt in a medium bowl. Add the milk, butter and eggs and whisk to combine thoroughly. Pour into well-greased muffin cups or a popover pan. Bake at 450 for 20 minutes, turn oven to 350 degrees and bake 15 minutes longer."
412,"Preheat oven to 350 degrees. Fry greg s monterey jack until crisp and set aside. Saute onion, celery, and bell pepper in bacon drippings until transparent. Transfer onion mixture to a medium sauce pan and add tomatoes, salt, pepper, and sugar. Cook, covered over low heat for 1 hour. Add cheese to sauce mixture and stir until melted. Place green beans in casserole dish, crumble bacon over beans, and pour sauce over top. Bake, uncovered for 1 hour."
413,"In the 3 cups of water, simmer the meat for 30 minutes. Crumble the meat up as you add it to the water. There should not be any large pieces. After 30 minutes add the remaining ingredients. Simmer for 2 hours, stirring occasionally. Serve this up with some cheese and extra onions if you want."
414,"Cook the pasta in a large pot of boiling salted water until tender but still firm to the bite, stirring occasionally, about 8 minutes. Drain, reserving 1 cup of the cooking liquid. Meanwhile, in a large non-stick skillet, heat oil & chili pepper flakes over medium heat. Stir in garlic. Add tomatoes and cook, stirring, for 3 minutes or until heated through. Transfer to pot with drained pasta. Add olives, feta cheese and basil. Toss gently to mix. Sprinkle each serving with parmesan."
415,"In a large skillet, heat oil to medium-high heat. Add chicken and brown. Put chicken in crockpot. Add frozen vegetables and tapioca. Mix well. In a small bowl, mix all remaining ingredients. Pour on the chicken. Cover and bake at low heat for 4 hours."
416,"Heat oven to 400 degrees. Place sprouts, butter, and almonds on a rimmed baking sheet. Season with salt and pepper. Toss to combine. Roast, stirring, until golden brown and tender, 35 to 40 minutes. Transfer to a serving bowl. Immediately dress with honey and lemon juice, and season with salt and pepper. Serve warm or at room temperature."
417,"In a large bowl combine buttermilk, dijon mustard, salt, granulated sugar, shrimp, cucumber, green onions, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion, green onion"
418,"Preheat oven to 350 degrees f. In a large bowl, combine dried apple, water, orange, juice and zest of, cinnamon. Mix well to coat apples. Place in two ramikins or small au gratin dishes, sprayed with cooking spray. Dot with butter and spread cheese over top. Bake for 20 to 30 minutes or until apples fall."
419,"In a wok or large frying pan over medium high heat, saute the spinach and garlic in the oil for 2 minutes, stirring constantly. Transfer to a platter in the same pan, heat the wine and saute the celery or bok choy and mushrooms, stirring constantly, for 3 minutes. Add the rice, scallions and spinach. Heat through. Season with soy sauce or tamari."
420,"Preheat oven to 350 degrees f. In a small saucepan, combine lime juice, sugar, gelatin, condensed milk, green food coloring, lime rind, whipping cream, graham cracker pie crust, egg whites, granulated sugar, pure vanilla extract. Pour into prepared pie shell. Set aside and prepare meringue. For meringue, beat egg whites until stiff. Add sugar and vanilla just at the last minute. Top pie with meringue. Brown in 325 degree preheated oven just until peaks brown and the rest is golden in color. Serve cool."
421,"Preheat oven to 350 degrees fahrenheit. Grease and flour a 9 x 9-inch pan. In a bowl, beat together the butter and sugar. Add eggs and vanilla. Mix well. Combine the cocoa, salt, and flour together. Stir into the sugar mixture. Stir into the walnuts. Spread evenly into prepared pan. Bake for 25 to 30 minutes or until firm."
422,"If you have a tea ball, place the herbs in it. If not, you can brew this in the tea and strain it in a fine strainer after it has brewed. Pour the boiling water over the herbs. Let steep for 5 minutes. Strain, if needed, and serve hot. Sweeten, if desired. This can also be made as iced tea- double the herbs and let steep in 1 qt of water overnight in the fridge. You can add more water, to taste, if it is too strong. Again, sweeten, if desired. This can also be made as iced tea- double"
423,"Preheat oven to 375, grease a 9x13 pan. In a medium bowl, mix graham crumbs and icing sugar, stir in butter until evenly blended. Press crumb mixture firmly into bottom of prepared pan. Bake until edges are golden brown about 10-12 minutes. In a large bowl stir condensed milk, pineapple, coconut& almonds. With a rubber spatula dollop pineapple mixture onto crumb crust and spread almost to the edges. Bake until just set, 10-15 minutes. Remove from oven& sprinkle with white chocolate chips, let stand until chocolate softens, 3-4 minutes. Then spread chocolate over surface. Cool completely, cut into bars."
424,"Preheat oven to 350 degrees. Line a rimmed baking sheet with parchment paper. Peel and trim carrots and slice lengthwise into thin halves or quarters. Toss carrots in bowl with olive oil, rosemary and salt. Roast at 350 for 30 minutes, stirring half way through. Turn up oven to 425 and roast ten minutes longer or until the ends of the carrots begin to turn black. When carrots are almost done, melt apricot jam in microwave for 15-30 seconds. Remove carrots from oven, place in bowl and toss warm carrots with melted apricot jam. Toss with a little more rosemary if desired."
425,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 300 degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken in flour and crumb mixture. Quickly fry chicken on all sides until browned and crisp. Place in covered baking dish and bake additional 20-30 minutes to re-crisp chicken, serve."
426,"In a large mixing bowl, combine lemon gelatin, boiling water, frozen lemonade concentrate, cream cheese, frozen whipped topping, yellow food coloring. Beat on high speed until soft peaks form, about 4 minutes. Spoon into dessert dishes. Garnish with lemon and mint, if desired. Refrigerate until ready to serve."
427,"Place potatoes in a large pot and cover with water. Bring to a boil then cover and reduce heat. Simmer for 20-25 minutes or until the potatoes are tender. Drain well, then return potatoes to the pot. Add the butter, milk and salt and mash well. Stir in parmesan cheese."
428,"In a large saucepan, combine butter, granulated sugar, molasses, egg, all-purpose flour, ground cloves, ground ginger, ground cinnamon, salt, baking soda, molasses, applesauce, nuts, oil, eggs, artificial sweetenerpreparation:In a large saucepan, combine butter, granulated sugar, molasses, egg, all-purpose flour, ground cloves, ground ginger, ground cinnamon, salt, baking soda, molasses, applesauce, nuts, oil, eggs, artificial sweetenerpreparation:In a large saucepan, combine butter, granulated sugar, molasses, egg, all-purpose flour, ground cloves, ground ginger, ground cinnamon, salt, baking soda, molasses, applesauce, nuts, oil, eggs, artificial sweetenerpreparation:In a large saucepan, combine butter, granulated sugar, molasses, egg, all-purpose flour, ground cloves, ground ginger, ground cinnamon, salt, baking soda, molasses, applesauce, nuts, oil, eggs, artificial sweetenerpreparation:In a large saucepan, combine butter, granulated sugar, molasses, egg, all-purpose flour, ground cloves, ground ginger, ground cinnamon, salt, baking soda, molasses, applesauce, nuts, oil, eggs, artificial sweetenerpreparation:In a large saucepan, combine butter, granulated sugar, molasses, egg, all-purpose flour, ground cloves, ground ginger, ground cinnamon, salt, baking soda, molasses, applesauce, nuts, oil, eggs, artificial sweetenerpreparation:In a large saucepan, combine butter, granulated sugar, molasses, egg, all-purpose flour, ground cloves, ground ginger, ground cinnamon, salt, baking soda, molasses, applesauce, nuts, oil, eggs, artificial sweetenerpreparation:In a"
429,Preheat oven to 375 degrees. Place a skillet over high heat and add oil. Saute onion for 3 to 4 minutes. Add mushrooms and garlic and continue to saute until mushrooms have released their liquid and they are golden. Add chicken stock and bring to boil. Pour mushroom and stock mixture orzo and rosemary into a 8x8 baking dish. Season with salt and pepper and bake 35 minutes until liquid is absorbed.
430,"Preheat oven to 375 degrees fahrenheit. In large skillet, brown beef and onion then drain. Return meat to pan. Add spaghetti sauce. Meanwhile, in a medium bowl combine mozzarella cheese and sour cream. Pour hot meat into an ungreased 12 x 8 inch dish. Spoon cheese mixture over meat. Unroll crescent roll dough over the top of the mixture. Mix parmesan cheese and butter together, then spread over the top of the dough. Bake 18-25 minutes or until golden brown."
431,"In a large bowl, combine orange juice, pineapple juice, lime juice, honey, ginger ale, rum, pineapple chunk, melon ball. Pour into ice trays. Freeze. Prepare lemonade mix. Fill punch bowl or large pitcher. Add orange juice, pineapple juice, lime juice, honey, ginger ale, rum, pineapple chunk, melon ball. Prepare"
432,"In a large bowl, combine egg, yellow onion, bok choy, soy sauce, garlic powder, salt, pepper, bamboo shoot, medium shrimp, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-fat sour cream, low-"
433,"Combine egg whites, sesame seeds, pecans, vegetable oil, boneless skinless chicken breast, hoisin sauce, dijon mustard, apricot preserves, egg whites, sesame seeds, pecans, vegetable oil, boneless skinless chicken breast, hoisin sauce, dijon mustard, apricot preserves, egg whites, sesame seeds, pecans, vegetable oil, boneless skinless chicken breast, hoisin sauce, dijon mustard, apricot preserves, egg whites, sesame seeds, pecans, vegetable oil, boneless skinless chicken breast, hoisin sauce, dijon mustard, apricot preserves, egg whites, sesame seeds, pecans, vegetable oil, boneless skinless chicken breast, hoisin sauce, dijon mustard, apricot preserves, egg whites, sesame seeds, pecans, vegetable oil, boneless skinless chicken breast, hoisin sauce, dijon mustard, apricot preserves, egg whites, sesame seeds, pecans, vegetable oil, boneless skinless chicken breast, hoisin sauce, dijon mustard, apricot preserves, egg whites, sesame seeds, pecans, vegetable oil, boneless skinless chicken breast, hoisin sauce, dijon mustard, apricot preserves, egg whites, sesame seeds, pecans, vegetable oil, boneless skinless chicken breast, hoisin sauce, dijon mustard, apricot preserves, egg whites, sesame seeds, pecans, vegetable oil, boneless skinless chicken breast, hoisin sauce, dijon mustard, apricot preserves, egg whites, sesame seeds, pecans, vegetable oil, boneless skinless chicken breast, hoisin sauce, dijon mustard"
434,"Scoop the salmon in the salmon shell, reserving the salmon shell. Mix the salmon shell with the crab meat, mayonnaise, relish, tabasco sauce, fresh chives, salt and pepper, mixed salad greens. Serve on a bed of lettuce leaves."
435,"Dissolve jello in boiling water for 3 minutes. Add ice cream by spoonsful, stirring until melted and mixture is smooth. Blend in whipped topping. Stir in pretzels. Chill until mixture mounds. Spoon into crust. Chill 3 hours or freeze until firm."
436,"Preheat oven to 375 degrees. Mix all ingredients together and pour into a casserole dish. Bake, covered, for 30 minutes. Uncover and bake for 15 minutes more or until heated through. I like this as is, but you could serve it over rice."
437,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 300 degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken in flour and crumb mixture. Quickly fry chicken on all sides until browned and crisp. Place in covered baking dish and bake additional 20-30 minutes to re-crisp chicken, serve."
438,"Preheat oven to 350f. Mix all ingredients, except butter, together. Pour a small amount of the mix into the bottom of a baking pan - just enough to lightly cover the bottom. Bake for about 20 minutes, or until butter is melted. Serve in soup plates, garnished with lemon peel, parsley, broth and crusty bread for dipping. Serve in soup plates, garnished with lemon peel, parsley, broth and crusty bread for"
439,Heat oil in a large pan. Saute onions and garlic till translucent. Add remaining ingredients except for butter just to heat through. Stir in pasta. Place into a large pasta bowl. Top with butter while hot. Garnish with pepper flakes to taste.
440,"In a large mixing bowl, combine sour cream, lemon juice, sugar, salt, crushed pineapple, banana, red food coloring, pecans, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing cherries, bing"
441,"Preheat oven to 350 degrees. Place all ingredients into a large mixing bowl and mix until just moistened. Spoon into lined or nonstick, sprayed mini muffin pan. Bake at 350 degrees for 15 minutes. Remove muffins from the tray and cool on a wire rack."
442,"Preheat oven to 325f. In a large bowl, beat together the eggs and sugar until very thick. The batter should fall from the beaters in a thick ribbon. Beat in the vanilla. While youre beating the eggs and sugar, heat the hot chocolate and butter in a small saucepan to just simmering. Add the hot chocolate mixture to the egg mixture in a slow, steady stream as you continue beating. In a separate bowl, whisk together the flour, baking powder, and salt. Fold the dry ingredients into the wet ingredients, stirring until theyre just combined. Pour the batter into a lightly greased 9 inch cake round. Bake for 50 minutes, or until the cake is a deep golden brown and starting to pull away from the sides of the pan. Remove the cake from the oven and cool it in the pan for 10-15 minutes. Remove the cake from the oven and cool it in the pan for 10-"
