,result
146,"Heat oven to 350°F. Place sausage, onion, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-"
147,Heat oven to 400 degrees. Place chicken in a singe layer on a wire rack over an oven tray. Bake 45 minutes until well browned and cooked through.
148,"Cream butter. Add sugar, beating until light and fluffy. Add flour, ginger, allspice, cinnamon, and cloves, stirring well. Drop batter by teaspoonfuls 3 inches apart onto a lightly greased baking sheet. Bake at 375 degrees f for 5 to 7 minutes or until lightly browned. Remove from cookie sheet. Cool on wire racks. Serve on a platter."
149,"Mix all ingredients together in a large bowl. Bake at 350 deg for about 15 minutes or until brown. Mix sugar, 2 teaspoon almond liquor and cream cheese together thoroughly till creamy. Fold in cool whip. Put mixture into pie shell. Mix 1 teaspoon of almond liquour with cherry pie filling. Top cheese mixture with cherry pie filling. Chill 2 hours or overnight."
150,"Preheat oven to 350f. Arrange flaked tuna evenly in a 9 inch pie pan that has been sprayed with a nonstick cooking spray. In a blender, combine half of the parmesan with remaining ingredients. Blend until smooth. Pour mixture over tuna. Top with remaining parmesan. Bake, uncovered, 30 minutes, until set and lightly browned. Let stand 5 minutes before serving."
151,"Preheat oven to 425 degrees f. Combine breadcrumbs, basil, parmesan cheese, salt, egg, eggplants, olive oil, buns, pasta sauce, part-skim mozzarella cheesepreparation:Preheat oven to 425 degrees f. Combine breadcrumbs, basil, parmesan cheese, salt, egg, eggplants, olive"
152,"Preheat oven to 325 degrees. Beat cream cheese in bowl with electric mixer on medium, until creamy. Add sugar and beat until well blended. Add eggs, 1 at a time, mixing on low speed after each addition just until blended. Pour batter into pie shell. Bake at 325 degrees for 35- 40 minutes or until center is almost set. Cool completely on wire rack. Refrigerate 4 hours or overnight."
153,"Mix prepared fruits in a large bowl. Add sugar, mix well and let stand 10 minutes. Combine water and fruit pectin crystals in a small saucepan. Bring to a boil for 1 minute, stirring constantly. Stir pectin into fruit mixture. Continue to stir 3 minutes until most of sugar is dissolved. Pour into clean jars. Cover with tight lids. Let stand at room temperature until set. Store in freezer or for up to 3 weeks in fridge."
154,"Heat oven to 350f. Cook ground beef, stirring occasionally until brown. Drain off fat. Stir in rice, soup, chilies, and taco seasoning mix. Spoon into 12 x 8-inch baking pan. Top with tomatoes cheese and corn chips. Bake for 30-35 minutes or until heated through."
155,"Preheat oven to 350 degrees. Line muffin pan with foil baking cups. Cut almond paste into 16 pieces and pat into a round disc. In mixer cream butter and sugar until fluffy. Beat in eggs then add baking powder, soda and extract. Fold in 1 cup flour, buttermilk then remaining flour then remaining flour until well blended. Spoon about 2 tablespoons batter into each cup and smooth surface. Top with level teaspoonful of preserves, then the piece of almond paste. Top each muffin with another 2 tablespoons of batter. Bake 25 minutes or until lightly brown."
156,"Preheat oven to 400degf. Combine all ingredients on a large greased baking sheet. Arrange in a single layer. Roast in preheated oven for about 50 minutes, turning once during cooking, until potatoes are tender."
157,"Preheat oven to 400 degrees. Place sprouts, butter, and almonds on a rimmed baking sheet. Season with salt and pepper. Toss to combine. Roast, stirring, until golden brown and tender, 35 to 40 minutes. Transfer to a serving bowl. Immediately dress with honey and lemon juice, and season with salt and pepper. Serve warm or at room temperature."
158,"Preheat oven to 350f. Mix butter, icing sugar, plain flour, cornflour, egg, sweetened condensed milk, golden syrup with 1 tbls of icing sugar mixture. Bake at 350f and 180c for 15 minutes. Cool on a wire rack and keep in an airtight container once cold."
159,"Combine corn syrup and sugar in a large saucepan. Place over medium heat and cook. Heat until sugar dissolves and bubbles appear at edge. Whip whites, salt and tartar till nearly stiff. Pour hot syrup into whites, whipping constantly. Add vanilla and whip until frosting stays in soft peaks."
160,"Preheat oven to 350 degrees. Mix flour, sugar, agave nectar, grapeseed oil, banana, cocoa powder, baking soda, salt, vanilla extract, white vinegar, vegetable oil, cold waterpreparation:Preheat oven to 350 degrees. Mix flour, sugar, agave nectar"
161,Place the roast on top of vegetables. Mix corn starch with 2 t cold water and then add to juices. Bring to a boil while stirring constantly until thickened. Serve gravy over meat and vegetables.
162,"Preheat oven to 375f. Remove stem end of tomato and cut tomato into several large chunks, then coarsely chop. Stack salami slices, two at a time and cut into small wedges. Arrange the triangles on a flat baking stone or pizza pan so they do not touch. Sprinkle triangles with equal amounts of tomato, salami, cheese and oregano. Bake 15-18 minutes or until edges are golden brown."
163,"Preheat oven to 350 degrees f. In a medium casserole dish mix together green beans, milk, cream of mushroom soup, and onions. Sprinkle with black pepper and stir. Bake for 25 minutes in the oven until heated through and bubbly. Sprinkle with french fried onions over the tops and return to oven for 5 minutes."
164,"Preheat oven to 450 degrees. Cover a cookie sheet with tin foil. Lightly spray broccoli and garlic with non-fat cooking spray. Arrange on the cookie sheet in a single layer. Sprinkle with salt, pepper and oregano. Roast in the oven for 20 minutes or until tender. Sprinkle with balsamic vinegar."
165,"Preheat oven 350f. Whisk together marshmallows, rice, crushed pineapple, maraschino cherry, slivered almonds, heavy cream, sugar, vanilla. Pour into a small baking dish. Bake for about 20 minutes or until golden on top. Serve warm or cold."
166,"Preheat oven to 350 degrees. Cook chicken and chicken separately - set aside. In a large pot with boiling salted water cook pasta until al dente. Drain. In a large saucepan heat the italian dressing and olive oil together over medium heat. Add drained spaghetti. Toss well to coat. Add chopped tomatoes, cooked chicken, and grated parmesan cheese and toss lightly. Serve warm."
167,"Preheat oven to 400 degrees f. Cut off the ends of the brussels sprouts and pull off any yellow outer leaves. Mix them in a bowl with the olive oil, salt, and lemon-pepper seasoning. Transfer them to a sheet pan and roast for 35 to 40 minutes, until crisp outside and tender inside. Shake the pan from time to time to brown the brussels sprouts evenly. Sprinkle with more kosher salt, if you like, and serve hot."
168,"Preheat oven to 450 degrees. In foil lined roasting pan, toss carrots with oil and cayenne and season with salt. Arrange in single layer, using two pans if needed. Roast tossing one halfway through for 30-40 minutes, or until tender. In a small bowl, whisk together honey, zest and lemon juice. Season with salt. Drizzled over carrots and toss to coat."
169,"Preheat oven to 400f. Put the chicken skin-side-up in a small roasting tin. Mix together the garlic, thyme and butter and dot over the chicken. Scatter around the red onions and pancetta and drizzle with oil. Roast for 20 minutes until the chicken has cooked through and the onions are softened. Divide the salad between 4 plates and top with the red onions, pancetta and chicken."
170,"In a large bowl, beat eggs with an electric mixer until light colored. Add butter and cheese and mix on low. Add muffin mix, sausage patties, english muffins, cheddar cheese, eggs, margarine, oilpreparation:In a large bowl, beat eggs with an electric mixer until light colored. Add muffin mix,"
171,"Heat oil in a large skillet over medium high heat. Add mushrooms, onion, cream of mushroom soup, water, dijon-style mustard, cooking spray, sliced mushrooms, onion, cream of mushroom soup, water, dijon-style mustard, cooking spray, sliced mushrooms, onion, cream of mushroom soup, water, dijon-style mustard, cooking spray, sliced mushrooms, onion, cream of mushroom soup, water, dijon-style mustard, cooking spray, sliced mushrooms, onion, cream of mushroom soup, water, dijon-style mustard, cooking spray, sliced mushrooms, onion, cream of mushroom soup, water, dijon-style mustard, cooking spray, sliced mushrooms, onion, cream of mushroom soup, water, dijon-style mustard, cooking spray, sliced mushrooms, onion, cream of mushroom soup, water, dijon-style mustard, cooking spray, sliced mushrooms, onion, cream of mushroom soup, water, dijon-style mustard, cooking spray, sliced mushrooms, onion, cream of mushroom soup, water, dijon-style mustard, cooking spray, sliced mushrooms, onion, cream of mushroom soup, water, dijon-style mustard, cooking spray, sliced mushrooms, onion, cream of mushroom soup, water, dijon-style mustard, cooking spray, sliced mushrooms, onion, cream of mushroom soup, water, dijon-style mustard, cooking spray, sliced mushrooms, onion, cream of mushroom soup, water, dijon-style mustard, cooking spray, sliced mushrooms, onion, cream of mushroom soup, water, dijon-style mustard, cooking spray, sliced mushrooms, onion, cream of mushroom soup, water, dijon-style mustard, cooking spray, sliced mushrooms, onion, cream of mushroom soup, water, dijon-style mustard, cooking spray, sliced mushrooms, onion, cream of mushroom soup, water, dijon-style mustard, cooking spray, sliced mushrooms, onion, cream of mushroom soup, water,"
172,"Place the potatoes and stock in a small saucepan and bring to a simmer. Cook until the potatoes are tender but still retain their shape. Drain the stock, reserving some. While the potatoes are cooking crisp the bacon in a skillet. When it is browned and crunchy pour off and reserve the bacon fat. Reserve the crisp bacon. Whisk together until smooth the lemon juice, sugar, dijon and 4 tablespoons of the warm bacon fat. Toss with the potatoes, onions, crisp bacon and parsley. Add a bit of the reserved chicken broth to moisten if needed. Season to taste with salt and pepper. Cover and let rest for two hours at room temperature before serving."
173,"Place chicken in 3-4 quart crock pot. Add remaining ingredients except rice and parsley. Cover and cook on low 8-10 hours. During last 15 minutes, stir in rice. Remove chicken from crock pot. Place rice on each serving plate. Top with chicken. Spoon remaining juices over top and garnish with parsley."
174,"Heat oven to 350f. In a large bowl of an electric mixer, beat egg whites until foamy. With the mixer on high speed, beat in salt. Then gradually add sugar, about a tableshppon at a time, beating well after each addition, until whites fold stiff, glossy peaks. Add vanilla and beat for 1 minute. Fold in dates and walnuts. Drop meringue mixture by rounded teaspoonfulls onto well-greased cooking sheets, spacing cookies about 1 inch apart. Bake in a 200f oven for 1 hour or until outside is dry and set. Cookies should not turn brown. Let cool on baking sheets for about 5 minutes, then transfer to racks and let cool completely. Store airtight."
175,Heat oil in a large skillet over medium-high heat. Add bacon and sauté for a few minutes. Add bacon and sauté for another few minutes
176,"Place rhubarb in a bowl and cover with boiling water for about 5 minutes. Meanwhile, with a mixer, mix sugar, egg, butter and flour until smooth. Strain rhubarb well. With wooden spoon, add strawberries and rhubarb to batter and mix. Pour into uncooked pie shell. Mix topping ingredients with a fork, and sprinkle over uncooked pie. Bake at 375 for 50 minutes or until set. Top with whipped cream if desired."
177,"Prehat oven to 350. Combine first 6 ingredients in a medium bowl. Stir well. Pour into an 8-inch square baking dish coated with cooking spray. Bake uncovered at 375 degrees for 25 minutes or until liquid is absorbed. To microwave this recipe, do the same as above but cover and cook at high for 15 minutes or until liquid is absorbed. To microwave this recipe, do the same as above but cover and cook at high for 15 minutes or"
178,"Cook spaghetti according to package instructions. While the spaghetti is cooking, heat a large saut pan over medium heat with olive oil. Saut green peppers. Add tomatoes and herbs once pepper softens. Heat until warmed. Combine pasta and tomato mixture. Sprinkle cheese on top and fold edges of pasta toward the center. Heat until warm. Transfer to plate, stir, and serve."
179,"In a large glass bowl whisk together oil, honey, soy sauce, barbecue sauce and black pepper until well combined. Add in garlic pieces and green onion. Add in the chicken strips and toss with the marinade to combine well. Cover and refrigerate for a minimum of 8-24 hours. Remove the chicken strips and discard the marinade. Thread chicken on the wooden skewers piercing at least 3 times through the skewers. Grill over medium heat."
180,"Preheat oven to 375 degrees. In a large mixing bowl, mix together soup, onion, milk, garlic, salt and pepper. Stir, in potatoes and kielbasa. Spoon into a 7x11 inch casserole dish. Place casserole on a baking sheet and bake in the preheated oven for 90 minutes or until potatoes are tender and flavors blended."
181,"In a 4-cup measuring cup, heat 4 cups water in microwave to boiling. Place tea bags in water and let steep for 5- 10 minutes. Pour sugar into 2 quart pitcher and pour hot tea over it. Squeeze tea bags to get out any remaining tea. Add tea to pitcher and discard bags. Stir hot tea until sugar is dissolved. Add 4 cups cold water and lemon juice. Stir well. Chill until very cold and serve over ice with lemon."
182,"Add all ingredients except flour to your best white bread machine in the order listed. Use dough cycle only. Remove dough from white bread machine and shape into loaf. Sprinkle with flour. Let rise until double, about 1 hour. Bake at 325 degrees for about 45 minutes, until golden brown and done."
183,Combine all the ingredients except the pork chops and whisk together. Pour into a re-sealable bag or a covered glass dish. Add the pork chops and whisk together.
184,"Preheat oven to 350f. In a large bowl, cream margarine and brown sugar together. Beat in eggs one at a time. Add chocolate chips. Do not overmix. Drop onto a greased cookie sheet. Bake for 10 to 12 minutes."
185,"Place beef in crock pot, cover and cook on low for 7-8 hours. Remove beef from crock pot, cover and cook on low for 7-8 hours. Remove beef from crock pot, cover and cook on"
186,"Preheat oven to 325f. Beat egg whites until soft peaks begin to form. Add sugar, salt, and vanilla. Beat until stiff peaks form and turn glossy. Fold in nuts and coat well with the egg white mixture. Melt butter in a 9x13 baking pan by placing pan in the oven. Evenly spread coated nuts over melted butter in pan. Bake for 30 minutes, stirring and turning nuts about every 8 minutes, or until butter no longer remains in pan. Place hot nuts on foil and allow to cool. May be stored in an airtight container for several weeks."
187,"Heat oil in a large skillet over medium-high heat. Add shrimp and saut briskly, cooking through, for approximately 4-5 minutes. Season with salt and pepper to taste. In a bowl, toss lettuce with dressing. To assemble sandwich, place cooked shrimp on one half of toasted bread, then top with dressed lettuce and grated parmesan cheese. Top with other half of bread and slice into 4 to 6 portions."
188,"Heat oven to 350 degrees. Place cubed chicken in a ungreased rectangular baking dish, 13 x 9 x 2 inches. Bake chicken for 25-30 minutes, cook thoroughly. Meanwhile, start cooking your rice according to your package directions. Then in a large bowl, add the remaining ingredients and still well. When the chicken is done remove it from oven. Spoon in the ingredients from the bowl. Cover and cook for 30 minutes. Serve hot over rice and be sure to get lots of the juice."
189,Preheat oven to 400f. Grease muffin tins. Place all dry ingredients in a mixing bowl and mix up with an electric mixer. Add the liquids and mix smooth. Place 2 tablespoons of batter in the bottom of each of the greased muffin cups. Add 1 tablespoon of crunchy style peanut butter. Add the remaining bit of batter and bake for approx. 25 minutes or until a tooth pick comes out clean.
190,"Place beef on top of vegetables. Mix horseradish, salt, pepper and 1 cup water. Pour over top of beef. Cover and cook on low for 8-10 hours or until beef and vegetables are tender. Remove 2 cups of juices from crock pot and put into small sauce pan. Mix corn starch with 2 t cold water and then add to juices. Bring to a boil while stirring constantly until thickened. Serve gravy over meat and vegetables."
191,"Preheat oven to 375 degrees. In a large mixing bowl stir together flour, baking soda, and salt. Set aside. In a large mixing bowl with an electric mixer on medium speed cream butter and sugars until fluffy. Beat in eggs, one at a time, then vanilla. On low speed gradually add flour mixture and mix just until blended. Stir in chocolate chips and walnuts. Drop dough by rounded tablespoonfuls 2 inches apart on ungreased baking sheets. Bake for 9 to 12 minutes. Transfer cookies to cooling racks to cool."
192,"Preheat oven to 350 degrees. Mix flour, baking powder, salt, sugar, bananas, eggs, banana, salt, sugar, potato flour, baking soda, salt, vanilla extract, white vinegar, vegetable oil, cold waterpreparation:Preheat oven to 350 degrees. Mix flour, baking powder, salt, sugar, bananas, eggs, banana, salt, sugar, potato flour, baking soda,"
193,Heat oven to 400f. Mix first 4 ingredients with hand or stand mixer on medium until softened and well mixed. Add next two ingredients and mix on med-low until just incorporated. Transfer mixture to a small ovenproof dish and sprinkling cayenne on top to taste. Top with cheddar. Bake for 15 - 18 minutes or until bubbling around the edges. Remove from oven and allow to set for 5 - 7 minutes before serving. Serve with fried or baked pita wedges and tortilla chips.
194,"In a large skillet over medium high heat, cook bacon in olive oil until starting to lightly brown, about 5-7 minutes. Add chopped onion and continue to cook until onion is translucent and starts to brown lightly, another 3-4 minutes. Add beet greens and roasted beets, water and a pinch of salt and pepper. Cover and cook for 3-4 minutes, stirring occasionally, until greens start to wilt. Add balsamic vinegar and continue to cook until greens have wilted, about another 3-4 minutes and liquid has evaporated slightly. Season to taste with salt and pepper. Transfer to serving bowl and offer additional balsamic at the table, if desired."
195,"In a large bowl, combine condensed milk, sugar, chocolate milk, vanilla, semisweet chocolate, creme de cacao, instant coffee granules, vanilla extractpreparation:This recipe can also be made with white chocolate. Simply substitute white chocolate and leave out the coffee. Beat the cream, pulverized peppermints and sugar untill stiff peaks form. Pipe or spoon onto a parchment paper lined baking sheet, sprinkle with the crushed peppermints, and freeze until firm, about 20 minutes. Heat the milk and salt for the hot chocolate in a saucepan over medium heat until steam begins to rise. Whisk in the remaining ingredients until smooth. Ladle into mugs and top with a rosette of frozen whipped cream. Doubling the whipped cream will give you quite a few rosettes to keep in the freezer until needed. Store them in an airtight container and try to use them within 2 or 3 weeks."
196,"Heat oil in a large non-stick skillet over medium high heat. Add chicken and cook until golden brown on all sides, about 6 to 10 minutes. Drain excess liquid before adding sauce ingredients. Mix remaining ingredients and add to skillet, stirring to coat chicken well. Cook on medium heat until chicken is well coated and sauce thickens, about 8 to 10 minutes. You can also cook them in a crock pot, on low setting. The meat just falls off the bone."
197,"Preheat oven to 200. Place tomatoes and peppers, cut side down on a baking rack set onto a baking sheet. Roast for 20-30 minutes or until skins are easily removed. Spray or brush vegetables with olive oil and continue to roast until tomatoes become a dark red color, about 2 hours. Remove from oven and chop into small pieces. Meanwhile, cook and drain pasta. Place into a mixing bowl. Add the onions, tomatoes and peppers, toss to combine. Mix together the vinegar, mustard, parsley, basil, olive oil, salt and pepper. Beat with a whisk to combine. Pour over the pasta, add the cheese and toss again. Serve at room temperature."
198,"Place brisket in crock pot. Cover and cook on low, for 6-7 hours, or until tender. The last 30 minutes of cooking, mix the cornstarch with the water. Add to the sauce in the crock pot, stir and cook until thickened."
199,"Preheat oven to 350 degrees. In a large mixing bowl, combine the first 4 ingredients. In a 2-quart saucepan, heat the honey, oil and vanilla until syrupy. Add to the dry ingredients and mix well. Spread on a jelly roll pan. Bake for 20 minutes, stirring every 5 minutes. Store in a covered container."
200,Preheat oven to 350 degrees. Mix together flour and powdered sugar. Cut in butter. Press in bottom of 13 x 9 x 2 inch pan. In different bowl beat together eggs. Mix by hand remaining ingredients. Pour over. Bake 20 to 25 minutes or until light brown on 350f. Sprinkle some 10x sugar over the finished bars.
201,"Place blueberries, sugar, lime juice, lemon juice, lemon zest in a large bowl. Add to a large bowl and add cinnamon and pectin. Bring to a boil, stirring constantly for 3-5 minutes. Add sugar and bring to jam stage stirring constantly to prevent scorching. Boil for 3 minutes more. Skim off any foam with a wooden spoon. Jar as usual."
202,Place strawberries in a large bowl and stir until well combined. Cover and place in the fridge for 1-2 hours to macerate. Run a vegetable peeler to peel along the long edge of the block of chocolate to make chocolate curls. Cover and place
203,"Preheat oven to 350f and lightly grease a casserole dish. Cover chinese cabbage with boiling water and cook for about ten minutes or until tender. Drain very well. Melt butter. Add onions and peppers and cook slowly for about five minutes. Add cabbage, salt and pepper. Pour into a baking dish, cover and bake in oven for 30 to 40 minutes."
204,"Heat olive oil in 5-quart pot over medium heat. Add sliced onions and saut for 2 to 3 minutes. Add all remaining ingredients except salt and simmer for 20 minutes. Turn off heat and use an immersion or regular blender to puree salsa. Taste. Add salt to your liking. Serve warm or cold with beef empanadas, pork dishes, soups, stuffed sweet plantains, tortilla chips or plantain chips."
205,Mix all ingredients in a large serving bowl. Place the salad in the bottom of 9x12 inch cake pan. Top with grated cheese. Cover and refrigerate for 8 to 10 hours. Bacon bits can be used for bacon.
206,"Heat the oil in a large saucepan and gently fry the onion over a medium heat until softened but not browned. Add the onion and potatoes and cook, covered, for 10 minutes or so, until the vegetables are soft but still with some bite. Pour in the stock, bring to the boil and then simmer, covered, for 30 minutes until the vegetables are tender. Pour into a blender and whizz until smooth - do this in batches if you need to. Return to the pan and gently reheat. Season if desired and either stir in the chilli oil or serve garnished with a few drops of the oil."
207,"Preheat oven to 400 degrees, line pan with parchment paper. Place squash on pan cut side up. Combine remaining ingredients and brush half of the mixture on the squash. Bake for 45 minute or until tender. Brush once more halfway through baking, and again near the end. Brush once more halfway through baking, and again near the"
208,"In a large skillet sprayed with butter-flavored cooking spray, brown meat and onion. Add mushroom soup, mushrooms, black pepper, noodles, nonfat sour cream, parsley. Mix well to combine. Simmer 10 minutes. Remove from heat. Stir in sour cream and parsley. Serve at once."
209,"Heat oil over medium-high heat. Add the bacon, and cook for 2 minutes on each side, or until the chicken is cooked through. Reduce heat to medium-low, cover and cook for about 8 minutes, turning occasionally, until the chicken is cooked through. Serve hot."
210,"Mix chicken stock and next 5 ingredients in saucepan and bring to a boil. Add rice, return mixture to boil, then reduce heat and simmer for 5 minutes. Remove from heat and let stand 5 minutes"
211,"Preheat oven to 325 degrees f. In a large, heavy skillet over medium-high heat, brown beef, and drain fat. Mix in dry taco seasoning. Spoon browned beef into a 9x13 inch glass baking dish. Spoon a layer of refried beans over meat, then salsa. Top with shredded cheese. Bake about 20 to 25 minutes in the preheated oven."
212,"Preheat oven to 375 degrees. Grease 8x8 square pan. Melt butter and cool slightly and add milk and beaten egg, set to the side. In bowl, sift the next four ingredients, 2 times. Add butter, milk, and egg mixture and stir only enough to smooth out any lumps. Combine the remaining sugar and cinnamon for the topping, in a small bowl or in a ziploc bag. Pour batter into greased pan and sprinkle the mixture of sugar and cinnamon over the top and bake 12 to 15 minutes."
213,Wet a paper towel and wipe any dirt from the mushrooms. Place the mushrooms in a large stockpot. Add the remaining ingredients to the pot. The liquid will not cover the mushrooms at first. Remove the cover and cook for an additional 4 hours. The mushrooms will shrimk by half and become saturated with cooking liquid. Remove with a slotted spoon and serve in a bowl.
214,"Preheat oven to 350-degrees f. Place salmon in 8-inch baking dish and set aside. In a small cup or bowl mix together next 3 ingredients and pour over salmon. Bake for 20 - 25 minutes or until cooked through. Sprinkle with salt, parsley and green onion."
215,"In a large bowl, combine the cucumbers, tomatoes, green pepper and the onions. In a small bowl, combine lemon juice, garlic clove, olive oil, romaine lettuce, tomatoes, cucumbers, green bell pepper, green onions, mint leavespreparation:Mix lemon juice and garlic in large bowl. Whisk in oil. Add remaining ingredients. Toss. Season with salt and pepper."
216,"Puree all ingredients together in blender. Pour into 6- 3oz molds or paper cups. Freeze for one hour, place sticks in the middle. Freeze for another 3 hours, until solid. To release pops, dip molds into hot water until pops loosen and slide out. If using paper cups, peel away paper."
217,Preheat oven to 400 degrees. Mix all dry ingredients in large bowl. Mix dry and wet ingredients together. Pour into prepared muffin pans and bake at 400 for 25-30 minutes.
218,"In a large mixing bowl, combine 2 cups flour, yeast, sugar, salt and pepper. Mix well in a saucepan, heat milk, water and shortening until warm. Add cheese and enough flour to make a firm dough. Knead well on a floured surface until smooth and elastic, about 10 minutes. Punch dough down, divide into 2 parts. Shape into 2 round loaves. Place on a greased baking sheet, cover and let rise in a warm oven until light and doubled, about 30 minutes. Bake at 375 degrees for 20-25 minutes, until golden brown. Cool on racks, makes 2 loaves."
219,"Preheat oven to 400 degrees. Prepare stuffing as directed. Let sit. Cut chicken into bite-sized pieces. Combine soup, veggies and chicken into 9x13 casserole dish. Stir until everything is mixed thoroughly. Add stuffing on top of casserole. Bake for 30 minutes, or until chicken is thoroughly cooked."
220,"Preheat oven to 350f. Lightly spray a baking sheet with vegetable oil spray and set aside. Sprinkle crumbs onto an ungreased baking sheet and set aside. Bake for 5-7 minutes or until lightly browned. Combine herbs and garlic in a shallow pan and set aside. Combine mayonnaise, water and hot pepper sauce in shallow bowl, mixing well. Dip fish in mayonnaise mixture and then dredge in bread crumbs. Place fish on greased baking sheet and bake in oven 17-18 or until fish flakes easily. Serve with lemon wedges."
221,"Preheat oven to 325- 350 degrees. Spread fruit in a sigle layer in a buttered 8 inch pan. Combine sugar, cinnamon, and butter and mix well with fingers. Add lemon juice and stir well with a spoon. Sprinkle mixture evenly over fruits. Bake 30- 35 minutes and serve warm with cream."
222,"Preheat oven to 350 degrees. In a small micorwave safe bowl combine butter, butter, honey and lemon juice. Microwave until butter melts, add cinnamon. Place cubed potatoes in a large bowl and pour honey mixture over potatoes, toss to coat. Place in a roasting pan, salt and bake for about 50 minutes, or until tender, stirring occasionally."
223,"Heat grill to medium-high heat. Using aluminum foil, create an oblong cooking tray to be placed directly on grill. Place salmon fillet in center of tray. Season first with garlic salt, sprinkle with brown sugar, and then cover with pieces of butter. Top with sliced red onions. Pour beer of choice into tray to just below the highest point of the fillet. Cover tray with aluminum foil to envelope fish completely. Pour"
224,"Preheat oven to 350 degrees. Heat oil in an ovenproof skillet pan over medium-high heat. Add shrimp and garlic and sauti until shrimp start to turn pink. Add remaining ingredients. Transfer skillet to oven and cook until shrimp are fully cooked, about 10 minutes."
225,"Preheat oven to 350f. Butter a shallow ovenproof dish. Trim the leeks, cut a slit from the top to bottom and rinse well under cold water. Place the leeks in a saucepan of water, brind to a boil, and simmer gently for 6-8 minutes, until just tender. Remove and drain well using sloted spoon. Arrange in the prepared dish. Beat the eggs with the goat cheese, yogurt, and half the parmesan cheese. Season well with salt and pepper. Pour the cheese and yogurt mixture over the leeks. Mix the breadcrumbs with the remaining parmesan cheese, and sprinkle over the sauce. Back for 35-40 minutes, until the top is crisp and golden brown."
226,"Heat the sesame oil in a large skillet over medium heat. Add the ginger root, rice vinegar, sugar, salt, and pepper, and stir fry for 5 - 10 seconds, or until the ginger root is well browned. Remove the skillet from the heat and let the oil cool to room termperature. Pour the gari over the ginger root, rice vinegar, sugar, salt, and pepper, and stir fry for 5 - 10 seconds, or until the ginger root is well browned. Pour the gari over the ginger root"
227,"Put dates in boiling water with baking soda and leave to cool. Cream sugar, butter and vanilla extract. Add egg and dates and mix in well. Add all dry ingredients. Place in prepared baking pan and ake at 180c for 45 minutes. 5 minutes before cake comes out of oven, boil topping ingredients together for 3 minutes. Stab cake with knife and pour topping over as it comes out of the oven. Serve warm or cool."
228,"Melt butter in a large saucepan over medium high heat. Add orzo and saute until golden brown. Add scallions and saute quickly. Add chicken broth, water, salt & pepper. Bring to a boil. Reduce heat to low. Cover and cook for 17-20 minutes. I finished by adding a little extra butter and salt and pepper to taste."
229,Heat oil in a large skillet over medium-high heat. Add in spinach and chopped garlic. Saute stirring for about 10-12 minutes or until all the liquid from the spinach evaporates. Add in the breadcrumbs and parmesan cheese. Mix to combine and heat through. Season with salt and fresh ground pepper to taste.
230,"Preheat oven to 400 degrees f. Cut off the ends of the brussels sprouts and pull off any yellow outer leaves. Mix them in a bowl with the olive oil, salt, and lemon-pepper seasoning. Transfer them to a sheet pan and roast for 35 to 40 minutes, until crisp outside and tender inside. Shake the pan from time to time to brown the brussels sprouts evenly. Sprinkle with more kosher salt, if you like, and serve hot."
231,"Preheat oven to 375 degrees f. In a mixing bowl, beat your butter, sugar, egg, vanilla, salt, unbleached all-purpose flour, walnutspreparation:Preheat oven to 375 degrees f. In a mixing bowl, beat your butter, sugar, egg, vanilla, salt, unbleached all-purpose flour, walnuts"
232,"Preheat oven to 350f. Place entire bag of popcorn kernels into a large roaster. In a large saucepan, cook together butter, brown sugar and corn syrup for 2 minutes after butter has melted and it starts to gently boil. Add baking soda to mixture. This will cause mixture to foam - that is why you need a large saucepaan. Allow to foam to cook down slightly. Pour caramel mixture over popcorn kernels and stir until mixed. Place in oven for 35-45 minutes,, stirring at least every 10-15 minutes. Remove from oven and pour on wax paper. Allow to cool slightly and break apart."
233,"Preheat oven to 350 degrees. Spray a 9-inch pie pan with cooking spray. Mix together the milk, eggs, flour, salt, pepper, green onion. Arrange the cheese evenly over the bottom of the pie pan. Top with the crab meat. Pour the egg mixture evenly over the cheese and crab. Bake for 35 to 40 minutes, until a knife inserted in the center comes out clean. Let stand for 10 minutes before serving."
234,"In a large saucepan, combine first 5 ingredients and simmer over medium heat for 10-15 minutes until berries pop, stirring often. Reduce heat to medium low, stir in marmalade and cook for 5 more minutes. Set aside to cool, stirring occasionally. Transfer to glass bowl and refrigerate until chilled. Will keep refrigerated for up to 2 weeks."
235,"Cream shortening and sugar well, until fluffy. Add eggs and vanilla. Stir in dry ingredients. Fold in chocolate chips. Spoon into a greased 9x13 pan. Bake at 350 degrees for 25-30 minutes."
