id,name,steps,ingredients
335764,elegant garlic chicken for two,"In a medium frying pan, lightly brown garlic in butter over medium heat, about 2 minutes. Add chicken and cook, turning, about 10 minutes or until brown on all sides. Place onion slices on bottom of pan under chicken. Sprinkle chicken with salt and pepper. Pour wine or water over chicken. Cover, reduce heat to low and simmer about 20 minutes or until chicken is done. Remove chicken to serving plates and keep warm. Add sour cream to pan drippings and cook, stirring, about 2 minutes until warm but not boiling. Spoon over chicken.","boneless skinless chicken breasts, butter, garlic clove, onion, salt and pepper, white wine, sour cream"
78812,crunchy chili and brown sugar pecans,"Preheat oven to 350 degrees. Line a baking sheet with parchment paper. Place pecans and melted butter in a large bowl and toss until nuts are well-coated. Add remaining ingredients and toss again. Transfer to prepared baking sheet and arrange in a single layer. Bake until lightly browned, about 20 minutes. Remove from oven, immediately loosen nuts with a metal spatula and set aside to cool before serving or placing in gift containers. Makes 4 cups.","pecan halves, unsalted butter, chili powder, cayenne pepper, light brown sugar"
287708,peanut butter pie,"Beat peanutbutter, sugar, and cream cheese together. Scoop out half of the whipped cream into the peanutbutter mixture and fold. Pour into pie shell. Spread remaining whipped cream over top of the pie. Decorate with chocolate or peanutbutter chips or both if you like.","graham cracker crust, peanut butter, sugar, cool whip, cream cheese, peanut butter chips"
331950,margarita limeade on the rocks,"Rub rim of cocktail glass with lime, rub rim of glass in margarita salt. Combine limeade, tequila, triple sec & water in cocktail shaker. Shake well. Pour in cocktail glass with crushed ice. Serve with lime slice. For extra tang, squeese a small lime wedge over finished drink.","frozen limeade concentrate, tequila, triple sec, water, ice, lime wedge, salt"
403200,brown rice pudding,"While the brown rice is still piping hot add the evaporated milk and mini marshmallows, and stir until the marshmallows have coated the rice. Allow to stand until the milk has been absorbed into the rice and stir again. Add the coconut, dried cranberries and hard pretzels, mixing everything together. Add the nutmeg, cinnamon and sugar and mix again. Serve for brunch.","brown rice, evaporated milk, mini marshmallows, shredded coconut, pretzel, dried cranberries, nutmeg, cinnamon, sugar"
82568,red lentil and vegetable stew,"Saut the carrots, onion, and celery in the olive oil until they start to caramelize a bit. Add the garlic about a minute before the vegetables are finished sauting. Add the red lentils, and stir until mixed with the vegetables. Add the stock, tomatoes and juice, cumin, and tabasco, if using. Bring to a simmer over medium heat and reduce heat to medium low. Simmer until the lentils are tender, about 25 minutes. If the liquid all evaporates and the lentils are not done, add a little water to keep the simmer going.","red lentil, carrot, celery, onion, garlic cloves, vegetable stock, ground cumin, tabasco brand chipotle pepper sauce, extra virgin olive oil, diced tomatoes"
145795,pork tenderloin with glazed sweet onions,"Preheat oven to 375f. Melt butter in large frying pan and add the sliced onions and saut until softened, about 2 minutes. Stir in brown sugar, vinegar, raisins or apricots and salt and pepper to taste and cook until the onions are tender and glazed, about 3 minutes. Arrange the pork tenderloins in an oiled roasting pan just large enough to hold them comfortably. Spoon the glazed onions over the pork. Roast the pork until browned on the outside and just faintly pink in the center, about 45 minutes. An instant-read thermometer inserted into the pork should read 155-160f. Transfer the pork tenderloins to a carving board, cover loosely with aluminum foil, and let stand for 5 minutes. Slice and serve on warmed individual plates with the glazed onions.","unsalted butter, vidalia onions, dark brown sugar, balsamic vinegar, dried apricots, salt and pepper, pork tenderloin"
171106,jamie oliver s huge yorkshire puddings,"Mix all the ingredients, except the oil, to make a batter using an electric mixer. Let it rest for 10 minutes. Preheat oven at 450f. Preheat a muffin tray and grease with a little oil. Divide the batter into the tray. Cook for 20 minutes at 450f.","milk, all-purpose flour, salt, eggs, olive oil"
84897,coconut macaroons with a chocolate topping,Preheat oven to 160c line a big tray with baking paper. Place egg whites in a bowl and beat with an electric beater until soft peaks form. Add the sugar slowly and continue beating till mixture appears thick and shiny and the sugar is completely dissovled. Add the grated rind and beat till it is just mixed. Add the coconut and the cornflour and stir with a metal spoon till they are just incorporated well into the mixture. Drop one heaped teaspoonful of the mixture onto the tray about 3-4 cms from each other and bake on the top shelf for 15-20 minutes or till the top is light golden in colour. Cool macaroons and then dip half into the melted chocolate. Allow the chocolate to set before serving.,"egg whites, caster sugar, fresh lemon rind, cornflour, desiccated coconut, dark semi-sweet chocolate"
40238,potato gratin,"Preheat oven to 425 degrees f. Peel the potatoes. Then with a mandoline, thinly slice. Begin layering them into a very lightly oiled 9x13 baking dish. Season each layer lightly with salt and pepper and sprinkle with grated cheese and onion. Repeat 3 or 4 times and end with a sprinkling of cheese. Pour heavy cream over all. Bake, uncovered, in the upper third of the oven for 45 to 50 minutes. This dish can wait, loosely covered, for half and hour or so. To hold it any longer, stop the cooking process just before the last bit of liquid has been absorbed and heat gently just before serving.","butter, russet potatoes, kosher salt, fresh ground pepper, cheddar cheese, yellow onion, heavy cream"
363224,beef skewers greek salad 21 day wonder diet day 18,"Combine beef and thyme in medium bowl. Thread beef onto skewers. Spray beef with cooking oil. Cook skewers on heated grill plate. Meanwhile, combine remaining ingredients in medium bowl. Serve salad with beef skewers and lemon wedges.","rump steak, fresh thyme, cooking spray, tomatoes, green capsicum, kalamata olive, lebanese cucumber, flat leaf parsley, lemon"
116196,potatoes with leeks and rosemary,"In a wok, heat olive oil and butter over medium-high heat until hot, swirling to coat sides of pan. Add potatoes and leek and cook, stirring and turning potato slices until hey turn translucent, 6 to 8 minutes. Add chicken broth, wine, rosemary, salt, and pepper. Bring to a boil. Reduce heat to medium-low, cover, and cook until potatoes are tender, 20 to 25 minutes. Uncover and cook, stirring occasionally, until most of liquid is absorbed, about 4 minutes.","olive oil, butter, russet potatoes, leek, chicken broth, dry white wine, fresh rosemary, salt, pepper"
8936,rice with a chilean flair,"Clean rice. Cover with plenty of water and boil until done. Drain and rinse with cold water. Saute chopped yellow onion in bottom of deep pot. When soft, add rice and salt and combine. Reduce heat to low and let simmer awhile. Prepare vegetable topping and let marinate. Dish rice and top with vegetables. This dish is very good with dal curry.","basmati rice, water, onion, vegetable oil, english cucumber, tomatoes, cilantro leaf, lemon juice, salt"
71918,tequila shrimp,"Heat butter and oil in a 10 inch skillet over medium heat. Add garlic and cook for 30 seconds. Add shrimp and cook, stirring occasionally, 2 minutes. Stir in tequila, lime juice, and pepper flakes. Cook 2 minutes or until most of liquid evaporates and shrimp are pink and glazed.","butter, olive oil, garlic, medium shrimp, tequila, fresh lime juice, crushed red pepper flakes"
75448,creamy lemon cheesecake pie,"Pre-heat oven to 325 degrees. Beat cream cheese in bowl with electric mixer on medium, until creamy. Add sugar and beat until well blended. Add sour cream, lemon juice and lemon peel. Mix well. Add eggs, 1 at a time, mixing on low speed after each addition just until blended. Pour batter into pie shell. Bake at 325 degrees for 35- 40 minutes or until center is almost set. Cool completely on wire rack. Refrigerate 4 hours or overnight.","cream cheese, sugar, sour cream, fresh lemon juice, lemon zest, eggs, graham cracker pie crust"
190585,vegan chocolate chip banana cookies,"Preheat oven to 350 degrees. Mix together brown and white sugars, bananas, vanilla, baking soda and applesauce. Add chocolate chips. Place on greased baking sheet. Bake for 15 -20 minutes or until golden brown.","chocolate chips, brown sugar, white sugar, banana, vanilla, baking soda, applesauce, olive oil, flour"
358874,very best crustless quiche,"Beat the eggs with a wire whisk until well mixed. Add all other ingredients, including filling ingredients. Spray a quiche pan or pie dish with cooking spray and pour in the mixture. Bake for 1 hour at 350 degrees. Allow to cool 10 minutes before slicing.","eggs, heavy cream, cream of celery soup, cheddar cheese, provolone cheese, cooking spray"
23034,ham egg casserole,"Spray casserole dish with a non-stick cooking spray. Trim crusts from bread, cut slices and place bread on the bottom of casserole dish. Beat eggs, add salt, pepper, evaporated milk and mix well. Pour egg mixture over bread. Sprinkle diced ham over egg mixture and cover. Place casserole in refrigerator overnight or for at least five hours. Remove casserole from the refrigerator, sprinkle cheese on top of eggs. Place casserole in a preheated 375 degree oven for 20 to 22 minutes depending on the depth of the casserole dish.","cooked ham, sourdough bread, eggs, evaporated milk, salt, pepper, mild cheddar cheese"
195010,banana apple salad,"Melt butter in sauce pan, over low heat. Cool. Gradually stir in sugar, egg and vinegar. Cook over low heat until thickened, stirring constantly. Cool completely. Chop apples and bananas. Pour dressing over fruit and mix gently. Enjoy.","butter, sugar, egg, vinegar, green apple, red apple, yellow apple, bananas"
359051,knott s berry farm boysenberry pie,"In a saucepan, combine water, sugar, salt, corn syrup and lemon juice. Bring to a boil. Combine cornstarch and water. Blend thoroughly. Add frozen boysenberries. Pour both mixtures into unbaked 9 inch pie crust. Cover with second top crust and seal well around the edges. Make several slashes in the top to release steam. Bake in a preheated 400 degree f oven for 40 minutes until top is golden brown. Cool on a rack.","water, granulated sugar, salt, corn syrup, lemon juice, cornstarch, boysenberries, pie shells"
293137,beets with honey,"Put cornstarch in saucepan and slowly blend in cold water. Add vinegar, honey and margarine. Cook slowly, stirring, unil thick. Add beets and stir to coat. Heat through.","cornstarch, apple cider vinegar, liquid honey, cold water, margarine, beets"
97968,sesame noodles with peanut sauce,"Mince the garlic in a food processor, stopping occasionally to scrape down the sides. Add peanut butter, soy sauce, sugar, chili oil and rice wine. Puree 1 minute and allow sauce to stand for 1 to 2 hours to allow flavors to develop. Put the spaghetti in a large bowl. Top with sauce. Mix until the pasta strands are evenly coated. Garnish with green onions.","garlic, natural-style peanut butter, soy sauce, sugar, hot chili oil, rice wine, spaghetti, green onions"
47830,scots dressing,"Melt butter in large skillet. Soften onions in butter. Add oatmeal and mix well. Season to taste. Use at this point to stuff turkey or chicken. If making in a casserole, add the stock. Not too much, you want it to still be fairly dry. Bake at 350 degrees f for about 45 minutes.","onions, butter, oatmeal, stock, salt and pepper"
218914,cherry loaf bread,Stir all dry ingredients together. Beat oil and eggs. Add vanilla. Mix all dry ingredients with flour. Add oil mixture to flour mixture. Stir in cherry pie filling and nuts. Pour into two loaf pans. Beat at 300 for 1 to 1 hour.,"all-purpose flour, sugar, oil, eggs, cherry pie filling, pecans, baking soda, salt, cinnamon, vanilla"
259798,hearty vegetable and sausage bake,"Preheat oven to 400f and spray a 9x13-inch baking pan with cooking spray. Combine all ingredients except smoked sausage in a large zipper type plastic bag, mixing well. Place ingredients from bag into prepared pan, bake uncovered for 30 minutes. Add sausage to vegetables mixing well. Bake for 20 minutes or until potatoes are tender and golden browned.","new potato, sweet onion, smoked sausage, baby carrots, salt, pepper, margarine, garlic powder, dried thyme"
43014,italian cupboard soup,"In deep saucepan, brown pork in small amount of oil. Add chicken broth, tomatoes, beans, and onion. Bring to a boil. Turn to low heat and simmer for 15 minutes. Stir in the spinach and cook 2 minutes more. Serve topped with grated parmesan or romano cheese.","boneless pork loin steaks, chicken broth, chopped tomatoes, cannellini, dried onion flakes, fresh spinach leaves"
372605,pinwheel sausage rolls,"Pre-heat oven to 200 degrees celsius cover 2 oven trays with baking paper. Grate onion and apple together, put in large bowl with all other ingredients. Mix with hands until well combined. Divide meat mix evenly between pastry sheets. Press down with hands until each sheet is evenly covered. Roll up from any side to make a long sauage shape. Cut each into 12. Place each pinwheel upright, with the loose end of pastry up, on baking trays - at least 3cms apart. Bake 20mins or until puffed and golden brown. Serve with tomato sauce or chutney.","premade puff pastry, onion, cooking apple, sausage meat, chutney, curry powder, cumin powder, coriander powder"
60213,mean chef sflan de almendras almond flan,"Use a 9 inch round baking pan. Caramelize the sugar and water on low heat in a stainless steel saucepan. When the sugar turns golden, remove from heat and coat the baking pan bottom with the caramel. In a blender, mix the rest of the ingredients except the orange until smooth. Pour the mixture into the caramelized baking pan and place in a larger pan containing 1 inch of water. Bake at 350 degrees for about one hour until top is set and golden. Remove pan from the water and allow to cool. Place a serving plate over pan and flip over. Remove the pan. Chill at least an hour before serving. Serve with the orange slices as a garnish.","water, sugar, ground almonds, milk, lemon, rind of, eggs, salt, orange"
134023,oven chipped potatoes,"Preheat oven to 425 degrees f. Layer potato slices in 13x9x2 inch baking dish lightly sprayed with oil. Melt butter in small saucepan and stir in grated onion, salt and pepper. Pour over potatoes and bake for about 45 minutes or until tender when pierced with fork. Sprinkle with parsley, thyme and cheese and bake for an additional 15 minutes or until cheese is melted.","idaho potatoes, butter, onion, salt, pepper, fresh parsley, dried thyme, low-fat cheddar cheese"
17957,lemon brussels sprouts,"Bring a pot of water to a rolling boil and drop in the sprouts. Cook for 6 minutes. Drain and plunge the sprouts into ice water to stop the cooking. Drain again. Melt butter in a skillet over medium heat, add sprouts, stirring to coat them evenly cook over med-low heat for 5 minutes. Raise heat and add remaining ingredients. Toss and serve immediately.","brussels sprouts, butter, fresh lemon juice, parsley, salt & pepper"
395394,sweet hot thai garlic sauce,"In a small, heavy saucepan, combine the sugar, water, vinegar, garlic and salt. Bring to a rolling boil over medium heat. Stir to dissolve the sugar and salt and reduce the heat to low. Simmer until the liquid reduces slightly and thickens to a light syrup. Remove from the heat and stir in the garlic chili sauce. Cool to room temperature before serving. Transfer the cooled sauce to a tightly sealed jar and store at room temperature for 2 to 3 days.","sugar, garlic, water, salt, white vinegar, chili-garlic sauce"
10589,yogurt cheddar scones,"In large bowl, mix together flour, sugar, baking powder, baking soda and salt. Cut in butter until mixture resembles coarse crumbs. Stir in cheese. Add yogurt all at once, stir with fork to make a soft slightly stick dough. Cut in to rounds and bake 425f degrees for 12-15 minutes or until cooked.","flour, sugar, baking powder, baking soda, salt, butter, cheddar cheese, plain yogurt"
177877,bbq swiss chicken,Place chicken breasts in a baking pan coated with non-stick cooking spray. Cover completely with barbecue sauce. Place in 350 degree over for 30 minutes or until chicken is cooked through. Top each piece of chicken with 1 slice of swiss cheese and sprinkle cooked bacon over cheese. Place back in over for a couple minutes or until cheese is melted.,"boneless skinless chicken breasts, barbecue sauce, swiss cheese, bacon"
205362,vegetable stuffed pork chops crock pot,"Cut pocket into each pork chop, cutting from edge nearest bone. Lightly season pockets with salt and pepper to taste. Combine corn, onion, bell pepper, bread crumbs and rice in a large bowl. Stuff pork chops with vegetable-rice mixture. Secure along fat side with wooden toothpicks. Pour any remaining vegetable-rice mixture into slow cooker. Add stuffed pork chops to slow cooker. Moisten top of each pork chop with tomato sauce. Pour any remaining tomato sauce on top. Cover and cook on low 8 to 10 hours or until done.","pork loin chops, corn, onion, green bell pepper, dry breadcrumbs, converted long grain rice, tomato sauce"
129458,hearty rice skillet,"In a large skillet stir beans, undrained tomatoes, vegetables, water, uncooked rice, thyme or dillweed, and, if desired, hot pepper sauce. Bring to a boil. Reduce heat. Cover and simmer for 12 to 14 minutes or till rice is tender. Stir in soup. Heat through. Before serving, stir in almonds and sprinkle with cheese.","black beans, stewed tomatoes, frozen mixed vegetables, water, quick-cooking brown rice, dried thyme, bottled hot pepper sauce, condensed tomato soup, slivered almonds, mozzarella cheese"
253949,arugula salad with strawberries,Toss strawberries with 1 tablespoon vinegar in a large bowl and let rest 5 to 10 minutes. Whisk together remaining 1 tablespoon vinegar and oil. Season with salt and pepper. Add arugula and pecans to strawberries. Drizzle with vinagarette. Toss and serve.,"fresh strawberries, arugula, balsamic vinegar, olive oil, pecan pieces"
304589,easy mix and match stir fry,"In a small bowl combine italian dressing, soy sauce and minced garlic to make the sauce. In a plastic baggie add the meat of choice and 1 to 2 tbs. Of the sauce. Toss to coat and let stand 5 minutes. Heat oil in a large wok or skillet on medium -high heat. Add the meat mixture and stir fry 10 to 15 minutes or until no longer pink inside. Add the red and yellow bell pepper strips and green onions. Stir fry 4 minutes. Add remaining sauce to mixture and simmer 2 to 3 minutes. Serve over rice.","italian dressing, soy sauce, garlic, boneless chicken breasts, olive oil, red bell pepper, yellow bell pepper, green onion"
357409,sauted potatoes,"Wash potatoes and place in a saucepan. Cover with water and cook until tender, about 30 minutes. Drain and let cool to touch. Peel potatoes and cut into slices. There should be about 6 cups. Heat oil and 2 tablespoons butter in a large skillet over medium heat. Add potatoes and season with salt and pepper to taste. Cook potatoes, while tossing and shaking pan, about 10 minutes until golden and crusty on both sides. Add remaining tablespoon of butter. Add garlic and parsley. Toss and stir. Serve.","red potatoes, salt & freshly ground black pepper, vegetable oil, butter, garlic clove, fresh parsley"
280054,tropical sunshine gelatin salad,"In a bowl, dissolve gelatin with boiling water. Drain the pineapple, reserving the juice and set pineapple to the side. Add enough water to the pineapple juice to equal 1 cup then stir this into the gelatin. Add orange juice concentrate to gelatin. Chill mixture until partially set. Fold in the pineapple and mandarin oranges. Pour into a 4 cup mold or pretty glass bowl. Chill until fully set before serving.","lemon gelatin, boiling water, crushed pineapple, orange juice concentrate, mandarin oranges"
372618,pina colada custard pie virgin no alcohol,"Wisk together milk, first 2 eggs, brown sugar and cocunut milk. Whip until smooth. Add other eggs and rum extract, whip until smooth again, stir in pineapple. Coat a 9 inch pie pan, with nonstick spray, place in baking pan, large enough to hold, pour custard into pie shell. Fill baking pan with water until it reaches halfway up the sides of the pie pan. Bake for 1 hour at 350 degrees. Sprinkle with coconut and refrigerate for 2 hours before serving.","skim milk, eggs, brown sugar, coconut milk, rum extract, pineapple, pie crusts, coconut"
367524,red pepper soup,"Roast the red peppers in a foil-lined pan at 450f cook until brown and puffy on all sides, turning once or twice. Allow the peppers to cool for about 10 minutes. Peel and remove the stems and seeds. Heat the butter in a pan over medium-high heat. Add the onion and garlic and saut until softened, about 5 minutes. Add the red peppers, broth, and onion mixture to a blender and puree until smooth. Pour the red pepper mixture into a saucepan over low heat and add half & half or milk and black pepper. Heat until warm.","red bell peppers, butter, onion, garlic clove, chicken broth, half-and-half, ground black pepper"
360555,green onion and cream cheese muffins,"Beat cream cheese at low speed with an electric mixer until smooth. Add biscuit mix alternately with milk, beginning and ending with biscuit mix. Stir in green onions and next 3 ingredients. Spoon batter into 3-inch muffin cups coated with cooking spray. Bake at 400 for 25 to 27 minutes or until a wooden pick inserted in center comes out clean. Cool on wire racks.","reduced-fat cream cheese, biscuit mix, nonfat milk, green onions, egg substitute, vegetable oil, sugar, vegetable oil cooking spray"
60152,kat s quiche basic recipe,Preheat oven to 350 degrees. Sprinkle a small amount of cheese in the shell. Beat eggs then add in the whipping cream. Mix until incorporated. Add remaining cheese and stir lightly. Pour in frozen pie shell. Bake 40-50 minutes until set. Just be sure to lightly saute any fresh vegetables before adding. Sprinkle filling into pie shell before adding eggs mixture. Redistribute filling gently with rubber spatula.,"eggs, cheese, whipping cream, pie shell"
288937,wood fired oven pizza dough,"Mix water, yeast, salt and honey together until all are dissolved. Place into a large mixing bowl. Add flour. Mix at moderate speed for 8-10 minutes. The dough should form ears and the mixing bowl should be essentially dry. Place dough in a greased bowl, and cover with a moist dishtowel. Place in a warm area for about an hour, until doubled in size. Roll out on a floured surface, and divide into 4 or 5 balls. Place in a proofing tray. If to be used immediately, let rise for another hour. If not, chill and bring our an hour before using.","warm water, dry yeast, salt, honey, unbleached flour"
289455,best ever granola bars,"You seriously can switch it up however you like. For chewier bars, use 3 cups oats and no rice krispies. I usually throw in a little vanilla, peanut butter, sesame seeds, any other chopped nuts, a couple tablespoons of brown sugar, a sprinkle of cinnamon, maybe some coconut or raisins. Mix all together. Grease a small cookie sheet and flatten down. Press down firmly. Bake on 325 degrees for about 20 minutes. Bake longer if you prefer crispier bars.","sweetened condensed milk, butter, rolled oats, rice krispies, slivered almonds, sunflower seeds, mini chocolate chip"
162706,tararua biscuits,"Melt butter, sugar and condensed milk together in large pot. Add flour, rolled oats and baking powder. Divide mixture in half. Spread each half onto a greased tray - spread with a knife until it forms a 30cm x30cm square, keeping edges neat and straight. Repeat with other half of mixture. Cook at 150c for 10-15 minutes till light to golden brown. Cut each tray into 25 biscuits - 5 x 5. To harden biscuits a little more return to oven which has been turned off - leave for another 5 - 10 minutes. When completely cold, pack biscuits in plastic bags. Seal and label.","butter, brown sugar, condensed milk, soy flour, rolled oats, baking powder, desiccated coconut, sesame seed paste"
350884,easy mexican scrambled eggs,Combine first 5 ingredients in a bowl and mix to combine. Coat a nonstick skillet with pam cooking spray and heat over medium low heat. If using peppers and onions add to pan and saute for 3 minutes. Add egg mixture and cook until eggs are light and fluffy. Top with additional salsa if desired.,"eggs, fat free sour cream, fat-free cheddar cheese, salsa, taco seasoning mix, bell pepper, onion"
187340,microwave potato soup,"Microwave potatoes, onion and water on high 8 to 10 minutes until potatoes are tender. Cover and let rest 5 minutes. Mash potatoes with a fork into large pieces. This does help thicken the soup. Add remaining ingredients except cheese and cook on high 5 to 8 minutes to serving temperature. Garnish with cheese and bacon or chives.","potatoes, onion, water, half-and-half, butter, salt, pepper, cheese, bacon"
12618,cabbage and potato cakes,Heat oil in frying pan. Combine remainding ingredients together in bowl. Cook spoonfuls of the mixture in the hot oil for about 2 minutes each side or until golden. Drain on paper towels. Serve hot.,"cabbage, potato, spring onion, eggs, salt and pepper, oil"
143716,meaty french bread pizza,"Preheat your oven to 375 and line a baking sheet with tin foil. Spread pizza sauce on the 4 pieces of bread. Top each piece with shredded mozzarella, and half the parmesan cheese. Top with slices of meatballs, sausage, and pepperoni. Add thinly sliced onion. Sprinkle with remaining parm cheese and. Add the 4 pizzas to the pan. Bake for 10-12 minutes until pizza is bubbly and browning.","italian bread, pizza sauce, mozzarella cheese, parmesan cheese, onion, meatballs, italian sausages, pepperoni, sliced mushrooms"
354478,deviled egg boats,"Peel the eggs. Slice each one in half to make boats. Place the yolks in a medium-sized bowl and mash them with a fork. Add the mustard and the vinegar. Add the mayonnaise, stirring until the consistency is smooth but not soupy. Next, make the sails. To do this, cut each pepper into 1-inch-wide strips, then cut the strips into 1-inch squares and slice each square in half diagonally. Fill the egg-white halves with the yolk mixture. Stick the sail upright into the filling and sprinkle with paprika. Makes two dozen.","hard-boiled eggs, dijon mustard, vinegar, mayonnaise, bell peppers, paprika"
63769,pink grapefruit spritzers,"With sharp knife, cut a thin slice off top and bottom of grapefruit and orange. Place cut side down and cut off peel and pith from sides. Holding grapefruit& orange over a bowl, cut between membranes to release sections into bowl. Squeeze juices from membranes into bowl. To serve, drain juices from bowl into a large pitcher. Add juice cocktail& club soda or champagne or sparkling wine. Divide citrus sections and raspberries among glasses or goblets. Add juice mixture and garnish with mint sprig.","pink grapefruit, navel orange, grapefruit-tangerine juice, club soda, fresh raspberry, mint sprig"
494084,quick french dips,"In a bowl, combine soup, beef and water. Cover and microwave for 3 minutes or until heated. Place a slice of cheese on bottom of each bun. Broil 5 inches from heat, for 1 minute or until cheese is melted. Use a slotted spoon to put beef onto buns. Serve with onion soup for dipping.","french onion soup, deli roast beef, water, provolone cheese, hoagie rolls"
66735,chicken with red lentils,"Heat the oil in a non-stick saucepan over medium heat and cook the onion and garlic until softened. Add the lentils and stock and bring to a boil. Cover and cook for 10 minutes, or until lentils are tender. Stir through the lemon juice, parsley, salt and pepper. While lentils are cooking, season the chicken with cumin. Heat a non-stick frying pan and spray with cooking oil spray. Cook chicken until cooked through. Serve over lentils. Lamb or fish fillets can be exchanged for chicken in this recipe.","olive oil, onion, garlic, red lentils, chicken stock, lemon juice, flat leaf parsley, salt & freshly ground black pepper, boneless skinless chicken breast halves, cumin"
206021,linguini with tuna walnuts lemon and herbs,"In a small frying pan, toast the walnuts over moderately low heat, stirring frequently, until golden brown, about 5 minutes. In a large pot of boiling, salted water, cook the linguini until just done, about 12 minutes. Drain. Meanwhile, in a large frying pan, heat the olive oil over moderate heat. Add the garlic and cook, stirring for 1 minute. Stir in the tuna and its oil and break up the tuna with a fork. Remove from heat. Toss the linguini with the tuna mixture, lemon zest, salt, pepper, herbs and walnuts.","walnuts, linguine, olive oil, garlic cloves, tuna packed in oil, lemons, zest of, lemon juice, salt, black pepper, mixed fresh herbs"
166344,basic biscuits from paula deen,Preheat oven to 400f. Dissolve yeast in warm water. Set aside. Mix dry ingredients together. Cut in shortening. Add yeast and buttermilk and mix well. Turn dough onto lightly floured surface and roll out to desired thickness. Cut with small biscuit cutter and place on greased baking sheet. Bake for 12 minutes or until golden brown.,"yeast, water, all-purpose flour, baking soda, salt, baking powder, sugar, solid shortening, buttermilk"
264288,easy chewy kids cookies,"Cream together butter and sugar, beat in egg and vanilla. Sift together flour, b. Soda and salt and add to moist mixture then add raisins and oatmeal. Pat evenly into two greased cookie sheets. Bake for 12 minutes at 350 degrees. Cut into squares before they have cooled completely.","butter, white sugar, egg, vanilla, flour, baking soda, salt, raisins, oatmeal"
354676,meatball barbecue,"Combine egg, milk, oats, worchestershire, and dry mustard. Add salt, pepper, and ground beef. Mix well. Shape meat around olives, forming 20 meatballs. Thread balls on skewers, pushing through olive. Brush with barbecue sauce. Grill over hot coals for 8 minutes. Turn skewers and brush with more barbecue sauce. Grill 4 minutes longer.","egg, milk, quick-cooking rolled oats, worcestershire sauce, dry mustard, salt, pepper, ground beef, stuffed olives, barbecue sauce"
227943,amaretto margaritas,"Combine sugar and water in a small saucepan. Bring to a boil. Reduce heat. Simmer 5 minutes or until sugar dissolves. Remove from heat. Cool completely. Stir in lime juice. Combine sugar mixture, tequila, orange juice, and amaretto in a pitcher. Serve over ice. Garnish with lime slices.","sugar, water, fresh lime juice, tequila, orange juice, amaretto, lime slices"
152535,edmonds ginger crunch,"Cream butter and sugar until light and fluffy. Sift flour, baking powder and ginger together. Mix into creamed mixture. Turn dough out onto a lightly floured board. Knead well. Press dough into a greased 20x30cm sponge roll tin. Bake at 190c for 20-25 minutes or until light brown. When there is about 5 minutes of cooking time left, combine butter, icing sugar, golden syrup and ginger. Heat until butter is melted, stirring constantly. Pour hot ginger icing over base while hot and cut into squares before it gets cold.","butter, sugar, plain flour, baking powder, ground ginger, icing, icing sugar, golden syrup"
219606,seafood and pasta salad,"Bring water to boil in a large pot. Add pasta to boiling water and cook uncovered for 8 minutes or until tender but still firm. Mix cucumber, mayo, lemon juice, dillweed and garlic in a large bowl. Add the seafood. Thirty seconds before draining pasta, add snow peas. Pour pasta and snow peas into colander. Plunge colander in very cold water to chill contents. Drain well. Add to dressing and stir to coat. I like to refrigerate for a couple of hours to blend flavors. Tastes geat the second day too.","tap water, rotini pasta, cucumber, mayonnaise, lemon juice, dried dill, garlic, imitation crabmeat, fresh snow peas"
22463,navy beans,"Place the beans in a colander and rinse with cold running water. Pick over the beans to remove any stones or foreign objects. Heat the oil over medium-high heat in a large, heavy stock pot. Add the onion and garlic and saute for 5 minutes or until the onion becomes transparent. Add the bay leaf and thyme and saute for 1 minute. Add the beans and chicken stock and bring to a boil over high heat. Reduce the heat, cover and simmer for 45 minutes or until the beans are tender. Uncover the pot and skim the surface of the bean liquid from time to time to remove any scum that may have formed. Remove the pot from the heat, season the beans with salt and pepper to taste, and drain any excess liquid from the beans. Remove the bay leaf and serve hot.","dried navy beans, virgin olive oil, onion, garlic, bay leaf, fresh thyme, chicken stock, salt, black pepper"
113516,perfect eggs benedict,"Poach egg until whites firm but yolk soft. Lightly toast english muffins until slightly golden brown. Place ham slices on top of english muffin halves, with corners tucked in to conform to shape of english muffin. Top the ham with the poached eggs, yolk side down. Cover each half with 3 tablespoons of the hollandaise sauce, and spread to cover the whole egg. Sprinkle top with paprika. Serve at once.","eggs, english muffin, ham, hollandaise sauce, paprika"
157334,chinese pork ribs,"In a bowl, combine the soy sauce, marmalade, ketchup and garlic. Pour half into a slow cooker. Top with ribs. Drizzle with remaining sauce. Cover and cook on low for 6 hours or until tender. Thicken cooking juices if desired.","soy sauce, orange marmalade, ketchup, garlic cloves, country-style pork ribs"
10132,japanese style quick pickled cabbage slaw,"Whisk first 6 ingredients in a medium saucepan. Bring to boil. Pour into a large bowl. Add cucumber, carrot and red bell pepper. Add cabbage to vegetable mixture. It can be made up to 4 hours ahead.","rice vinegar, oriental sesame oil, soy sauce, fresh ginger, golden brown sugar, thai fish sauce, cucumber, carrot, red bell pepper, cabbage"
134280,sweet sour ribs,"Preheat oven to 350f. Parboil ribs for 3 minutes. Mix remaining ingredients together. Place ribs in casserole dish. Cover with sauce. Bake for 1 hour, basting occasionally. Serve.","boneless pork ribs, vinegar, soy sauce, sherry wine, ginger, splenda sugar substitute"
