id,name,steps,ingredients
78286,praline butter pecan crunch popcorn,"Set oven to 325 degrees. In a medium saucepan, combine butter, honey and brown sugar. Cook, and stir over medium heat until mixture comes to a full boil. Stir in baking soda. In a large bowl, combine popcorn and nuts. Pour in the hot syrup. Mix well to coat. Spread mixture evenly on a large buttered cookie sheet. Bake, until a deep golden brown, stirring every 5 minutes. Cool, and store in a tightly covered container for up to 4 days.","butter, honey, brown sugar, baking soda, popped popcorn, pecan pieces"
385475,peach plum nectarine or cherry filling,"In a large bowl, toss the fruit with the sugar, lemon juice, and cornstarch. In a heavy saucepan, melt the butter over medium heat. Add the fruit mixture and bring to a boil, stirring often, about 5 minutes. Lower heat and simmer, stirring often, until thickened, about 10 minutes. Let cool.","peaches, sugar, fresh lemon juice, cornstarch, unsalted butter"
122708,skillet baked beans,"Fry bacon in large skillet until crisp. Remove bacon and set aside. Into bacon grease, saute onion and green pepper til slightly tender. Add all other ingredients except bacon to skillet, mixing well. Cook over medium heat until beans are no longer soupy, about 45 minutes, stirring occasionally. Right before serving crumble bacon on top.","onion, green pepper, barbecue sauce, brown sugar, honey, garlic powder, bacon, pork and beans"
53084,crab puffs,Combine all ingredients except wanton skins. Fill wanton squares with 1 teaspoon of mixture. Fold over making triangles. Moisten to seal the edges. Use water or egg. Fry in oil for 3 minutes or until browned and puffed. Turn once. Serve with chinese mustard.,"wonton skins, cream cheese, crabmeat, breadcrumbs, sesame oil"
169384,ginger marinated tuna steaks,"In a small bowl, combine all ingredients except tuna. Place tuna steaks in a plastic ziploc type bag. Add marinade to bag and seal. Set bag in a shallow pan. Refrigerate for 30 minutes, turning bag occasionally to coat. Lightly coat the grill rack with nonstick cooking spray. Drain tuna and discard marinade. Grill fish for 10 ro 12 minutes or until fish flakes with a fork, turning once.","garlic clove, reduced sodium soy sauce, fresh ginger, dark sesame oil, rice vinegar, green onion, tuna steaks"
46263,pecan treats,"For best results, mix the pastry and filling by hand. Cream butter and cheese until light and fluffy. Add flour and beat until blended. Place about one teaspoon of mixture into a miniature muffin pan. Press with finger. Mix all the filling ingredients together. Spoon filling into shells. Bake about 20 minutes at 350 until browned.","butter, cream cheese, flour, egg, salt, vanilla, brown sugar, sugar, pecans"
80153,cinnamon roasted almonds,"Preheat the oven to 250 degrees f. Lightly grease a 10x15 jelly roll pan. Lightly beat the egg white. Add water and beat until frothy but not stiff. Add the nuts and stir well. In a separate bowl, mix sugar, cinnamon, and salt. Sprinkle sugar mixture over nuts and toss to coat. Spread the nuts evenly in prepared pan. Bake in oven 1 hour, stirring occasionally until golden brown. Allow to cool and store in an airtight container.","egg white, cold water, whole almonds, sugar, salt, ground cinnamon"
287156,tomato basil turkey burgers,"Combine mince, breadcrumbs, egg and dip together in a mixing bowl, season with salt & pepper. Shape into 4 large flat patties, cover & chill for 20 minutes. Heat a barbeque or non-stick frypan over moderate heat, cook for 3-4 mins each side or until tender but still moist. Stack patties on toasted buns with greens, tomato & onion. Dollop with extra dip & serve.","ground turkey, breadcrumbs, egg, vegetable dip, hamburger buns, rocket, tomatoes, red onion, mayonnaise"
4764,2 step pumpkin cheesecake,"Beat cream cheese, pumpkin, sugar and pumpkin pie spice in large bowl with wire whisk or electric mixer until smooth. Gently stir in whipped topping. Spoon into crust. Refrigerate three hours or until set. Garnish as desired. Store leftover cheesecake in refrigerator.","cream cheese, canned pumpkin, sugar, pumpkin pie spice, whipped topping, prepared graham cracker crust"
219575,goober bars,"Preheat oven to 350. Mix the base together and press into an unbuttered pan, 9 x 13, and bake 12 to 16 minutes. Remove from oven and sprinkle 3 cups marshmallows on the base mixture and place back in the oven until marshmallows puff up. Remove from oven and cool. While cooling, mix the corn syrup, butter, vanilla and butterscotch chips over low heat, stirring constantly until topping is smooth. Remove from heat and add immediately the rice krispies and peanuts. Spread topping over the cooled base. Cut into squares.","yellow cake mix, butter, egg, miniature marshmallows, white corn syrup, vanilla, butterscotch chips, rice krispies, salted peanuts"
58748,garlic and cheese mashed potatoes,"In a large pot of boiling salted water, boil potatoes until very tender, about 30 minutes. Drain well and transfer to a large bowl. Add garlic and, with an electric mixer, beat the potato mixture. Add butter and bacon fat and beat until smooth. Stir in the cream. Add cheese and mix with a wooden spoon until cheese is completely melted. Season.","russet potatoes, garlic, unsalted butter, bacon fat, whipping cream, sharp white cheddar cheese"
253711,carrot peanut soup,"Brown onion in a large saucepan with olive oil, then add chilli powder, cumin and coriander and carrots and saute for 5 minutes. Add stock and cook, covered on medium heat for 20mins or until carrots are very soft. Transfer to food processor or blender and process until smooth. Return to pot and add peanut butter, stir over low heat until mixed through. Serve with crushed peanuts as garnish.","carrot, crunchy peanut butter, vegetable stock, onion, chili powder, salt and pepper, cumin, coriander, dry-roasted unsalted peanuts, olive oil"
197017,sliced tomato salad,"Slice the tomatoes. Lay slices down on serving platter. Cut lemon in half and squeeze all over the surface of the tomatoes. Sprinkle with lemon pepper, kosher salt, fresh cracked black. Garnish with capers if desired.","tomatoes, lemon, lemon pepper, kosher salt, cracked black pepper, capers"
140483,cherry winks,"Sift together flour, baking soda, and baking powder. Cream together oleo, sugar, and eggs. Blend in dry ingredients. Mix well. Add dates, pecans, and cherries. Shape into balls and roll in crushed cereal. Place on a greased baking sheet. Top with a cherry half. Bake at 350f for 10-12 minutes.","flour, baking soda, baking powder, oleo, sugar, eggs, dates, pecans, maraschino cherry, special k cereal"
392655,baked peppers with feta cheese,"Preheat the oven to 400f. Place the peppers in a baking dish, cut side down. Drizzle with olive oil. Tuck the basil and garlic between the peppers. Scatter the feta on top. Bake in the oven for 30-40 minutes. Serve hot, warm, or at room temperature.","red peppers, extra virgin olive oil, basil, garlic cloves, feta cheese"
113043,sausage and wild rice casserole,Grease a 2-quart casserole dish. Soften your wild rice the night before. If using some white grain rice cook that the day you make this. Cut sausage links into bite size pieces and fry until done. Salt and pepper to taste. Mix all ingredients together and put into the casserole dish. Bake at 350 degrees for 30 minutes.,"wild rice, sausage links, onion, celery salt, mushrooms, water, cream of mushroom soup, salt and pepper"
373585,pronto pasta italiano,"Prepare macaroni and cheese as directed on package. Meanwhile, brown meat in a large skillet. Drain. Add macaroni and cheese and pizza sauce to skillet with the cooked ground beef. Mix lightly. Sprinkle with cheese. Cover. Cook on low heat 2 minutes or until shredded cheese begins to melt.","macaroni & cheese dinner mix, ground beef, pizza sauce, cheese"
320598,lamb and garlic meatballs,"Combine mince, egg, garlic and salt and pepper in bowl. Roll tablespoonfuls into balls. Heat oil in large non stick pan. Cook meatballs over medium heat in batches. Cook 5 - 7 minutes or till cooked through. If freezing, allow to cool. Then place in bag, seal tightly, expel air. Freeze for up to 3 months. Before reheating, allow to defrost completely in fridge.","ground lamb, egg, garlic cloves, sea salt, cracked pepper, olive oil"
308778,whole wheat oatmeal bread bread machine,"Add the ingredients to your bread machine in order of manufacturers suggestions. Put on basic cycle. And light crust. After it starts kneading, look at it to see if you need to add a tad or two more water. You want it just right.","water, butter, egg, sugar, salt, rolled oats, wheat germ, whole wheat flour, bread flour, yeast"
430121,100 whole wheat graham crackers or pie crust,"Preheat oven to 350 degrees. Melt butter in microwave or on stovetop. Mix together dry ingredients. Add the rest of the ingredients and mix until the dough forms a ball. Add a little water if needed. Line two jelly roll pans with parchment paper or silpat. Put half the dough on each pan and gently flatten out with a rolling pin, covering the pan. Gently score the crackers into rectangles with a pizza or pasta cutter. Bake for 15-20 minutes or until crisp and just beginning to brown. Let cool on a wire rack.","whole wheat flour, turbinado sugar, baking powder, baking soda, salt, cinnamon, honey, water, vanilla, butter"
154353,miriam s easy crock pot chicken,"Place chicken in slow cooker. Combine cream cheese and soups. Pour over chicken. Stir. Cover. Cook on low for about 8 hours. Serve over croissants, split in half. Sprinkle with paprika and parsley.","chicken breast halves, cream cheese, cream soup, plain croissants, paprika, fresh parsley"
30859,red lentil curry,"Wash lentils several times. Heat oil in a pot and add chopped onion. When onion is light brown in colour, add the lentils and about half of the water. Stir. Now add curry powder, chilli powder, mustard and salt. Simmer until lentils are cooked, adding more water of needed. Add milk about 5 minutes before removeing pot from the stove. Split peas can be used instead of lentils.","red lentil, onion, oil, mustard, curry powder, chili powder, salt, milk, water"
280143,cole slaw on hot dogs,"For the dressing, in a small bowl combine the mayonnaise and red wine vinegar. Mix together the cabbage, carrot, red onion, and sun dried tomatoes. Stir in enough of the dressing to moisten the cabbage mixture to your liking, add the ketchup and mix well. Add salt and pepper to taste, refrigerate the coleslaw until ready to serve, 4 to 5 hours is suggested in order for the flavors to blend. Boil hot dogs in water, place one in steamed bun top with generous amounts of slaw and enjoy. Please.","beef hot dogs, hot dog buns, green cabbage, carrot, red onion, sun-dried tomato, mayonnaise, red wine vinegar, tomato ketchup, salt and pepper"
225257,glen s marinated pork roast,"In a large heavy duty resealable plastic bag, combine the first 6 ingredients. Add pork roast. Seal and refrigerate overnight, turning once. Place roast and marinade in a shallow roasting pan. Bake at 325 degrees for 1 hour and 55 minutes. Let stand for 10 minutes. Meanwhile, measure 2 cups pan drippings. Skim fat, pour into saucepan. Combine the flour and water until smooth, add to drippings. Bring to a boil, cook and stir for 2 minutes. Serve with the roast. Enjoy and serve it with love.","ginger ale, soy sauce, green pepper, garlic cloves, lemon juice, sugar, pork roast, all-purpose flour, water"
496824,monica s potatos with pepperoni pasta 5fix,Cook potatoes and onions and pepperoni in butter. Add some szechwan sauce. Keep adding sauce while cooking. In a separate pot cook bow tie pasta. Drain. Add to potatoes and pepperoni and add remaining jar of sauce and mix together.,"simply potatoes diced potatoes with onion, pepperoni, bow tie pasta, szechwan chili sauce, butter"
90721,chicken tenders w w 4 pts,"Pre heat oven to 450. Place a large baking sheet in the oven to preheat. In a shallow dish, whisk together mustard and buttermilk. Place breadcrumbs in a seperate dish. Dip chicken in mustard mixture then into bread crumb mixture. Remove the hot baking sheet from oven and coat with cooking spray. Place chicken on baking sheet and bake 6 minutes, flip and bake until golden and all the way cooked, about another 6 minutes. Serve the chicken tenders with barbeque sauce.","honey mustard, buttermilk, dried breadcrumbs, boneless skinless chicken breast, barbecue sauce"
14379,custard natilla,"Heat 1 cup milk, cinnamon, until boiling. Remove from heat and dissolve cornstarch in water. Dissolve cornstarch in water mix the remaining cold milk and cornstarch solution. Mix egg and yolk together in cold milk and add the hot milk mixture. Heat over medium heat until thick and stir constantly. Remove from heat when thicken and add vanilla extract and mix well. Allow to cool and serve chilled.","milk, cinnamon, cornstarch, water, sugar, egg yolks, vanilla extract"
299942,italian style flounder,"Preheat oven to 350f. Arrange flounder in medium pyrex baking dish. Dot with butter substitute, season with salt and pepper, and sprinkle with lemon juice. Top with tomato, basil, garlic powder and capers. Cover with aluminum foil and bake for 30 minutes or until fish is easily flaked with a fork.","flounder fillets, butter substitute, lemon juice, tomatoes, basil, garlic powder, capers"
410592,brussels sprouts apple salad,"Put the walnuts in a small, dry frying pan over medium-high heat. Cook, stirring often, until fragrant and lightly toasted, 3-5 minutes. Immediately transfer to a plate to cool and set aside. In a large bowl, whisk together the yogurt, maple syrup, salt, pepper, and 1 teaspoon of the lemon juice. In a small bowl, toss the apple slices with the remaining 1 teaspoon lemon juice and stir into the yogurt mixture. Set aside. In a saucepan fitted with a steamer basket, bring 1 inch of water to a boil. Add the brussels sprouts and steam until tender-crisp, about 4 minutes. Let cool slightly. Add the brussels sprouts to the bowl with the yogurt mixture and apples and toss gently to coat. Divide the salad among individual plates and sprinkle with the lemon zest and toasted walnuts. Serve immediately.","walnuts, nonfat plain yogurt, maple syrup, salt, fresh ground pepper, fresh lemon juice, apple, brussels sprout, lemon zest"
274764,macaroni and hot dogs,"Melt butter in dutch oven. Cut hot dogs in half and then into small pieces. Simmer onion, pepper and hot dogs in butter for about 10 minutes or until brown. Sprinkle macaroni over top. Add salt, tomatoes and water. Cover. Bring to boil. Reduce heat and simmer, stirring occasionally, until tender. Stir in cheese and simmer until cheese melts.","butter, onion, macaroni, salt, water, hot dog, green pepper, tomatoes, american cheese"
237792,bell pepper feta pasta toss,"Cook pasta according to package directions, omitting salt and fat. Place bell pepper in a colander. Drain pasta over bell pepper. Combine pasta, bell pepper, tomatoes, and remaining ingredients in a large bowl. Toss gently. Serve immediately.","linguine, yellow bell peppers, cherry tomatoes, fresh parsley, salt, feta cheese, sliced ripe olives"
262701,apple pie ala mode oatmeal,"Prepare oatmeal according to directions given on box. When done, add the apple pie filling, sugar, and stir. Stir in heavy cream, and butter. Divide oatmeal into 2 bowls, and top with on scoop of vanilla ice cream each. Serve immediately while oatmeal is hot and ice cream is still firm.","water, oatmeal, apple pie filling, sugar, heavy cream, butter, vanilla ice cream"
304136,blood orange muffins,"Preheat the oven to 350 degrees fahrenheit. Mix the flour, sugar, baking soda, and salt in a bowl and set aside. Mix the orange juice, egg, oil, and honey in a separate bowl. Mix the dry ingredients into the orange juice mixture. Pour the batter into greased muffin trays and bake for about 20 minutes.","whole wheat flour, sugar, baking soda, salt, blood orange juice, egg, vegetable oil, honey"
209037,double chocolate marshmallow brownies,"Melt the chocolate and butter together over double boiler. Once melted, add both sugars and mix in until well blended. The sugars will not melt all the way, it will look gritty. Take off double boiler and let cool about 15 minutes or until room temperature. Using wire whisk, mix in eggs, one at a time, until well blended. Add the vanilla, salt, and flour, and whisk until completely free of lumps. With a rubber spatula, fold in chocolate chips and marshmallows, and pour into greased 9 x 13 pan. Bake at 350 f for 35 to 38 minutes. Do not test for doneness, as the marshmallows will be melted at the top. Dust with powdered sugar if desired.","unsweetened chocolate, butter, granulated sugar, light brown sugar, eggs, vanilla, salt, all-purpose flour, semi-sweet chocolate chips, miniature marshmallows"
54172,roasted eggplant onion and garlic dip or spread,"Preheat oven to 400 degrees f. Rub eggplant and onion with olive oil and place on a baking sheet. Bake about 25-30 minutes, until the eggplant and onion have softened, turning once. Add the garlic to the baking sheet at the baking halfway point, approximately 15 minutes. Remove from oven and cool until able to handle. Peel the eggplant and garlic and place into food processor. Cut the onion into quarters or large chunks and add to the food processor. Add vinegar, lemon juice, parmesan, salt and pepper. Pulse until it is of a dip or spread consistency. Add cilantro and briefly pulse. Taste and adjust the seasonings. Refrigerate until ready to eat.","eggplant, onion, garlic, extra virgin olive oil, balsamic vinegar, lemon juice, parmesan cheese, salt, black pepper, cilantro"
32094,the duke of glasgow cross cakes,"Melt the butter and sugar in a pan over a low heat, cool for 2 minutes, stir occasionally. Add the egg and orange zest and beat well. Fold in the flour and gradually add the milk then the orange juice. Spoon into paper muffin cases. Bake at 350f for 25-30 minutes until they are well risen and golden. Scoop out the centre of each bun when cool, place a spoonful of jam in the hollow. Replace the cake pieces and ice with melted chocolate. Top with an orange or lemon candy slice, or other decoration of your choice.","unsalted butter, sugar, egg, orange, self-rising flour, milk, apricot preserves, chocolate, candy orange slices, candy lemon slices"
360801,fried tomatoes with garlic,"Thoroughly mix the garlic with the pepper, salt, and hot pepper. Then stir in the parsley and set aside. Heat half the oil in a frying pan over medium heat. Add the slices from 1 tomato to the pan and cook for 1 minute. Turn over and sprinkle the slices with the garlic mixture. Continue to cook for another minute, shaking the pan occasionally. Then turn the slices over again and cook until they are done, but not mushy. Slide the tomato slices onto a plate then repeat with the rest of the oil & tomato slices. Serve immediately after cooking.","garlic cloves, salt and pepper, hot pepper, fresh parsley, olive oil, tomatoes"
204668,chicken for the gods,"Place flour and mustard in shallow bowl and coat chicken breasts. In skillet, brown coated breasts in oil. Place in slow cooker and pour condensed soup over the chicken. Add water. Cover and cook on low for 6-7 hours.","flour, dry mustard, boneless skinless chicken breasts, oil, condensed chicken with rice soup, water"
181302,cheesy baked bean toastie,"Butter both slices of bread. Place one slice buttered side down on the preheated toasted sandwich maker. Empty contents of can on to bread. Top with cheese. Followed by the last piece of bread buttered side up. Toast 3-4 minutes, or until golden brown. Cut into either 2 triangles or 4 triangles. Serve.","vegetarian baked beans, bread, butter, cheese"
347970,quinoa with chorizo,"Add chorizo to cold sauce pan, bring up to medium high heat, sautee chorizo until it begins to brown, pour off excess fat so that you have about 1tps in the pot. Add peppers, onion, thyme and garlic and sautee with chorizo until it begins to soften. In the meantime, rinse quinoa well in a fine mesh strainer. Add quinoa to the pot with the other ingredients, stir to combine. Add chicken broth and bring to a boil. Turn down heat to a simmer and cover. Cook covered until quinoa is tender.","chorizo sausage, green pepper, onion, garlic, thyme, quinoa, chicken broth"
277840,always soft chocolate chip cookies,"In small bowl, combine flour and baking soda. Set aside. In large bowl beat butter, sugars, vanilla and pudding until creamy. Beat in eggs. Gradually add flour mixture, and beat until combined. Stir in chocolate chips and nuts. Drop by rounded teaspoons onto ungreased baking sheet. Bake at 375 degrees for 8-10 minutes, or until edges are golden brown. Cool on baking sheet for 2 minutes before transferring to cooling rack.","flour, baking soda, butter, sugar, brown sugar, vanilla, instant vanilla pudding, eggs, chocolate chips, nuts"
117401,peanut butter pudding pie,"In a saucepan, whisk the milk and pudding mix. Cook and stir over medium heat until mixture comes to a boil. Reduce heat. Stir in the peanut butter chips until melted. Pour into the crust. Cover and refrigerate for 3-4 hours or until set. Spread whipped topping over pie. In a microwave-safe bowl, melt chocolate chips and shortening. Cool for 5 minutes. Drizzle over topping. Refrigerate until serving.","milk, vanilla pudding mix, peanut butter chips, graham cracker crust, whipped topping, milk chocolate chips, shortening"
399702,cindy s cornbread casserole,"Preheat oven to 375. While preheating, place butter in 8x8 baking dish to melt. Mix ingredients and pour in baking dish with melted butter. Bake 30 minutes or until top is crusty. For a 9x13 dish, double recipe.","corn, creamed corn, jiffy cornbread mix, egg, sour cream, cheddar cheese, margarine"
121219,raspberry cream trifle,"In a large mixing bowl, beat the milk, water and extract until blended. Add pudding mix. Whisk for 2 minutes. Let stand for 2 minutes or until soft-set. Cover and chill until mixture is partially set. Fold in the whipped cream. Place half of the cake cubes in a 2 quart glass trifle bowl. Top with half of the cream mixture. Carefully spread with jam. Sprinkle with 1 cup raspberries. Layer with remaining cake cubes, cream mixture and raspberries. Garnish with chocolate curls and mint.","sweetened condensed milk, cold water, almond extract, vanilla instant pudding mix, heavy whipping cream, angel food cake, seedless raspberry jam, fresh raspberries, chocolate curls, of fresh mint"
68453,mocha balls,"Combine crumbs, cocoa, coconut, jam, liqueur and water in a bowl and mix well. Roll mixture into balls. Use two level teaspoons of mixture for each ball. Place balls onto baking paper lined trays and refrigerate, covered, for 30 minutes. Dip balls, one at a time, into the melted dark chocolate. Return to fridge on the tray and refrigerate until chocolate is set. Spoon the melted white chocolate into a zip lock bag and snip one small corner off the bag. Drizzle chocolate decoratively over the balls and allow chocolate to set. These can be made up to 1 week ahead of serving and stored in an airtight container in the fridge.","cake crumbs, cocoa powder, desiccated coconut, apricot jam, coffee-flavored liqueur, water, dark chocolate, white chocolate"
132245,south beach chocolate dipped strawberries,"Combine the chocolate and the whipping cream in a glass measuring cup or bowl. Microwave at medium power for 1 minute or until the chocolate melts, stirring after 30 seconds. Stir in the almond extract and cool slightly. Dip each strawberry into the melted chocolate, allowing the excess to drip off. Place on a waxed paper-lined baking sheet. Refrigerate or freeze for approximately 15 min until the chocolate has set.","semisweet chocolate, whipping cream, almond extract, strawberries"
209743,versatile chili cheese sauce,"In large saucepan, melt butter. Stir in flour until smooth. Gradually add cream. Bring to a boil. Cook and stir for 2 minutes or until thickened. Stir in sour cream, chilies and bouillon. Reduce heat to medium. Cook and stir for 3-4 minutes or until heated through. Add cheeses and pepper. Cook until bubbly and cheese is melted, stirring occasionally.","butter, all-purpose flour, heavy whipping cream, sour cream, green chilies, chicken bouillon granules, cheddar cheese, monterey jack cheese, pepper"
75970,lemon shrimp rounds,"Remove tails from shrimp, rinse under cold water and pat dry. Coarsely chop. Beat softened cream cheese and lemon juice with electric mixer until blended and smooth. Finely mince white and pale green parts of green onion in food processor. Stir into cream cheese mixture. Add shrimp. Add horseradish. Refrigerate at least 3 hours. Can be made a day ahead. Serve with melba toast.","shrimp, cream cheese, lemon, juice of, green onion, prepared horseradish, melba toast"
101455,duck in red wine,"In a large freezer bag, combine wine, chili oil, worcestershire sauce, soy sauce, orange juice and orange rind. Mix well and add duck breasts. Seal bag and mix again. Refrigerate for at least 1 hour or up to 24 hours. Remove duck from marinade and shake off excess liquid. Heat and lightly oil a grill, ridged skillet or heavy flat skillet. Cook duck breasts to taste, turning frequently, 10 to 15 minutes. If desired, cooked breasts may be wrapped in foil and held for 10 minutes until serving. To serve, thinly slice breasts diagonally and arrange on a serving plate. Pour any juices in pan or foil on top. Garnish with chives, and serve.","red wine, chili oil, worcestershire sauce, soy sauce, orange, juice of, orange rind, duck breasts, olive oil, chives"
280288,easy italian chicken,"Put a pan on medium heat. Fill the bottom of the pan with olive oil. Chop the onions and add to the pan. Add garlic cloves, chopped very small. Add chicken pieces and sprinkle with rosemary. Leave for 30 minutes - until reduced,. Add wine, then turn the heat up full and leave until cooked.","onions, garlic cloves, rosemary, white wine, skinless chicken thighs"
54370,cheap easy taco bake,"Preheat oven to 375f. Prepare the ground beef and taco seasoning mix according to package directions. While meat is browning, mix baking mix, beans, green chilies and water. Spread bean mixture in the bottom of a 2-quart casserole dish. Top with meat, salsa, then cheese. Bake for 25 minutes.","ground beef, taco seasoning, baking mix, refried beans, green chilies, water, salsa, cheddar cheese"
191893,southwest chicken rice casserole,"Preheat oven to 350f grease 2 quart or 8x8 casserole dish. Prepare rice as directed to make 2 cups of cooked rice. Saute 2 chicken breasts in a shallow pan using olive oil, salt and pepper until done. Chop chicken breasts into bite size pieces. Combine all ingredients in a large bowl and mix well. Pour mixture into greased casserole dish. Bake for 40 minutes. Cut into squares and serve.","cooked rice, boneless skinless chicken breasts, monterey jack cheese, evaporated milk, red onions, eggs, cilantro, cumin, salt, jalapenos"
422197,lime mango sherbet topped with fresh berries,"In a small pan, gently heat the sugar, water and lime rind, until the sugar dissolves about 3 minutes. Boil rapidly for 2 minutes, then remove from heat and strain into a bowl. Let cool and add the coconut cream, set aside until needed. Add the lime juice and chopped mango into a food processor and puree till it is smooth. Add the cooled coconut cream mixture into the mango puree, making sure to mix well. Pour into a large, freezerproof container and freeze for 1 hour, until slushy in texture. Remove the container from the freezer and with an electric mixer break up the ice cystals. Then put back in freezer for another hour, remove and again break up with the mixer making sure that the it is smooth. Cover the container and place back in the freezer and leave until very firm, about 4 hours. To serve, remove the sherbet from the freezer and let stand at room temperature for 15 minutes before serving. This is wonderful on its own, but it is put over the top with the addition of fresh, strawberries, blueberries or raspberries.","sugar, water, limes, coconut cream, mangoes, lime juice, mixed berry"
19807,macaroni cheese casserole,"Liberally butter a 2 quart casserole dish. Alternate layering macaroni and cheese slices in the buttered casserole. Beat eggs, milk, salt and pepper. Pour mixture over macaroni and cheese. Mix cracker crumbs with melted butter. Add to top of casserole. Bake at 350 degrees for 45 minutes or until a knife comes out clean when inserted.","macaroni, cheddar cheese, eggs, milk, salt, black pepper, cracker crumbs, butter"
21875,another chicken wings recipe,"Preheat oven to 350f degrees. Season wings with salt, pepper and garlic powder. Place in a shallow baking dish and bake for 15 minutes. In a small saucepan, combine ketchup, vinegar, sugar and water. Heat, stirring until well blended. Brush sauce over wings and continue baking for 20 to 30 minutes, or until wings are tender. Remove from oven, and serve.","chicken wings, salt, fresh ground black pepper, garlic powder, no-salt-added ketchup, vinegar, sugar, bottled water"
411275,accidentally the best baked chicken nuggets ever,"Pre-heat over to 450f. Marinade chicken for a minimum of 10 minutes in egg, corn starch, soy sauce and water. Measure flour, chile powder and pepper into bowl or plastic bag. Put one piece of chicken at a time into the flour, coat chicken. Place on cookie sheet sprayed with cooking spray first. After all the chicken is on cookie sheet, spray chicken generously with cooking spray. Cook 20 minutes at 450f.","chicken tenderloins, egg, cornstarch, soy sauce, water, flour, chili powder, pepper, cooking spray"
333599,dried oyster and scallop congee,"Soaked dried oysters and scallops in cold water separately for at least 2 hours to soften them. Retain the soaking liquid. Shred the scallops, and cut oysters into small pieces. Peel carrot and dice into 0. 5cm cubes. Wash and rinse the rice several times. Place rice in a pot, add water and seafood liquid, and bring to a boil. Add oysters, carrots and 1 tsp oil. Let the congee boil, then lower heat to let it bubble for 20 minutes. Add the shredded scallops, and let congee simmer for 20-30 minutes. Do stir occasionally to prevent the rice from sticking the bottom of the pot. Turn heat off, and serve garnished with spring onion.","medium grain rice, water, oil, carrot, dried oysters, dried scallops, spring onions"
171569,pasta with chicken livers broccoli,"Cut off the broccoli into small flowerets, pare the stalks and slice them very fine. Fry the onion in olive oil until light brown. Add the liver and fry for three minutes, stirring constantly. Spice to taste with salt, pepper and cayenne pepper. While frying the onions and liver, boil the pasta in lots of water. Seven minutes before final cooking time for the pasta, add broccoli and boil together until pasta is ready. Drain well. Mix everything together with another few drips of pure, virgin olive oil.","broccoli, chicken livers, onion, olive oil, salt, pepper, cayenne pepper, pasta"
223708,cuban shrimp casserole caserola de camarones,"Saute the onion, garlic and green pepper in the butter. Add the shrimp, salt and pepper. Stir in the canned tomatoes. Add the cooked rice. Place in casserole dish and bake at 375of for 30 minutes. If desired, sprinkle cheese on top. Let cool for five minutes, then serve.","shrimp, crushed tomatoes, onion, green pepper, garlic clove, butter, salt and pepper, cooked white rice, monterey jack cheese"
35744,coconut pudding squares,"Place half the graham crackers in a 9 inch square pan. Mix together the remaining ingredients, except for the mandarin oranges. Pour the pudding mixture over the graham crackers. Add another layer of graham crackers. Top with pudding mixture, garnish with oranges, and chill for 4 hours. Cut into 12 servings and serve.","graham crackers, sugar-free instant vanilla pudding mix, sugar free instant coconut pudding mix, reduced-calorie whipped topping, evaporated skim milk, almond extract, canned peaches, mandarin orange"
249646,fettuccini with shiitake and garlic butter,"Melt 4 tablespoons of the butter in a medium skillet over medium heat. When foam subsides, stir in the mushrooms. Saut, stirring, over medium heat until mushrooms are tender and lightly browned, about 10 minutes. Add the garlic. Saut 1 minute. Stir in parsley and season with salt and pepper. Keep warm. Meanwhile, cook the fettuccini in plenty of boiling salted water until al dente, 5-7 minutes. Drain. Toss the fettuccini with the mushroom mixture, 2 tablespoons of remaining butter and the lemon juice. Top with scallions.","butter, shiitake mushrooms, garlic cloves, parsley, fettuccine pasta, lemon juice, scallion, salt and pepper"
168232,tofu french toast,"Blend all ingredients, but the bread in your blender or food processor. Heat a frying pan on medium-high, adding a little oil to keep french toast from sticking. Dip the bread in the tofu mixture until well-coated but not soggy and place a couple of dipped slices in the hot pan. Cook for a few minutes on each side until lightly browned. Make sure that before cooking each batch of french toast you add a little more oil to the pan. Serve with toppings of your choice.","tofu, non-dairy milk substitute, light oil, maple syrup, vanilla extract, cinnamon, sea salt, grain bread"
41379,g ma s lime jello,"Bring lemon juice, water, and sugar to a boil in saucepan. Add package of lime jello and stir until it dissolves completely. Let set in refrigerator in a 8x8 square glass pan. Whip the cream into the pan of jello with an electric mixer. Then whip in the cream cheese and pineapple. It helps to break the cream cheese into smaller chunks before mixing. Make sure all the jello gets mixed into the other ingredients. Keep in freezer for a couple of hours before serving. Can also be stored in the fridge if you want a softer jello.","crushed pineapple, lemon juice, water, cream cheese, sugar, whipping cream, lime jell-o gelatin"
35093,mom s chocolate eclair cake,"Prepare the 3 small french vanilla pudding with half and half as you would for regular pudding. Mix in cool whip. Alternately layer graham crackers with pudding mix. Begin with crackers on the bottom, filling, crackers, filling, and crackers on top. Put in fridge over night to soften crackers. Frost in the morning with chocolate frosting. Keep chilled.","graham cracker, french vanilla pudding mix, half-and-half, cool whip, chocolate frosting"
