id,name,steps,ingredients
185051,italian chicken sandwiches,"Combine chicken and dressing in ziploc bag, shake to coat. Chill 2 hours, turning occasionally. Remove chicken, discard marinade. Grill in skillet over medium high heat 4 minutes each side or until chicken done. Grill bread slices in same pan. Combine lettuce and parmesan, arrange over 4 bread slices. Top with chicken and remaining slices. Serve immediately.","boneless skinless chicken breasts, light italian dressing, french bread, romaine lettuce, parmesan cheese"
59410,oriental beef noodle toss,In a large non stick fry pan brown ground beef. Remove and drain in colander. Run under hot water to drain the fat. Sprinkle on one of the seasoning packages. Set aside. In the fry fan combine the rest of the ingredients. Break the noodles into several pieces. Bring to a boil. Reduce heat cover and simmer 3 minutes or until noodles are tender. Stir occasionally. Return ground beef to fry pan heat through. Serve.,"ground beef, oriental-flavor instant ramen noodles, water, frozen oriental-style vegetables, ground ginger, onion"
407535,french lemon tart lightened up version,"Using an electric mixer, beat eggs, egg whites and sugar for 4 minutes or until thick and creamy. Beat in lemon rind. Beating constantly, slowly drizzle in lemon juice and orange juice. Pour into baked pie shell and place on baking sheet. Bake in 350f oven for 25 to 30 minutes or until filling is slightly puffed, browned on top and barely set. Let cool completely. Just before serving sift the icing sugar over top.","eggs, egg whites, granulated sugar, lemons, fresh lemon juice, fresh orange juice, pie crusts, icing sugar"
220942,koshie potato casserole,"In skillet, saute onion until tender in bacon drippings. Grease a loaf pan. Mix all ingredients together. Pour into loaf pan. Bake at 350 degrees for 1 hour or until golden brown. All the drippings are used in the recipe but can be less if desired.","potatoes, eggs, onion, milk, bacon, butter, salt, pepper"
80540,chile relleno torta,"Preheat oven to 375f. Mix grated cheeses and spread evenly in buttered 10 inch pie plate. Beat eggs, add flour slowly, and then beat in half and half. If mixture is lumpy, strain it. Pour egg mixture over cheeses in pie plate. Carefully spoon chiles over the surface, then spoon picante sauce over all. Bake about 45 minutes or until center is set.","cheddar cheese, monterey jack cheese, eggs, flour, half-and-half cream, green chilies, picante sauce"
2438,breakfast souffle,"Put hash browns, flour and green pepper in greased 9-x13-inch pan. Brown meat and add rest of ingredients. Pour in pan. Refrigerate overnight. Bake at 350 for 1 hour.","sausage, eggs, milk, dry mustard, salt, cheese, hash browns, flour, green pepper"
124983,darthlaurie s indispensable basic pasta sauce,"In a medium pot, saute garlic in olive oil, if desired. If you choose not to, go on to step 2. Combine all the ingredients except for the red pepper flakes. Simmer over medium heat until sauce boils. Smash tomatoes during simmering. Simmer until it reaches desired consistency. Add red pepper flakes in the last five minutes of cooking. Serve over favorite pasta or freeze. Roasted red peppers, onions, and mushrooms are particularly tasty additions. The longer you simmer the sauce, the tastier it becomes. Add more seasonings as needed since all measurements are approximations.","chopped tomatoes, tomato paste, beef bouillon cubes, italian seasoning, minced garlic clove, olive oil, parmesan cheese, pepper, red pepper flakes"
104375,mexi club wrap,"In a hot skillet arrange 2 tortillas and top with cheeses, lettuce, bacon and salsa. Cook until heated through, then transfer tortilla to a cutting board with a spatula. Heat turkey in a skillet until hot and add to top of sandwich. Roll tortilla into a cylinder and cut in half on the diagonal. Secure rolls with toothpicks and serve.","10-inch flour tortillas, mixed cheeses, lettuce, cooked bacon, salsa, turkey"
52535,chewy oatmeal brownies,"Combine sugar, eggs and vanilla with a fork. Combine dry ingredients in separate bowl. Mix wet and dry ingredients together well with fork. Stir in nuts. Spread batter evenly in a greased 8 x 8 pan. Bake at 350 degrees for 30 minututes.","butter, sugar, eggs, vanilla extract, flour, cocoa, baking powder, salt, oats, nuts"
166380,calico chicken chowder crock pot,"Spray a slow cooker container with butter-flavored cooking spray. In prepared container, combine chicken soup, evaporated skim milk, water, parsley flakes, and black pepper. Stir in onion, corn, and potatoes. Add chicken. Mix well to combine. Cover and cook on low for 6 to 8 hours. Mix well before serving. Just before serving, stir in peas.","cream of chicken soup, evaporated skim milk, hot water, dried parsley flakes, black pepper, onion, frozen whole kernel corn, raw potatoes, cooked chicken breasts, frozen peas"
19853,garlic herb mashed potatoes,"In a saucepan simmer potatoes in water, enough water to cover the potatoes. Cook until tender 15 minutes or so. Drain potatoes and return to pan. Mash potatoes with milk, cheese and salt and pepper to taste. Some butter maybe added to mixture if desire. Reheat over moderate heat stirring occassionally until mixture his hot. Best when made the day before. Reheat in oven on 350 degrees until hot about 45 minutes. Cover for most of the oven time, and then uncover last 15 minutes.","red potatoes, milk, garlic & herb spreadable cheese, butter"
51927,macadamia pine nut cheese,"Place macadamia nuts, rejuvelac or filtered water, salt, and lemon. Juice in blender and blend until smooth. Add pine nuts and blend until smooth. Place in a dish in dehydrator and dehydrate for 6-8 hours until it resembles cream cheese or ricotta cheese. Stir several times during dehydration, as a crust will form on top.","macadamia nuts, water, sea salt, lemon, juice of, pine nuts"
304559,yummy broccoli veggie soup,"In a medium pot, heat oil over medium high heat. Add onion, celery, and carrots. Turn heat down to medium and sautee until just tender, about 10 minutes. Add stock and broccoli, simmer over medium low heat about 30 minutes until broccoli is tender and flavors have blended. Pulse a couple times with an immersion blender. Add the beans and evaporated milk, heat through. Pulse a couple more times with the blender until you get the consistency you want. I like to leave chunks in mine, so i only pulse once or twice. Season with salt and pepper. Top with a bit of grated cheese if you like.","olive oil, onion, carrots, celery ribs, chicken stock, broccoli, cannellini beans, evaporated milk, salt and pepper"
222266,golden praline ham,"Bake ham according to package directions. Combine jams and brown sugar over medium heat in a saucepan on the stove. Heat until well liquified, stirring often. Carefully spread mixture over ham for the last half hour of baking. When ham is finished, garnish with alternating rows of pecans and cherry halves.","cooked ham, pineapple preserves, apricot preserves, dark brown sugar, pecan halves, maraschino cherry"
320471,mackinac island butter pecan fudge,"Mix sugar, syrup, cocoa, flour, and milk. Boil to soft ball. Add butter and vanilla. Cool and beat. Add pecans. Pour on greased dish. Cut into squares.","sugar, milk, flour, cocoa, light corn syrup, butter, vanilla, pecans"
90759,orange roughy with tarragon,"Preheat oven to 375 degrees. In a glass baking dish, arrange orange roughy fillets and cover with olive oil. Sprinkle with tarragon, paprika and kosher salt. Bake for 25 minutes if fillets are frozen. Check to be sure they are done--you can usually tell by looking, because the fish will have shrunk quite a bit from cooking. It will also flake when prodded with a fork. I served this with some roasted brussel sprouts.","orange roughy fillets, tarragon, paprika, kosher salt, olive oil"
135665,pork chops diane,"Heat butter in skillet. Cook tenderloins 3-4 minutes on each side. Remove to a serving platter and keep warm. Add lemon juice, salt, pepper, garlic, worcestershire sauce and mustard to the pan juices. Cook until heated through. Pour sauce over pork and sprinkle with parsley. Serve immediately.","pork tenderloin, butter, lemon juice, worcestershire sauce, dijon mustard, fresh parsley, garlic, salt, pepper"
383510,voodoo chicken with sweet and sour onions robin miller,"Preheat oven to 400f coat a rimmed baking sheet with cooking spray. Season both sides of chicken with salt and pepper and arrange on baking sheet. Sprinkle with creole seasoning and bake for 25-30 minutes, until chicken is just cooked through. Meanwhile, make the onions. Heat oil in a large sskillet over medium high heat. Add the onions and brown sugar and cook until onions are soft and golden brown, about 7 minutes. Add the rum and vinegar and simmer for 3-5 minutes, until liquid is absorbed. Serve the chicken with onions spooned over top.","boneless skinless chicken breast, salt and pepper, creole seasoning, olive oil, red onion, light brown sugar, rum, cider vinegar"
389597,ez peanut butter bars,"Preheat oven to 350 degrees f. Grease an 8 x 8 baking pan. Mix oats, salt, milk and vanilla. Stir in peanut butter and chips. Press into pan. Bake 35 minutes. Remove and cool completely before cutting. Makes 16 bars.","oats, salt, fat-free sweetened condensed milk, vanilla, peanut butter, peanut butter chips"
78340,buffalo chicken pizza,"Preheat oven to 425f. In a medium bowl combine the cubed chicken, melted butter and hot sauce. Mix well. Spread whole bottle salad dressing over crust, then top with chicken mixture and sprinkle with shredded cheese. Bake in preheated oven until crust is golden brown and cheese is bubbly, about 5-10 minutes. Let set a while before slicing.","boneless skinless chicken breast halves, butter, hot sauce, bleu cheese salad dressing, prepared pizza crust, mozzarella cheese"
108738,chocolate peanut butter icing,"Put brown sugar, butter and cream into a medium saucepan over medium heat. Stir, bring to a boil. Boil 1 minute. Remove from heat. Add remaining ingredients. Add more icing sugar or cream to obtain the right consistency.","brown sugar, margarine, milk, smooth peanut butter, cocoa, icing sugar, vanilla extract"
329106,sauted scallops with lime,"Heat the oil in a large nonstick skillet until almost smoking. Add the scallops and cook over moderately high heat until browned on the bottom, about 2 minutes. Turn the scallops and cook until just opaque throughout, about 2 minutes longer. Add the cilantro, garlic and lime juice, season with salt and pepper and toss to combine. Serve with bread.","olive oil, sea scallops, cilantro, garlic clove, fresh lime juice, salt & freshly ground black pepper, crusty bread"
161103,panko mustard chicken ala moi,"Mix mayonnaise, sour cream, mustard and garlic powder. Spread a thin layer of mixture onto a large plate. Place chicken onto plate in a single layer, then spoon remaining mayo mixture over chicken. Cover loosely and chill for 2-4 hours. Preheat oven to 375f. Combine last three ingredients and layer mixture over chicken. Move chicken to a pyrex dish large enough to fit the three chicken breasts in a single layer, keeping only the marinade that sticks to the chicken and discarding the remainder. Cook chicken, uncovered, for 1 hour.","boneless skinless chicken breasts, mayonnaise, sour cream, stone ground dijon mustard, garlic powder, panko breadcrumbs, parmesan cheese, salt and pepper"
271646,onion noodle burger skillet,"In a skillet, brown beef and onion until tender. Drain fat. Add remaining ingredients. Bring to a boil. Cover and cook on low heat for 5-7 minutes or until noodles are done, stirring occasionally.","ground beef, chili sauce, fine egg noodles, onion, onion soup, water"
127367,couscous with sun dried tomatoes feta cheese and mint,"Cook couscous. Transfer couscous to large bowl and add peas, sun-dried tomatoes, reserved oil, feta cheese, and mint. Toss to combine. Season with salt and pepper. Serve warm or chilled.","whole wheat couscous, frozen green pea, sun-dried tomato packed in oil, feta cheese, of fresh mint, salt and black pepper"
100288,lettuce wedge salad,"Cook bacon in a large skillet until crisp. Remove bacon, drain on paper towels, reserving 1 teaspoon drippings in the skillet. Crumble bacon and set aside. Saute onion in hot drippings in skillet over medium heat for 10 minutes or until tender and lightly browned. Remove onions from heat. Cool. Process buttermilk and the next 4 ingredients in a blender or food processor until smooth, stopping a few times to scrape down sides. Stir in onion. Top each lettuce wedge with dressing. Sprinkle with bacon. Garnish, if desired with a bit of shredded basil.","bacon, onion, buttermilk, sour cream, ranch dressing mix, fresh basil, garlic, iceberg lettuce, basil"
150209,bacon and double cheese quiche,"Preheat oven to 375. If making your own crust, bake in oven for about 10 minutes. If using a ready made crust, i have found this is not necessary. Cook and crumble bacon. In a small bowl, whisk together eggs, half & half, thyme & pepper. Pour into crust. Sprinkle bacon and chesses over mixture. Bake for about 30 minutes, until custard is set. Serve warm.","unbaked pie shell, cooked bacon, eggs, half-and-half cream, dried thyme, white pepper, gruyere cheese, white cheddar cheese"
334415,sugar and spice hot chocolate,Pour milk in a pan. Sprinkle apple spice onto milk. Break or chop chocolate into pieces and add to milk. Add enough sugar to sweeten to your taste. Heat mixture over low heat until milk just boiling stirring all the time. Place 1 cinnamon stick into each of 2 cups. Pour hot chocolate into cups. Top with whipped cream. Serve immediately.,"milk, apple pie spice, dark chocolate, sugar, cinnamon sticks, heavy cream"
131592,easy creamy pasta anyway you like it,"In large skillet, bring water, milk and margarine or butter to a boil. Reduce heat to medium. Slowly stir in pasta, and seasonings. Separate pasta with a fork, if needed. Return to a boil. Boil uncovered 1 to 2 minutes. Add vegetables. Continue boiling 3 minutes or until pasta is tender, stirring frequently. Remove skillet from heat. Stir in meat and sour cream. Let stand 3 to 5 minutes for sauce to thicken.","angel hair pasta, sour cream, le seuer peas, baby carrots, white chicken meat, butter, water, milk"
50099,dried apricots with blue cheese,"Stir nuts in a small frying pan over medium heat until toasted, about 4 minutes. Pour from pan and cool. In a small bowl or food processor, beat or process cheeses and pepper. Spread equal amounts of cheese mixture on each apricot half. Press a nut onto cheese. Press cheese-side down into minced parsley. Serve cheese-side up on a platter.","pecans, cambozola cheese, cream cheese, fresh ground pepper, dried apricot halves, fresh parsley"
104168,cranberry pineapple cake,"Preheat oven to 350 degrees f. In a large bowl, sift dry ingredients together. Add vanilla, cranberries, pineapple, eggs, and salad oil. Mix well. Do not beat. Pour mixture into a greased 10 inch tube pan. Bake 1 hour or until done. Cool and slice.","flour, baking soda, cinnamon, sugar, salt, vanilla, cranberries, crushed pineapple in juice, salad oil, eggs"
295435,grilled pork chops packets,"Preheat grill to medium high heat. Slice onion and pepper cross-wise. In small bowl, combine soy sauce and soup. For each chop, tear off a large square of aluminum foil. Layer onion slice on bottom, then pork chop. Sprinkle with salt and pepper, then spoon soup sauce over chop. Top with a green pepper slice. Bring up foil sides. Double fold top and ends to seal, leaving some extra room at top for air circulation. Grill 10 to 12 minutes. Be careful of steam when opening packets to eat.","onion, green pepper, boneless pork chops, cream of mushroom soup, soy sauce, salt and pepper, aluminum foil"
106215,jilldo s peanut butter truffle cookies,"Preheat oven to 350. In small bowl, with wooden spoon, combine all ingredients except chips until blended. Stir in chocolate chips just until combined. On ungreased cookie sheet, using slightly rounded teaspoonfuls, drop dough 2-inches apart. Bake 9 minutes or until cookies are puffed and golden. On wire rack, place baking sheets and let stand 5 minutes. Remove cookies from sheets and cool completely before serving.","peanut butter, light brown sugar, egg, baking soda, semi-sweet chocolate chips"
57408,blender fruit pops,"In a blender, combine frozen strawberies and about a third of the water, cover and blend until smooth. Stir in pineapple sherbet, cover and blend well. Pour into a large pitcher. Stir in orange juice concentrate and remaining water. Mix well. Pour into small, paper drink cups. Cover with aluminum foil. For handles, insert popsicle sticks through slits cut in foil. Freeze 3 hours, or until firm. Peel away cups to serve. Enjoy.","frozen strawberries, water, pineapple sherbet, frozen orange juice concentrate"
432254,roasted salmon with herbed yogurt,"Preheat oven to 450 degrees f. Cover a baking sheet with foil. In a small bowl, mix yogurt, mustard, dill and parsley. Season with salt and pepper to taste. If you are using salmon with a skin, place fillets skin side down on the baking sheet. Spread the yogurt mixture on salmon. Roast until fish flakes easily with a fork.","greek yogurt, dijon mustard, fresh dill, fresh parsley, salt and pepper, salmon fillets"
25058,new england deep fried clams,"Beat egg white until stiff. Add milk, salt, and melted butter to egg yolk and beat together. Add flour and stir. Fold into stiffly beaten egg white. Drain clams and dip each into batter and fry in deep fat at 375f until golden. Drain on paper towels.","egg, milk, salt, butter, flour, clam, oil"
81739,honey banana bread,"Beat butter at medium speed with mixer in a large mixing bowl. Add honey, beating well. Add eggs, one at a time, beating after each addition, add the banana and mix well. Combine flour, soda, and salt. Stir in pecans. Add to the butter mixture, stirring just until the dry ingredients are moistened. Spoon batter into a lightly greased and floured 9 x 5-inch loaf pan. Bake 350f for 50 to 55 minutes or until toothpick inserted in center comes out clean. Cool in pan for 10 minutes. Remove from pan and cool completely.","butter, honey, eggs, banana, all-purpose flour, baking soda, salt, pecans"
206267,tangerine sweet potatoes,"Preheat oven to 400. Arrange sweet potatoes and lemon slices in a 13 9-inch baking dish coated with cooking spray. Combine remaining ingredients. Drizzle sugar mixture over potatoes. Cover with foil. Bake at 400 for 35 minutes. Uncover, stir well. Bake an additional 30 minutes.","sweet potatoes, lemon slices, brown sugar, tangerine peel, tangerine juice, margarine"
178585,sweet dill cucumber crisps,"Put the cucumbers, pepper, onions and salt in a quart bowl. Add very cold water to cover and soak for 2 hours. Drain in a colander and return the vegetables to the bowl. Set aside. Meanwhile, combine the sugar, vinegar, dill and mustard seed in a 1 quart non-aluminium pan. Bring to a boil and simmer until the honey or sugar is dissolved, about 5 minutes. Remove from the heat and cool to room temperature. Pour the cooled mixture over the cucumbers, tossing until combined well. Spoon cucumbers into a large wide mouth jar and cover tightly, placing it in the refrigerator for at least two days before using to allow flavors to meld.","pickling cucumber, green bell pepper, red onion, salt, honey, cider vinegar, fresh dill sprigs, mustard seeds"
117157,chicken l orange,Saute chicken in butter 8 to 10 minutes. Remove. Set aside. Mix cornstarch and juice. Stir in 57 sauce and marmalade. Pour into skillet. Cook on low heat until thickened. Put chicken in sauce. Heat. Serve on top of rice sprinkled with almonds and orange zest.,"boneless skinless chicken breasts, butter, cornstarch, crushed red pepper flakes, orange juice, heinz 57 steak sauce, orange marmalade, slivered almonds, steamed rice, orange zest"
19869,lemon dessert sauce,"Mix sugar and cornstarch in a small saucepan. Stir in boiling water and lemon juice. Bring to a boil, stirring constantly. Boil 3 minutes until clear and thick. Remove from heat and stir in butter, lemon rind and salt.","sugar, cornstarch, boiling water, fresh lemon juice, butter, lemon, rind of, salt"
299530,korean bean paste soup chigae,"In a large saucepan over medium heat, combine water, denjang, garlic, dashi and gochu jang. Bring to a boil and let boil 2 minutes. Stir in zucchini, potato, mushrooms and onions and boil for 5 to 7 minutes more. Stir in tofu and cook until tofu has expanded and vegetables are tender. Best served with rice and kimchi.","water, bean paste, garlic, dashi, hot pepper paste, zucchini, potato, fresh mushrooms, onion, soft tofu"
121169,eggplant aubergine and feta rolls,"Cut eggplants lengthways into thin slices and sprinkle with salt. Allow to stand in a colander for fifteen minutes. Rinse and dry well. Panfry eggplant slices in olive oil, until golden brown on both sides. Drain and cool. Lay eggplant slices out flat, add chopped basil and crumbled feta and roll up. Place on a platter to serve.","eggplants, salt, olive oil, basil leaves, feta"
127263,marinated filet mignon with flavored butter,"Place filets in a re-sealable plastic bag. Combine the marinade ingredients in a glass bowl or measuring cup. Pour the marinade over the filets, seal the bag and refrigerate for at least 2 hours or overnight. Thoroughly combine the butter, worcestershire sauce and mustard. Set aside until the steaks are cooked. Remove the filets to a warm platter. Place about a teaspoon of flavored butter on top of each filet.","filet mignon steaks, olive oil, garlic clove, fresh rosemary, fresh thyme, butter, worcestershire sauce, dijon mustard"
87404,chick nuts roasted chickpeas,"Soak the chickpeas overnight. The next day, drain and pat dry the chickpeas. Place the chickpeas in a single layer on a cookie tray. Bake at 350f for about 45 minutes or until they are completely crisp. The chickpeas will shrink back to their original size. Sprinkle with your flavourings of choice and toss to mix while still hot or let the chickpeas cool down and serve plain. After seasoning the chickpeas, allow them to air dry for a few days to ensure that any residual moisture has evaporated.","dried garbanzo beans, cayenne, salt, paprika, garlic salt"
351929,sesame crusted wild salmon,Pre heat oven to 450 degrees. Toast the sesame seeds in the oven for 5 minutes or when browned. Rub the top of the salmon with the sesame oil and sprinkle to taste with salt and pepper. Dredge the tops of the salmon onto the toasted seeds lightly butter a baking dish and place salmon on top then place in oven for 10-15 minutes dependant on the thickness of the salmon. Once the salmon is baking melt the butter on med high heat and glaze the onion and ginger in the butter for about 5 minutes. Salt and pepper the mixture and then place the rice vinegar in until vinegar evaporates. Then stir in the coconut milk or cream and boil for 2 minutes turn heat down low and wait for the salmon. Place portions of the mixtur on a plate and top with salmon with your rice and veggies on the side.,"salmon fillets, sesame seeds, sesame oil, red onion, salt, pepper, ginger, butter, rice vinegar, coconut milk"
192754,crock pot cranberry pork roast,"Place roast in slow cooker. In medium bowl mash cranberry sauce. Stir in sugar, juice, mustard and cloves. Pour over roast. Cover and cook on low for 6-8 hours or until meat is tender. Remove roast and keep warm. Skim fat from juices. Measure 2 cups of the cooking liquid adding water if necessary. Pour in a saucepan. Bring to a boil and thicken with mixture of cornstarch and water. Season with salt and pepper. Serve with sliced pork.","boneless pork loin roast, cranberry sauce, sugar, orange juice, dry mustard, ground cloves, cornstarch, cold water, salt and pepper"
70315,bbq mango avocado skewers,"Soak wooden skewers for 1 hour in water. Mix together the salad dressing, peanut butter, broth, honey, soy, garlic& tabasco, stir well. Thread avocado & mango alternately on the skewers. Baste with the sauce. Bbq over medium heat for apprx 4 minutes per side. Serve with remaining sauce on the side.","salad dressing, smooth peanut butter, chicken broth, honey, light soy sauce, garlic powder, tabasco sauce, avocados, mangoes, skewer"
277414,crusted fish with wine mustard sauce,"In a big bowl, mix the crackers and parmesan. Add salt and pepper. Pour milk in a bowl not too deep. Soak fish filets in milk, then in the cracker mixture. In a skillet, heat oil and butter at medium-high heat. Add fish filets and cook for about 3 minutes on each side or until that the flesh is opaque and is easy to brake with a fork. In the meantine, in a casserole, bring to boil the envelop of white wine sauce and water, whisking it. Reduce heat to medium-low and cook 1 to 2 minutes or until sauce has thicken lightly. Add dijon mustard. When ready to serve, top the fish fillets with the sauce.","vegetable crackers, parmesan cheese, milk, salmon fillets, olive oil, butter, white sauce mix, water, dijon mustard, salt and pepper"
7970,zippy cauliflower,"Preheat oven to 350f. Steam cauliflower just until tender. Drain. Melt margarine in a medium size saucepan over medium heat. In a jar with a lid combine flour, red pepper, salt, pepper, and milk. Shake until blended. Slowly add to margarine in saucepan, stirring constantly until smooth. Add cheese and continue stirring until smooth and slightly thickened. Stir in chilies. Arrange cauliflower in a 2 quart baking dish. Pour sauce over cauliflower, then sprinkle with bread crumbs. Bake 10 to 15 min or until bubbling.","cauliflower, low-fat margarine, all-purpose flour, red pepper, salt, pepper, skim milk, low-fat cheddar cheese, green chilies, fresh breadcrumb"
37415,homemade jello regular and sugar free,Put 1 cup water on to boil. Sprinkle gelatin into 1 cup cold water. Mix in sugar and 1 tsp kool-aid powder. Stir until thoroughly dissolved. Add boiling water and stir. Adjust amount of sugar and kool-aid to taste. Chill until firm.,"gelatin, boiling water, water, sugar, kool-aid"
96856,sour cream chicken paprika,"You can leave breats whole or cut them up, whatever your preference. In a large skillet, fry chicken in oil until cooked through and juices run clear. Remove chiken from skillet and set aside. Add butter and onion to skillet. Saute onion until translucent, not brown. Add paprika and salt and stir. Then add stock and bring all to a boil, reduce heat to simmer and add the sour cream mixture add reserved chiken to skillet and simmer in sauce until chiken heated throgh and sauce has thickened.","boneless skinless chicken breast halves, vegetable oil, butter, onion, paprika, salt, chicken stock, sour cream, flour"
71807,chili corn on the cob,"Husk corn and remove silk. Plunge corn into large kettle of rapidly boiling water, cover and cook over high heat 8 to 10 minutes. Remove from water. Drain well. Meanwhile melt butter in small saucepan and stir in remaining ingredients. Serve corn at once with chili butter.","fresh corn, butter, chili powder, hot pepper sauce, salt"
11004,portuguese barbecued chicken,"Combine wine, lemon rind, and juice, tomato paste, oil, paprika, hot pepper sauce, salt, and garlic. Pour over chicken, turning to coat. Cover or bag and refrigerate for at least 4 hours or for up to 24 hours, turning occasionally. Place chicken on greased grill over medium heat. Skin side down for 10 minutes. Turn and cook, brushing with marinade an additional 30-40 minutes or until juices run clear when chicken is pierced.","chicken pieces, dry white wine, fresh lemon rind, lemon juice, tomato paste, olive oil, paprika, hot pepper sauce, salt, garlic cloves"
287671,moroccan zucchini,"Preheat your oven to 350 degrees. Place zucchini. Cut side down, onto a baking dish and roast in the oven until it turns golden brown. Scoop the pulp out from the centre of the zucchini, keeping the skins intact for stuffing. Reserve pulp and skins. Heat the oil in a saucepan and add the onion. Saut until golden brown then add the zucchini pulp, couscous, chicken stock and season with salt and pepper. Bring to a simmer then turn off and rest until the couscous has absorbed all the liquid. Add the basil leaves and feta cheese and stir well. Spoon the mixture into the zucchini skins and place in an 8 by 8 baking dish. Bake until golden brown and hot.","zucchini, olive oil, onion, couscous, chicken stock, basil leaves, feta cheese, salt and pepper"
344818,flat iron steak with balsamic reduction,"Bring steaks up to room temperature. Brush steak with olive oil, then press into ground peppercorns and sprinkle with salt. Set aside. Melt butter in a large skillet over medium-high heat. Add steaks, and cook to desired degree of doneness, about 4-6 minutes per side for medium-rare. Remove steaks to a plate, tent with foil and keep warm. Add onion and mushrooms to skillet and saute until onion goes limp, about 3 minutes. Stir the minced garlic into the skillet, and cook over medium heat until the garlic begins to brown around the edges, about 1 minute. Pour in the balsamic vinegar, increase heat to medium-high, and simmer until the vinegar has reduced by half, 10-15 minutes. Thinly slice the flat iron steak across the grain, and arrange on a serving platter. Pour the reduced balsamic glaze over the meat, and sprinkle with chopped parsley to garnish.","flat iron steaks, extra virgin olive oil, fresh coarse ground black pepper, kosher salt, butter, onion, mushroom, garlic clove, balsamic vinegar, fresh parsley"
386563,balsamic mustard,"Grind mustard seeds in a spice grinder, mortar and pestle, or mini food processor, until a fine meal texture. Place in a bowl and stir in the water. Let stand, uncovered and unrefrigerated, for 1 - 4 hours, stirring occasionally. Scrape into food processor, add remaining ingredients, and process until quite smooth. Taste and add balsamic vinegar, sugar, salt or garlic to taste, keeping in mind that the flavours will mellow over time. Place mustard into a clean, dry jar and cover tightly. I have not tried keeping it unrefrigerated so please do so at your own discretion.","mustard seeds, mustard powder, water, balsamic vinegar, white wine vinegar, sugar, salt, garlic clove"
92174,creamed chipped beef sos,"Heat large skillet over medium heat. Add butter and melt till foamy. Remove pan from heat and whisk in flour and continue stirring until no lumps are left. Return to heat and continue stirring about 5 minutes to remove raw flour taste. Slowly pour milk in while whisking. About a quart will do depending on how thick you like it. Continue stirring over heat until desired thickness. Add dried beef and heat through, add pepper and serve hot over toast.","butter, flour, milk, fresh ground pepper, dried beef"
64420,impossibly easy vegetable pie,"Spray a 9-inch pie plate with non-stick cooking spray. In a 2-quart saucepan, heat 1 inch of salted water. Add broccoli. Cover and bring to a boil. Cook 5 minutes or until almost tender. Drain thoroughly. In a bowl, mix together the broccoli, onion, bell pepper, and cheese. Add in the remaining ingredients and stir until blended. Transfer mixture to the pie plate. Bake, uncovered, at 400 degrees for 30-35 minutes or until golden brown. Let rest 5 minutes before cutting to serve.","broccoli, onion, yellow bell peppers, cheddar cheese, bisquick, milk, salt, pepper, eggs"
103386,potatoes mccallum,"Halve or quarter unpeeled potatoes to bite sized and boil till tender. Drain and add margarine, garlic and parsley. Mix throughly. The potatoes will get mushy on the outside. These are great fried the next morning.","red potatoes, margarine, garlic salt, dried parsley"
270956,red lobster dungeness crab bisque,Saute onion in butter. Add flour. Cook and stir 1 minute. Gradually stir in chicken broth and half-and-half. Cook and stir 5 minutes. Break crab into chunks. Add to broth. Salt to taste. Heat thoroughly. Garnish with parsley.,"onion, butter, flour, chicken broth, half-and-half, dungeness crabmeat, salt, parsley"
285623,easy pastelillos,"In a skillet, saute oil, recaito, sazon and adobo. Mix well. Break up meat and add to skillet. Cook until browned. Add hot sauce if desired. On a floured surface, place discos. Fill each with a tablespoon of meat. Wet the edge of the discos, fold over and seal with a fork. Fry in about a cup of cooking oil. Flip when golden brown.","ground beef, olive oil, recaito, sazon goya with coriander and annatto, adobo seasoning, hot sauce, discos, oil"
299762,cheesy chicken and rice casserole,"Preheat oven to 375f. Stir soup, water, rice, onion powder, black pepper, and vegetables in shallow baking dish. Add chicken. Season as desired. Cover. Bake for 50 minutes. Top with cheese and let stand.","cream of chicken soup, water, long-grain white rice, onion powder, ground black pepper, frozen mixed vegetables, boneless skinless chicken breast halves, cheddar cheese"
347198,busy day meatballs,"Combine all meatball ingredients, shape into 1 inch balls. Mix sauce ingredients well. Pour over meatballs in a glass baking pan. Refrigerate until baking time. Bake at 350f for 1 hour and 15 minutes. Baste one or twice while cooking. Do not brown meatballs first.","ground beef, egg, soft breadcrumbs, salt, pepper, ketchup, worcestershire sauce, brown sugar, vinegar"
325958,pork soft tacos,"Cook the pork and paprika. Season to taste wtih salt and pepper. Add corn, lime and cilantro. Mix together. Serve inside tortillas with cheese sprinkled on top.","ground pork, paprika, salt and pepper, flour tortillas, frozen corn, cilantro, lime, juice of, monterey jack cheese"
9773,wasabi grilled tuna,"-----------sauce-------------. In a bowl mix wasabi and water to make a paste. Let stand 10 minutes. Stir in vinegar, mayonnaise and garlic. Set aside. ---------tuna-----------. Prepare grill with medium-hot coals. In a cup, mix the soy sauce, oil, and wasabi powder. Brush on tuna. Grill for 3-4 minutes on each side for rare tuna. Thinly slice the tuna and serve with the wasabi sauce.","wasabi powder, water, rice vinegar, mayonnaise, garlic clove, soy sauce, vegetable oil, tuna steaks"
