id,name,steps,ingredients
307530,italian turkey with polenta,"Spray a medium skillet with cooking spray and heat at the medium-high setting until heated throughout. Place turkey and garlic in the skillet and brown the ingredients until turkey begins to crumble. Add tomatoes, seasoning and pepper and stir contents until they boil. Cover the pan and simmer at a reduced heat for ten minutes. Remove from stove and set aside. Preheat the broiler. Slice polenta into 12-rounds. Set on a coated baking sheet and broil for ten minutes on each side. Remove tray from oven and place an even amount of the turkey mixture on each piece of polenta. Top with cheese. This is a great tasting recipe that is well seasoned and easy to make.","ground turkey breast, garlic clove, stewed tomatoes, dried italian seasoning, ground red pepper, polenta, fresh parmesan cheese"
99979,orange roughy fillets with lemon basil butter,Combine butter and basil in a small bowl. Place fillets on a lightly greased broiler pan. Spread fish with half of the basil butter mixture. Broil 5- 8 inches from heat for 5 minutes. Turn. Spread with remaining basil butter. Squeeze lemon juice over fillets. Top with sprinkle of parmasean cheese. Broil another 4- 5 minutes or until fish is close to the point of flakiness.,"orange roughy fillet, butter, dried basil, lemon, juice of, parmesan cheese"
141115,floating island punch,"Bring water to a boil. Add the sugar and boil until it becomes a syrup. Let cool. In a punch bowl combine lemonade, orange juice, ginger ale, and carbonated water. Mix in the sugar syrup. Add ice and sherbet. Just before serving add cherries and cherry juice and float orange slices on top.","water, white sugar, frozen lemonade concentrate, frozen orange juice concentrate, orange sherbet, ginger ale, carbonated water, maraschino cherries, orange, ice"
393320,quick easy italian cheese bread,"Spread softened butter over the cut sides of the bread. Place on an ungreased baking sheet. Combine the cheese, oregano and garlic salt. Sprinkle over the bread. Bake at 350 degrees for 12-15 minutes or until the cheese is melted. Slice and serve.","french bread, butter, italian cheese blend, oregano, garlic salt"
143011,orange ginger tea loaf,"Preheat oven to 180c. Cream together sugar and margarine. Add eggs, beat till light and fluffy. Combine dry ingredients in another bowl. Mix together orange juice and milk. Add the orange juice mixture alternately with the dry ingredients to the batter, beating till blended. Fold in orange rind and walnuts. Bake in a loaf pan about for 45 minutes or until the cake is cooked when tested with a skewer.","sugar, margarine, eggs, flour, baking powder, ground ginger, orange juice, milk, orange rind, walnuts"
473396,arugula blt pizzas,"Preheat broiler. Spread marinara sauce evenly over english muffin halves. Top with arugula, tomato, and bacon. Sprinkle with cheese. Broil 3 to 4 inches from the heat for 1 to 2 minutes or until cheese is melted.","marinara sauce, whole grain english muffins, arugula leaf, tomatoes, turkey bacon, part-skim mozzarella cheese"
211008,burmese spiced nuts,"Heat a large frying pan to medium and add the oil. Stir in the honey and cayenne, cumin and curry powder. Once the oil and honey are combined, add the nuts and stir until all the nuts are evenly coated. Add the toasted coconut and gently stir until the nuts are evenly coated with coconut. Season with coarse sea salt to taste. Immediately transfer nuts to a large non-stick baking sheet and spread them out to cool. Transfer to a bowl and serve.","peanut oil, honey, cayenne, ground cumin, curry powder, unsalted almonds, unsweetened coconut, coarse sea salt"
182403,spanish rice using tomato sauce,"In medium saucepan, heat oil over medium heat. Add in garlic and onion. Saute 1-2 minutes until softened. Add in dry rice. While stirring, cook for about 5 minutes until rice is golden brown. Slowly add in broth and tomato sauce into rice, not directly onto hot pan. Stir. Bring to boil. Turn heat to low and cover. Let simmer for 20 minutes. Fluff with fork.","rice, chicken broth, tomato sauce, minced garlic cloves, onion, oil"
224090,sauerkraut and sausage in the crock pot,"In a skillet, melt butter, saute onions and apples until onions are translucent. Meanwhile rinse and drain sauerkraut. Place in a large crock pot. Stir ketchup, dill and onion-apple mixture into sauerkraut. Slice kielbasa into 2-inch rounds. Stir kielbasa into sauerkraut. Cook on low setting for 7-9 hours.","butter, onions, tart apples, sauerkraut, ketchup, dried dill, kielbasa"
202888,bert s marinated shrimp,"Mix the honey, olive oil, vinegar and tabasco sauce and lemon juice, stir well. Add olives and olive juice. Let sit for 15 minute. Slice onion, either leave in rings or chop- your choice. Place onion and shrimp in a container with a lid and pour liquid mixture over. Place in fridge for 4 hours or overnight. Make sure the shrimp has already been cooked and if frozen - thawed.","shrimp, lemon, juice of, red onion, honey, green olives, olive juice, white vinegar, olive oil, tabasco sauce"
85729,crusty cheese beef noodle casserole,"Heat oil. Add onions and cook until golden. Add meat and cook until meat loses it red color, stirring. Add spaghetti sauce and salt. Heat. Arrange in a casserole dish half sauce and half of cheese. Sprinkle with seasoning salt. Make another layer noodles. Add sauce and top with cheese.","vegetable oil, onion, ground beef, meatless sauce, salt, fine noodles, sharp cheddar cheese, seasoning salt"
43893,lentil patties,Mix together the lentils& the egg. Add enough cracker crumbs to make the mixture stick together. Drop the lentil mixture by tablespoonsful into a hot skillet with just enough oil to keep the patties from sticking. Cook until the edges of the patties are brown and crispy. Serve as is. Or perhaps with egg gravy and mashed potatoes. Also makes a great sandwich.,"lentils, egg, saltine crackers, oil"
52400,spaghetti with low fat creamy spring vegetable sauce,"Cook pasta, and set aside. In another pot combine evaporated milk, seeded mustard, cornstarch, grated tasty cheese and salt and pepper. Bring to boil. Add vegetables and parmesan cheese. Simmer for 1 minute. Serve over cooked pasta.","spaghetti, evaporated milk, grainy mustard, cornstarch, tasty cheese, salt, vegetables, parmesan cheese"
169104,thai chicken and rice lettuce wraps,"Heat oil in skillet over medium heat, add rice. Lightly saute it stirring frequently about 3 to 5 minutes. In a large bowl combine rice with all the other ingredients except for the lettuce, toss in the peanut sauce till coated. Season with salt and pepper if you wish. Each person takes a lettuce leaf or a portion of one, spoons the misture in it and then wrap like a cabbage roll and eat and enjoy.","olive oil, cooked brown rice, peanuts, peanut sauce, boneless skinless chicken breasts, mangoes, papayas, red bell pepper, iceberg lettuce"
63298,olive cheese puffs,"Preheat oven to 400. Mix cheese and flour until crumbly. Add melted butter. Take one teaspoon of dough, flatten and put olive inside. Roll into ball. Place on cookie sheet& bake at 400 for 15- 20 minutes.","cheddar cheese, flour, butter, stuffed green olives"
436824,chocolate chip cheeseball,"In a mixing bowl, combine cream cheese, butter and vanilla, beat until fluffy. Gradually add the sugars, beat until just combined. Stir in the chocolate chips. Cover and refrigerate for 2 hours. Form into ball and roll in pecans. Serve with graham crackers.","cream cheese, butter, vanilla, brown sugar, powdered sugar, mini chocolate chip, pecans"
50582,chia s rice orzo,"In saute pan melt butter and olive oil on hi. Stir in onions, and saute until light brown. Stir in rice and orzo, coat, and stir until very light brown. Add broth and seasoning, heat to boiling. Cover and simmer for 20 minutes.","butter, olive oil, onion, basmati rice, orzo pasta, chicken broth, salt and pepper, italian spices, parmesan cheese"
104729,dear abby s famous pecan pie,"Heat oven to 350 degrees. In a large bowl, combine corn syrup, sugar, eggs, butter, salt and vanilla. Mix well. Pour filling into unbaked pie crust. Sprinkle with pecan halves. Bake for 45- 50 minutes or until center is set. Cool. You can top it with a bit of whip cream if desired.","unbaked 9-inch pie crust, light corn syrup, dark brown sugar, eggs, butter, salt, vanilla, pecan halves"
136253,mochi cake,"Preheat electric oven to 350f. Grease a 13 x 9 x 2-inch pan. In a large bowl, combine mochiko, sugar, and baking powder. Add remaining ingredients. Mix well. Pour into prepared pan. Bake for 1 hour. Cool.","mochiko sweet rice flour, sugar, baking powder, butter, milk, eggs, lemon extract, vanilla, flaked coconut"
14379,custard natilla,"Heat 1 cup milk, cinnamon, until boiling. Remove from heat and dissolve cornstarch in water. Dissolve cornstarch in water mix the remaining cold milk and cornstarch solution. Mix egg and yolk together in cold milk and add the hot milk mixture. Heat over medium heat until thick and stir constantly. Remove from heat when thicken and add vanilla extract and mix well. Allow to cool and serve chilled.","milk, cinnamon, cornstarch, water, sugar, egg yolks, vanilla extract"
292140,casco bay lemonade,"Pour the citrus vodka, sweet and sour mix and cranberry juice into a cocktail shaker half-filled with ice cubes. Shake well. Strain into a collins glass almost filled with ice cubes. Top with lemon-lime soda. Float a lemon slice on top, and serve.","citrus-infused vodka, prepared sweet-and-sour mix, cranberry juice, carbonated lemon-lime beverage"
169669,african curry,"Heat olive oil in a large, heavy skillet over medium heat. Stir in the onion, garlic, and bay leaf, and saute until onion is lightly browned. Mix tomatoes, curry powder, and salt into the skillet, and continue cooking about 5 minutes. Mix in the chicken, and cook 15 to 20 minutes, until no longer pink and juices run clear. Reduce skillet heat to low. Stirring constantly, gradually blend in the coconut milk over a period of about 10 minutes. Mix in lemon juice just before serving.","olive oil, onion, garlic cloves, bay leaf, whole canned tomatoes, curry powder, salt, roasting chickens, unsweetened coconut milk, lemon, juice of"
222598,avocado and brie on a bagel,Spread butter or margarine on bagel halves. Put thin slices of brie on that. Layer 1 slice of onion on the brie. Put a layer of sliced avocado on the onion. Squeeze some lime juice on the avocado. Sprinkle salt and pepper on top. Eat open faced.,"bagels, butter, brie cheese, sweet onions, hass avocado, lime, salt and pepper"
129153,watermelon pineapple and pecan salad,"In a large bowl, mix the rind, juice, sugar, and rum together. Add pineapple and watermelon. Toss gently to coat. Cover and chill for at least 2 hours. Sprinkle with nuts just before serving.","lime rind, fresh lime juice, sugar, light rum, pineapple, watermelon, pecan halves"
310199,brazilian rice,"Wash and drain rice. Set aside. Saute onion and garlic in olive oil until soft. Add tomatoes, rice, salt, pepper and water or broth. Bring to a boil. Bring heat to medium. Cook until all bubbles on surface have disappeared. Cover and cook on low heat for 20 minutes.","onion, garlic clove, olive oil, tomatoes, long grain white rice, salt, pepper, water"
87086,linda s sweet and sour sauce,"Combine water and white sugar in saucepan, bring to a boil. Add ketchup, return to boil. Dissolve cornstarch in cold water. Add cornstarch mixture to boiling mixture slowly, stirring constantly. Remove from heat and continue stirring until thickened. If you prefer a runnier consistency, use less cornstarch.","water, white sugar, ketchup, cornstarch"
245375,summer squash with dill,"Slice the squash into thin slices. If it is a very large squash, you can cut these into halves or quarters to avoid serving large disks. Heat a saut pan over medium-high heat. Spray with cooking spray. Add the squash and saut several minutes or until tender-crisp. Toss with margarine and dill in the pan, stirring until evenly coated, and cook for another minute or so.","summer squash, dill, light margarine, garlic salt"
125205,banana papaya pie,"Combine papaya nectar, lemon juice, sugar, ginger, cinnamon and salt. Bring to boil then lower to low heat. Mix cornstarch and water to a smooth paste and stir into mixture. Stir until thickened and clear. Cool. Combine with bananas and pour into baked pie shell. Chill. Serve with whipped cream.","bananas, papaya nectar, sugar, powdered ginger, cinnamon, lemon juice, salt, cornstarch, cold water, pie shell"
170495,kashekeh bademjoon,"Peel eggplants and slice length-wise to a thickness of 1 cm. Add salt and pepper and fry on both sides on medium heat until golden. Add half a cup of hot water to one spoon of tomato paste and mix well. Add to eggplants and cook over medium heat for about 4-5 minutes. Peel onions and slice thinly. Fry in oil until golden. Also fry dried mint in oil for a few minutes. Alternatively, fresh mint can be used. If so, wash and finely chop mint, then fry in oil. Pour kashk evenly over eggplants, follow with onions and mint, then serve.","eggplants, kashk, tomato paste, onions, dried mint, cooking oil, salt, black pepper"
80454,devilish deviled eggs,Peel and cut the eggs in two. Place the yolks in a small bowl and set the whites aside. Smash the yolks and whisk in the mayonnaise and mustard until smooth. Add the onions and pickles and whisk until combined. Spoon or pipe the yolk mixture into the egg whites and sprinkle with paprika.,"hard-boiled eggs, mayonnaise, whole grain mustard, white onions, sour dill pickles, paprika"
220403,cranberry tea,"In a medium saucepan bring water to boiling. Remove from heat. Add green and mint tea bags. Cover and let stand for 10 mintues. Remove tea bags. Discard. Cover and chill for atleast 2 hours. Transfer tea to a pitcher. Stir in the cranberry juice. Serve over ice cubes. If desired, garnish with fresh mint leaves or cranberries. Chill remaining tea up to 2 days.","water, green tea bags, tea bag, cranberry juice, ice cube, fresh mint leaves"
385228,luscious mandarin orange cake,"Heat oven to 350f. Grease bottom only of 13x9-inch pan, or lightly spray. In large bowl, beat cake mix, oil, walnuts, orange segments, and eggs with electric mixer on low speed 30 seconds. Beat on medium speed 2 minutes. Pour into pan. Bake 30 to 35 minutes or until toothpick inserted in center comes out clean. Cool completely, about 1 hour. To make pineapple frosting, stir together pineapple, dry pudding mix and orange peel. Gently stir in whipped topping. Spread on cake. Store tightly covered in refrigerator.","yellow cake mix, vegetable oil, walnuts, mandarin orange segments, eggs, crushed pineapple, vanilla flavor instant pudding and pie filling mix, orange peel, frozen whipped topping"
138329,ham stroganoff,Saute onion butter and ham until onions are clear. Add mushrooms and flour. Add mushroom soup and sour cream. Hheat thru but do not boil. Cook noodles as directed drain but do not rinse. Add to sauce. Let set for about 10 minutes with cover on before serving.,"cooked ham, onion, butter, mushrooms, cream of mushroom soup, sour cream, flour, medium egg noodles"
232511,cheese souffl,"Preheat oven to 400f. In a saucepan melt butter. Stir in flour and milk and season with salt and cayenne pepper. Stir in cheese until cheese melts and sauce thickens. Then remove from heat. When cool, beat egg yolks into sauce. Beat egg whites until stiff. Fold into sauce. Pour into baking dish. Bake for 30 minutes. Test with a knife.","butter, flour, milk, salt, cayenne pepper, cheese, eggs"
221109,pecan praline squares,"Preheat oven to 350 degrees. Line a 15x10x1 baking pan with whole graham crackers. Bring butter and sugar to a rolling boil in a medium saucepan. Boil for 2 minutes. Remove from heat. When bubbling has stopped, add pecans. Spoon over graham crackers. Bake at 350 degrees for 10 minutes. Cut into squares.","graham crackers, butter, light brown sugar, pecans"
385204,applesauce muffins w agave nectar,"Mix the applesauce, nectar, egg and butter together. Set aside. In a separate bowl, mix together baking soda, baking powder, salt and flours. Mix wet and dry ingredients all together. Pour into greased muffin tins, and bake in 350 degrees oven for approximately 30 minutes. Muffins are done when a toothpick stuck in the middle comes out clean. Do not over fill muffin tins as these muffins tend to spread out instead of rising up.","unsweetened applesauce, agave nectar, egg, butter, baking soda, baking powder, salt, white flour, whole wheat flour, cinnamon"
240744,fresh tomato sandwiches saturday lunch on longmeadow farm,"Slice onions, tomatoes, and chives if using. Spread butter on 4 slices of bread. Top this bread with onions, tomatoes, and chives in this order. Top with other 4 slices, and lightly but firmly pressed top bread onto tomato topped bread. Slice in half, on the diagonal, and eat immediately. Serve with fresh iced tea or lemonade. Sit under a tree and let the warm breezes lull you into total enjoyment.","fresh tomatoes, white onion, butter, white bread, fresh chives"
459911,turkey apple and cheddar hand pies,"In bowl, combine turkey, apple, cheddar, green onion and parsley. Divide the mixture over four of the tart shells. Brush edges of tarts with egg and top with remaining shells. Brush with egg and sprinkle each with coarse salt. Using the. Bake at 400f until pastry is golden and filling is hot and bubbling, about 35 minutes. Let cool for 5 minutes before serving.","cooked turkey, tart apple, sharp cheddar cheese, green onion, parsley, frozen tart shells, egg, coarse salt"
266669,carrotty carrots,"Slice carrot in to rounds. Steam carrots till tender. While steaming, mince garlic and tops. Saut tops and garlic in oil. Add carrots to tops saut, season with salt and pepper.","carrot, olive oil, garlic clove, salt and pepper"
458164,swiss cheese pie,"Line pie dish with pastry. Dredge cheese with flour. Distribute cheese evenly in pie dish. Beat eggs well. Mix with milk. Season lightly and pour over cheese. Bake 15 minutes in hot oven, then reduce to 300-325 degrees and bake an additional 30 minutes or until knife inserted in center of pie comes out clean. Serve hot or warmed over.","pie crust, swiss cheese, flour, milk, eggs, salt and pepper"
99353,baked fried chicken,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 300 degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken in flour and crumb mixture. Quickly fry chicken on all sides until browned and crisp. Place in covered baking dish and bake at 300 degrees for 30 minutes. Remove cover and bake additional 20-30 minutes to re-crisp chicken, serve.","flour, seasoned bread crumbs, old bay seasoning, salt, pepper, frying chicken, oil"
264556,jeanne s steak fajitas with special marinade,"Place all ingredients, except meat, in blender. Blend for 1 minute. Place meat in large plastic bag and pour marinade over all. Close top securely and make sure all meat is covered with marinade. Place in refrigerator for at least one hour. Grill on high to desired doneness, or 5-10 minutes each side. Remove from grill and cover with aluminum foil to rest for at least 30 minutes. Slice thinly and mix with any juices from resting plate. Serve with grilled or sauted onions and bell peppers, salsa, sour cream and flour tortillas.","vegetable oil, soy sauce, green onions, garlic cloves, lime juice, red pepper flakes, cumin, skirt steaks"
283662,warm shrimp and crab dip,"Melt cream cheese in skillet on stove. Chop drained shrimp. Add soup, shrimp, crab and spices. Blend well. Heat through. Serve with pita chips.","cream cheese, cream of shrimp soup, hot sauce, old bay seasoning, canned shrimp, canned crabmeat"
114448,butterscotch cream cheese pie,"In large mixer bowl, beat cream cheese until fluffy. Gradually beat in sweetened condensed milk until smooth. On low speed, beat in water and pudding mix until smooth. Fold in half of the whipped topping and pour into crust. Chill 2 hours or until set. Top with remaining whipped topping and serve. Keep refrigerated.","graham cracker pie crust, cream cheese, sweetened condensed milk, cold water, instant butterscotch pudding mix, frozen non-dairy topping"
194916,loretta lynn s gooey cake,"Prepare and bake cake according to package directions,. Using a 13 x 9-inch cake pan. While warm, poke holes halfway into cake about 1 inch apart. Pour sweetened condensed milk into holes. Pour caramel topping over entire cake and chill in the refrigerator. When cake is cool, top it with cool whip and crushed heath candy. Refrigerate overnight before serving.","german chocolate cake mix, water, eggs, oil, cool whip, heath candy bars, sweetened condensed milk, caramel topping"
318166,stir fried green beans,"In a large wok, heat oil with red pepper flakes over medium-high heat. Stir in green beans. Cook, stirring frequently, for 1 to 2 minutes. Stir in garlic and ginger. Cook, stirring frequently, for 3 to 4 minutes. Season with salt and pepper, and then stir in black bean sauce. Cover and continue cooking until green beans are tender, about 10 minutes. Sprinkle with sesame seeds before serving.","vegetable oil, crushed red pepper flakes, fresh green beans, garlic, fresh gingerroot, kosher salt, fresh coarse ground black pepper, black bean sauce, white sesame seeds"
423235,algerian chicken and olive stew,"In a large pot or dutch oven, heat oil over medium high heat. Add chicken and brown on all sides, about 10 minutes. Stir in butter, garlic, saffron, and cilantro. Cook another 10 minutes, stirring, to be sure garlic and spices evenly coat the chicken. Add water and bring to a boil. Reduce heat and simmer until chicken is tender, about 25 minutes. Stir in olives and lemon juice. Simmer 8 minutes. Season with salt and pepper. Serve over couscous or rice.","olive oil, boneless skinless chicken breasts, butter, garlic cloves, saffron, cilantro, water, kalamata olives, lemon, salt & freshly ground black pepper"
30087,baked leg o lamb,"Heat oven to 325 degrees. Place leg of lamb on rack in a shallow baking dish. Bake 1 hour and 45 minutes. Drain off excess fat. Combine cloves, honey, lemon juice and salt and pour over lamb. Return to oven and bake an additional 20 minutes more.","leg of lamb, whole cloves, honey, lemon juice, salt"
194070,crescent sausage rolls,"Preheat oven to 350 degrees. Brown the sausage and garlic, drain well. Stir the snipped chives, basil and cheddar cheese into the drained sausage. Line a cookie sheet with parchment paper and separate the crescent rolls into 4 rectangles. Lightly roll the cresent rolls out, sealing at the perforations. Brush each lightly with a portion of the beaten egg, top with sausage mixture and roll up from a long side. If necessary, pinch seams to seal, brush with remaining egg, sprinkle with seasame seeds if desired and bake for 15 to 20 minutes.","bulk pork sausage, garlic clove, chives, dried basil, egg, refrigerated crescent dinner rolls, sharp cheddar cheese, sesame seeds"
361870,spaghetti with tomatoes and pecorino romano cheese,"Cook pasta according to package directions. Meanwhile, saute onion and thyme in half of the olive oil over low heat for 12 minutes. Add cherry tomatoes and water and simmer for 8 minutes. Season the sauce with salt and pepper. Drain pasta and toss with the sauce. Add cheese and remaining olive oil and toss again.","thin spaghetti, red onion, thyme, extra virgin olive oil, cherry tomatoes, water, salt, pepper, pecorino romano cheese"
454765,oven fried pork chops,"Preheat oven to 400 degrees f. In a shallow dish, whisk together the egg whites & cornstarch until smooth. In a shallow dish, whisk together the bread crumbs, pecans, salt, rosemary & sage. Dip chops in egg white mixture to coat & then dredge each in the bread crumb mixture, pressing bread crumbs gently to adhere. In an oven proof skillet, heat oil over medium heat, then add chops & cook for 3 or 4 minutes per side. Place skillet in oven & bake for 10 to 12 minutes or until pork is cooked through.","egg whites, cornstarch, panko breadcrumbs, pecans, salt, dried rosemary, rubbed sage, pork loin chops, olive oil"
237692,layered seafood appetizer,"Mix cream cheese, mayonnaise and seasoning in a medium bowl until well blended. Spread evenly on the bottom of a pizza pan or 12-inch round serving platter. Sprinkle onions and tomatoes over cream cheese mixture. Top with crab meat and cheddar cheese. Prinkle with additional old bay seasoning, if desired. Serve with crackers and chips. Serves 10. Recipe courtesy of mccormick.","cream cheese, mayonnaise, old bay seasoning, green onion, tomatoes, lump crabmeat, cheddar cheese, crackers"
69666,quick chicken liver pate,"In a wide frying pan, melt the 2 tsp butter over medium-high heat. Add green onions, cook, stirring, until limp. Add chicken livers. Cook, turning, until browned. Stir in wine, salt, thyme and pepper. Reduce heat and simmer, uncovered, for 3 minutes. Add the 2 t parsley. Transfer mixture to a food processor and whirl until smooth. With motor running, drop in butter pieces, a few at a time, and whirl until well combined. Cover and refrigerate for at least 3 hours or for up to 4 days. Garnish with additional parsley, if desired.","butter, green onions, chicken liver, dry red wine, salt, dried thyme, pepper, parsley"
79714,new mexican hot chocolate,"Whisk together sugar, cocoa, water, cinnamon, and nutmeg in a saucepan over medium heat. Add milk and cook, stirring, until hot. Add vanilla and stir. Pour chocolate into serving cups and top with whipped cream. Sprinkle with a little cinnamon and nutmeg and serve with a cinnamon stick.","sugar, cocoa, water, cinnamon, nutmeg, milk, pure vanilla extract, whipped cream, cinnamon sticks"
178616,cheese on the cob,"Prepare grill. Mix cheese, chili powder, salt and pepper together and spread out on flat plate. Brush a thin layer of mayonnaise on cleaned and dry corn. Roll in cheese mixture until coated. Wrap in layer of aluminum foil and place on grill for 10 minutes, turning occasionally.","mayonnaise, corn, parmesan cheese, chili powder, salt, pepper"
253270,criss cross peanut butter cookies,"Cream together butter, peanut butter, sugar, brown sugar and eggs. Sift in dry ingredients and combine well. Roll in to balls and place on a cookie sheet. Flatten balls with a fork, creating the criss cross pattern. Bake 12 minutes.","butter, peanut butter, sugar, brown sugar, egg, flour, baking soda, baking powder, salt"
424629,greek style lentils,"Wash and sort lentils. Put them and 2 qts. Water over medium heat. When they begin to simmer, add everything else. Continue to simmer, uncovered, until they are cooked and sauce is thickened, about 30 minutes.","lentils, onion, garlic cloves, extra virgin olive oil, bay leaf, tomatoes, tomato paste, fresh ground black pepper, vinegar, red wine"
132189,oriental cabbage,"Slice onion. Place in bowl with water. Cover and microwave on high for 3 minutes. Put onion in large skillet with remaining ingredients. Cook, covered, over medium-low heat, stirring occasionally, until cabbage is tender, about 20 minutes.","onion, water, garlic clove, fresh ginger, sesame oil, cabbage, soy sauce"
104693,old fashioned garlic mashed potatoes,"Using a large pot, cover potato cubes and garlic with water. Bring to a boil over medium heat, reduce to low, then simmer until tender and easily pierced by sharp knife. Press potatoes and garlic through a ricer. Stir in the rest of ingredients using a wire whisk. Serve immediately or store in an ovenproof casserole dish. This can be prepared up to a week ahead and frozen. If defrosted warm potatoes at 350f for 30 minutes. If frozen warm at 350f for 75 minutes.","potatoes, garlic cloves, butter, whipping cream, cream cheese, eggs, chives, salt, white pepper"
216453,fruited chicken salad no grapes,"Combine chicken, celery, oranges, pineapple and almonds. Chill thoroughly. Blend together mayonnaise, salt and marjoram. Add to chicken mixture. Toss together lightly to coat all ingredients. Serve on crisp lettuce leaves or sandwich between slices of raisin bread.","cooked chicken, celery, mandarin oranges, crushed pineapple, slivered almonds, mayonnaise, salt, ground marjoram"
250294,mom s grilled cheese sandwich,"Spread one side of each slice of bread with miracle whip. Lay a cheese slice or two on one slice of bread on top of the miracle whip. Top cheese with onion. Salt and pepper. Place the other slice of bread on top of the onion, miracle whip side down. Butter the outside of the sandwich. Grill 4 or 5 minutes until cheese is melted and bread is brown and crunchy. Solve this by either chopping the onion finely or grilling at a lower temperature for longer.","bread, miracle whip, processed cheese, onions, salt and pepper, butter"
343026,simple cornish hen ala crock pot,Split the hens lengthwise wash and pat dry. Slice the onions. Halve the potatoes. Spray a light coating of nonstick spray on bottom of crockpot. Sprinkle chicken liberally with spike seasoning both inside and out. Lay hens skin side down on bottom of crock pot. Layer onion slices on top of hens. Dump potatoes on onions. Sprinkle more spike seasoning. Cover crock pot. Turn to high for about 4 hours and then on warm till served.,"cornish hens, white onions, new potatoes, spike seasoning"
9167,skillet macaroni beef,"Cook beef in a large skillet until no longer red. Remove from skillet, using a slotted spoon so as to save liquid in the skillet. Cook macaroni, onion and green pepper in drippings until macaroni is yellow. Return meat to skillet along with tomato sauce, water, salt, pepper and worcestershire sauce. Cover and simmer 25 minutes.","ground beef, macaroni, onion, green pepper, tomato sauce, water, salt, pepper, worcestershire sauce, sliced mushrooms"
117973,roasted garlic ranch dressing,"Separate, peel garlic cloves & place in small saucepan with oil. Cover & cook over low heat, shaking pan often until golden & softened, about 25 minutes. Transfer to small food processor or blender. Add next 5 ingredients & blend until smooth. Stir in onion. Refrigerate in air-tight container for up to 1 week.","garlic, extra virgin olive oil, buttermilk, light mayonnaise, white wine vinegar, salt, white pepper, green onion"
390764,roasted pumpkin and tomato chowder,"Preheat the oven to 400f. Place the pumpkin, tomatoes and garlic in a large deep roasting tin. Season well with salt and pepper, drizzle over the oil and roast for 30 mins until the pumpkin feels tender when pierced with a knife. Sprinkle over the chili peppers, ginger and sugar then pour over the hot broth. Return to the oven for 20 minutes. Puree roughly with a potato masher or blitz with a hand held blender, depending on how smooth you want it. Serve.","butternut squash, tomatoes, garlic cloves, olive oil, red chili peppers, ground ginger, dark brown sugar, chicken broth, salt & freshly ground black pepper"
185051,italian chicken sandwiches,"Combine chicken and dressing in ziploc bag, shake to coat. Chill 2 hours, turning occasionally. Remove chicken, discard marinade. Grill in skillet over medium high heat 4 minutes each side or until chicken done. Grill bread slices in same pan. Combine lettuce and parmesan, arrange over 4 bread slices. Top with chicken and remaining slices. Serve immediately.","boneless skinless chicken breasts, light italian dressing, french bread, romaine lettuce, parmesan cheese"
459196,banana coconut smoothie,Place all ingredients in blender container. Cover. Blend on high speed until smooth. Pour into tall glasses. Serve immediately.,"banana, coconut milk, ice cube, pineapple, cinnamon, honey"
243415,pineapple sticky pork chops,"Preheat oven to 350 degrees. In a bowl combine all ingredients and set to the side. Heat the oil in a heavy bottom oven proof skillet until the oil shimmers. Pat the chops dry and add them to the hot pan. Cook for two minutes on the first side, flip the chop and cook for an additional minute. Transfer the chops to a plate. Pour the excess oil out of the pan. Add the sauce mixture, scrape up the browned bits on the bottom of the pan. Simmer the sauce over medium heat, stirring frequently until sauce is thick and glossy, about 4- 5 minutes. Take the pan off the heat and add the pork chops to the pan, turning to coat in the sauce. Place the skillet in the oven and cook for 15 minutes. Spoon the sauce on top of the pork chops and serve.","boneless pork chops, vegetable oil, crushed pineapple in juice, white sugar, brown sugar, lemon zest, lemon juice, dijon mustard, salt, black pepper"
105689,rock candy,"In a medium-size heavy saucepan combine sugar, water, light corn syrup and salt, and stir until sugar dissolves. Cover pan and bring to a rolling boil. Remove lid and insert a candy thermomater and cook until temperature reaches 250 degrees f. Add food coloring, stirring with metal spoon until thoroughly mixed. Continue cooking until the temperature reaches hard crack, or 300 degrees f. Remove pan from heat and let it cool about 3 minutes, then add flavoring oil, and mix it very well. Cover the pan and let it sit for about 5 minutes. Pour the candy into greased molds or a marble slab or into a greased shallow pan. As soon as it is cool enough to handle, cut into squares with scissors or roll into balls or shapes. Or, another option is to let the candy cool completely, then break the candy into bite-sized pieces with a cleaned hammer or the blunt end of a butter knife.","sugar, water, light corn syrup, salt, food coloring, oil"
242922,chocolate cherry ice cream pie,"Following package directions, drizzle half of the ice cream topping over crust and gently spread to coat bottom and sides. Freeze until firm. Meanwhile, set aside six cherries for garnish and chop remaining cherries. In large bowl, combine ice cream and chopped cherries. Spread into prepared crust. Sprinkle with peanut butter cups and then drizzle with remaining ice cream topping. Garnish with reserved cherries. Cover and freeze for 2 hours or until firm. Remove from freezer 15 minutes before serving.","magic shell ice cream topping, graham cracker crust, maraschino cherries, vanilla ice cream, peanut butter cups"
