,result
365,"In a large saucepan, melt butter or margarine. Add onion and cook until onion is re-hydtrated. Add tomatoes, green chili, salt and cilantro. Add water. Simmer for 30 minutes. This can also be made in a crock pot."
366,"In a large skillet, melt butter over medium-low heat. Add bacon, red potatoes, onion, green pepper, eggs, milk, salt, pepper, worcestershire sauce. Cook and stir until eggs are completely set. Sprinkle with cheese and let stand until cheese has melted."
367,"In a large saucepan over medium heat, add the onion and garlic and cook, stirring, for 4 minutes. Add the mushrooms and cook, stirring, for 4 minutes. Add the chicken stock cubes and cook, stirring, for 4 minutes. Add"
368,"Heat oil and butter in a large skillet. Add garlic and shrimp. Sprinkle with salt and pepper. Saute 2-3 minutes or until shrimp turn pink. Turn shrimp with spatula. Cook stirring fo r1-2 minutes. Add shrimp, tomatoes, oregano and tarragon to skillet and saute for 5-6 minutes, stirring occasionally or until shrimp is pink. Remove from heat and stir in feta cheese. Toss to combine. Spoon pasta mixture over the orzo. Toss."
369,"In a large wok or nonstick frying pan, heat oil over medium-high heat. Add garlic and ginger and cook, stirring, until fragrant, about 30 seconds. Add scallops and stir to coat with garlic mixture, then cook 1 minute. Mix in snow peas and cook 1 minute. Stir in broth and soy sauce and cook just until simmering. Sprinkle with green onions and mix with noodles."
370,"Preheat oven to 350-degrees f. Place salmon in 8-inch baking dish and set aside. In a small cup or bowl mix together next 3 ingredients and pour over salmon. Bake for 20 - 25 minutes or until cooked through. Sprinkle with salt, parsley and green onion."
371,"In a large mixing bowl, combine the first 3 ingredients. In a small bowl, mix together the chopped mint leaves, lime juice, and honey. Pour over fruit. Toss to coat. Cover and refrigerate several hours. In a large glass serving bowl, line lettuce leaves along the bottom and sides of bowl. Spoon melon mixture into the center of bowl. Garnish with mint sprigs."
372,"Preheat oven to 350f. Grease 12-cup muffin tins. Combine flour, sugar, baking powder, baking soda, and poppy seeds in a large mixing bowl and set aside. Whisk egg, sugar, and almond extract together until combined, then whisk in the buttermilk and melted butter. Add the buttermilk mixture to the flour and fold to combine. There should be not large pockets of flour but small streaks may remain. Do not over mix. The batter will be fairly thick."
373,"Heat oil in a large non-stick skillet on medium-high. Add onion, garlic clove, potatoes, sweetcorn, dried oregano, egg, edam cheese, eggs and cook for about 5 minutes or until the top is bubbly and slightly browned. Cut in wedgse to serve."
374,"Preheat oven to 425 degrees f. Place saffron, onion and garlic into an oiled baking dish using the 2 tablespoons oil. Combine saffron, chicken broth and white wine and pour over fennel season with salt and pepper. Dot with butter. Cover and bake for 25 - 30 minutes. If desired, uncover the baking dish toward the end of the cooking time, to allow any excess liquid to evaporate. Garnish with the fennel fronds."
375,"In a large saucepan over medium heat, add the butter and milk. When bubbles just begin to break the surface, slowly add the butter and milk. Cook, stirring constantly and scraping the bottom of the pan, until thickened and cooked, about 7 minutes. Add the cheese and butter and stir just until melted. Remove from the heat. Add salt to taste and hot pepper sauce, if desired. Serve immediately."
376,"In a large saute pan, heat the oil until hot but not smoking, add the onion, and cook over medium heat, stirring occasionally, for an additional 8 minutes, or until the onions are a bit soft on the exterior. Remove from heat and set aside to cool. Meanwhile, combine the chipotles and vinegar in a blender or food processor and puree. Transfer to a medium-sized bowl, add the cumin, lemon juice, molasses, oregano, salt, and pepper. Mix well. Add the apples and onions to the chipotle mixture and stir well. Allow to sit in the refrigerator, covered, overnight or for at least 2 hours."
377,"In a small saucepan over low heat, saut the rice vinegar in olive oil for 5 minutes, stirring frequently. While the rice vinegar is cooking, mince the onion and chop the crystallized ginger. In a medium bowl, add the mayonnaise, rice vinegar and dijon mustard. Whisk to blend. Add the tuna and mix with a fork until tuna is well blended and coated with the dressing. Serve and enjoy."
378,"Heat oven to 400 degrees. Brush a large baking dish with 2 tablespoons of the olive oil. Put green beans, onion, and garlic in dish, drizzle with remaining oil and sprinkle with salt. Bake for 25 minutes, stirring beans at least 3 times. When tender, remove beans from oven and transfer to bowl. Immediately drizzle with vinegar. Add hearts of palm, tomatoes, pine nits and pepper to taste and toss. Serve warm or room temperature."
379,"In a medium sized bowl, combine all ingredients mixing well. If mixture looks a little too dry, add a little more mayonnaise until. Desired moistness is reached. Now taste to see if seasonings need to be adjusted. Refrigerate for at least 3 hours."
380,"Heat oil in a large saute pan or saucepan over medium-high heat. Add carrots, celery and onion. Cook, stirring occasionally, for 10 minutes or until vegetables begin to soften. Add tomatoes, zucchini and stock to pan. Cover and bring to the boil. Reduce heat to medium-low. Simmer, partially covered, for 15 minutes or until vegetables are soft. Add lentils to soup. Cook for 5 minutes or until heated through. Sprinkle with parsley and squeeze lemon juice. Season with freshly ground black pepper."
381,"Preheat oven to 400 degrees. Fry onion, garlic, mushrooms and leek in a pan in the olive oil until softened. Rinse and drain mixed vegetables and sprinkle over some olive oil. Combine the parmesan and the grated parsnip in a bowl and put aside. Bake for 25 minutes or until brown and crispy."
382,"In 1 quart saucepan, combine sugar and cornstarch. Gradually stir in water until smooth. Cook over medium heat, stirring often until boiling. Boil 1 minute, stirring constantly. Remove from heat. Stir in lemon juice, zest, beaten egg yolks, butter and milk. In a separate bowl, beat egg whites until stiff but not dry. Fold into lemon mixture. Pour into buttered 6 cup casserole dish. Place this casserole inside a large pan. Pour hot water into the 9x13 pan to a depth of about 1 inch. Bake at 350 degrees for about 40 minutes or until the topping is set and golden brown. During baking this separates into a cake-like topping with a lemon sauce beneath."
383,"Heat oven to 400 degrees. Cut, seed, and dice peppers, and place into pan. Add olive oil and to peppers and stir around thoroughly. Add minced garlic and stir thoroughly. Place in oven and cook for hour and a half. Add cream cheese and stir until thoroughly melted and blended. Transfer into serving dish and serve right away or refrigerate."
384,"Preheat oven to 350 degrees c. Grease and flour a 8cm deep, 19cm square cake tin. Place flour, sugar and salt in a large bowl. Add butter and using finger. Make a well in the centre and add buttermilk and using a flat bladed knife, stir until dough almost comes together. Press out to a 3cm thick round. Dip a 5cm round cutter into flour to prevent dough sticking and cut out scones. Gently press leftover dough pieces together and repeat cutting out more scones - should make a total of 16 scones. Place scones, touching into prepared tin. Bake for 15 to 17 minutes or until light golden and hollow when tapped on top. Serve with jam and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and cream or honey and"
385,"Preheat oven to 400f. Spray an 8-inch pie plate with vegetable cooking spray. In a large bowl combine egg with melted butter. Whisk together flour, sugar, baking soda, baking powder and salt in a small bowl. Combine with egg mixture. Pour in buttermilk and stir until just combined."
386,"Preheat oven to 375f. Place the chicken, with the skins on, in a single layer in a shallow roasting dish and set aside. Heat the oil in a small saucepan and gently fry the green onions and garlic for about 2 minutes, until softened, but not browned. Add the honey, orange segments and soy sauce to the pan, stirring well and cook until the honey has completely dissolved. Pour the sauce over the chicken and bake, uncovered, for about 45 minutes, basting once or twice until the chicken is cooked."
387,"Preheat oven to 375 degrees f. Place pie crust in a 9-inch tart pan and leave the sides long and free-form. Combine sugar and corn syrup. Add eggs and beat until smooth. Add pecans and vanilla, and teaspoon of melted butter and mix well. Set aside. Toss apples with lemon juice. Spread apples on bottom of pie crust and pour pecan mixture over apples. Fold edges of pie crust over filling. Bake pie until set, about 45 to 50 minutes."
388,"In small frying pan, heat 1 tablespoon of the oil. Add onion, cover, and cook over low heat for 4 minutes. Combine beef and egg, mixing well. To beef mixture, add cooked onion, parsley, worcestershire and tabasco sauces and mix well. Shape mixture into 4 large patties, scoring each with a knife. When hot, add meat patties and cook 10 to 12 minutes over medium heat. Turn 4 times during cooking, and once seared, season well. When burgers are done, transfer to ovenproof dish. Cover each burger with a slice of cheese and broil 2 to 3 minutes."
389,"In a large saucepan or stock pot, bring mixture to a boil, then simmer, uncovered, for about 30 to 45 minutes. Stir frequently until thickened. Pour into hot, sterilized jars and seal."
390,"Preheat oven to 350f. In large bowl whisk together flour, cornmeal, brown sugar blend, baking powder, pumpkin pie spice, pumpkin puree, fat free greek yogurt, egg whitepreparation:Preheat oven to 350f. In another bowl whisk together flour, cornmeal, brown sugar blend, baking powder, pumpkin pie spice, pumpkin puree, fat free greek yogurt, egg whitepreparation:Preheat oven to 350f. In another bowl whisk together flour, cornmeal, brown sugar blend, baking powder"
391,"Preheat oven to 400 degrees fahrenheit. Drain the berries and reserve the syrup from one can. Stir the syrup in to the combined mixture of the cornstarch and half of the sugar. Cook over medium heat, stirring constantly until thickened. Remove from heat. Gently stir in remaining sugar, blueberries, and lemon juice. Let stand while preparing pastry. Line a 9-inch pie pan with pastry and fill with the filling. Dot with butter or margarine. Adjust top crust on pie, cuttin slits for the steam to escape, and seal. I recommend adding some sugar over the top after sealing. Bake for 30 minutes or until filling is bubbly and crust is brown."
392,Preheat oven to 350. Spray muffin tin with cooking spray. Press a slice of ham into each muffin cup. Evenly distribute spinach between muffins cups. Evenly distribute cheese between muffin cups. Crack 1 egg to each muffin cup. Season with salt and pepper. Bake for 25 min or until done.
393,"Preheat oven to 350f. Spray cookie sheet with cooking spray. In a large bowl combine flour, sugar, cocoa, baking soda and salt. Stir in corn syrup and egg whites until throughly blended. Drop dough by rounded teaspoonfuls, about 1 inch apart onto prepared sheets. Bake 7 to 9 minutes, or until set. Remove cookies to wire rack to cool completely."
394,"Heat oil in 3-quart saucepan over medium-high heat. Cook turkey, onion, chilies and garlic in oil, stirring occasionally, until turkey is no longer pink in center and onion is tender. Stir in remaining ingredients. Heat to boiling. Reduce heat. Cover and simmer 30 minutes, stirring occasionally."
395,"Heat 1 tbs oil in a saute pan over medium-high heat. Fry onions until crisp and reddish-brown, about 10 minutes, then drain on paper towels. Put garlic and chile in saucepan and fry for 20 seconds or until just beginning to brown. Add lentils and water. Partially cover and cook for 30-35 minutes, or until lentils are soft. Serve lentils with onions on top."
396,Preheat oven to 350f. Mix first 4 ingredients with hand or stand mixer on medium until softened and well mixed. Add next two ingredients and mix on med-low until just incorporated. Transfer mixture to a small ovenproof dish and sprinkling cayenne on top to taste. Top with cheddar. Bake for 15 - 18 minutes or until bubbling around the edges. Remove from oven and allow to set for 5 - 7 minutes before serving. Serve with fried or baked pita wedges and tortilla chips.
397,"Preheat oven to 375 degrees f. Grease a 9 x 13 inch baking pan. Place bread in the bottom and sprinkle with sausage and cheese. Beat eggs, milk, salt and pepper with a whisk. Pour over the bread mixture. Bake 40-45 minutes or until eggs are set in the center and lightly browned."
398,"Preheat oven to 350. Line 12 muffin tins with paper or foil liners. In a nonstick skillet, melt the butter with the brown sugar over moderately high heat. Add the banana slices and cook, turning once, until caramelized, about 3 minutes. The bananas shold be softened and sticky. Remove from the heat and let cool. In a large bowl, whisk together the milk, eggs, and vanilla. Stack the toasted bread, slice off the crusts and cut the bread into 4 triangles. Add the bread to the custard and let soack unti the custard is absorbed, about 10 minutes. Stir in the cooled caramelized bananas and the chocolate. Spoon the mixture into the prepared muffin cups. Bake the puddings until puffy and golden, about 25 minutes."
399,Preheat oven to 350 degrees f. Mix all of the dry ingredients together. Mix all of the wet ingredients together. Mix everything together. Bake for 10-12 minutes at 350f.
400,"Preheat oven to 350 degrees f. Line 2 large baking sheets with silicone baking sheets or parchment paper. In a food processor, chop the parmesan, gruyere and rosemary together until coarsely chopped. Set the cheese mixture aside. Separate the dough strips. Using a pizza cutter or a large sharp knife, cut each dough strip in half lengthwise to form thin strips. Working with dough strip at a time, coat each strip with the olive oil and then the cheese mixture, pressing very gently. Twist each cheese covered dough strip and place onto prepared baking sheets. Sprinkle with the salt, if you wish. Bake until the breadsticks are golden brown, about 10 to 15 minutes. Transfer the warm breadsticks to a basket and serve."
401,"Heat oil in a large skillet over medium-high heat. Add the pork chops and cook until tender, about 5 minutes. Add the flour, worcestershire sauce, salt, and oregano and cook for another 5-10 minutes, stirring occasionally. Add the pork chops and cook for another 5-10 minutes, stirring occasionally. Add the flour, worcestershire sauce, salt, and oregano"
402,"Preheat oven to 350 degrees celsius. Place chopped butter, sugar and vanilla in a bowl and beat until light and creamy. Add egg and beat well. Using a flat knife, mix through flours and coconut until a soft dough forms. Mix chocolate chips into the dough. Using your hands, mould two tablespoons of dough mixture into a flat round. Place rounds on a baking tray that is lined with non stick baking paper. Repeat until all the mixture is used. Bake for 10 minutes or until light golden. Allow to cool on trays."
403,"Preheat oven to 375 degrees fahrenheit. Unroll crescent rolls into 4 rectangles and place in a 13 x 9 inch baking dish. Press up sides slightly and press perforations together. Layer chicken breasts, cheddar cheese, cream of chicken soup, whole milk, crescent rolls. At this point you can make it ahead and refrigerate for up to 24 hours. Mix together chicken breasts, cheddar cheese, cream of chicken soup, whole milk, crescent rolls. At this point you can make it ahead"
404,"Preheat oven to 375 degrees. Grease 12-cup muffin pan. Set aside. In a large bowl, combine spaghetti, eggs, parmesan cheese, and pepper. Evenly press mixture into muffin cups to form a crust. Evenly top each cup with pasta sauce, then mozzarella cheese. Bake 15 minutes or until bubbling. Let stand 5 minutes before serving."
405,"In a blender, combine the first five ingredients. Cover and process until smooth. Gradually add ice, blending until slushy. Pour into chilled glasses. Garnish with whipped topping, chocolate syrup and cherries."
406,Preheat oven to 400 degrees. Bake for an hour and a half.
407,"Combine all ingredients in a large bowl. Shape into 4 patties. Grill over high heat for 15 minutes or until no longer pink in center. Top with cheese during last few minutes of grilling. Grill pepper rings for two minutes. Place burgers on bun, top with cheese during last few minutes of grilling. Top with cheese during last"
408,Place ham in pressure cooker. Cover with lid and cook on low for about 7-8 hours or until desired doneness.
409,"In large bowl, combine all ingredients and mix into a soft dough. Turn dough out onto a floured surface and knead 20 times. Divide dough into fourths and roll each quarter into a 12 inch long rope. Cut each rope into inch pieces, and set on a floured surface. Bring a large pot of salted water to a boil. Roll each piece of dough across the tines of a fork to get groves on it and drop it into the pot of water. Cook gnocchi until it floats to the top. Drain and serve."
410,"Preheat oven to 200f. In a large bowl of an electric mixer, beat egg whites until foamy. With the mixer on high speed, beat in salt. Then gradually add sugar, about a tableshppon at a time, beating well after each addition, until whites fold stiff, glossy peaks. Add vanilla and beat for 1 minute. Fold in dates and walnuts. Drop meringue mixture by rounded teaspoonfulls onto well-greased baking sheets, spacing cookies about 1 inch apart. Bake in a 200f oven for 1 hour or until outside is dry and set. Cookies should not turn brown. Let cool on baking sheets for about 5 minutes, then transfer to racks and let cool completely. Store airtight."
411,"Preheat oven to 400 degrees f. Grease muffin tins or line with paper cups. Combine bran cereal, oat bran, flour, baking soda and salt. In a separate bowl beat the eggs. Beat in buttermilk, honey and oil. Add to dry ingredients and stir just enough to blend. Fold in prunes. Pour into muffin cups and bake 20 minutes."
412,"In the bowl of a stand mixer fitted with paddle attachment, beat cream cheese, salt and pepper in a large bowl. Add cream cheese mixture and beat on low speed for 1 minute. Add onion mixture and beat on low speed for 1 minute. Add chili powder mixture and beat on low speed for 1 minute. Add chili powder mixture and beat"
413,"In a large pot, saute the beans until tender. Stir in the garlic, cumin, salt and cayenne. Cook and stir until water is absorbed. It only takes a few minutes. Remove from heat, and stir in lime juice."
414,"Preheat oven to 400 degrees f. Put the first 7 ingredients into a food processor bowl. Pulse until bread is very coarsely chopped, 4-6 times. Grease an 8 inch square baking dish and arrange the cherry tomatoes in a single layer. Sprinkle with the bread crumb mixture. Bake until crust is browned and tomatoes are tender, about 20 minutes."
415,"Preheat oven to 400f. Rinse chicken and pat dry. Stir together dressing, butter, garlic salt, pepper, potato chips in a medium bowl. Add chicken and toss well to coat with mixture. Roll each piece in crushed chips and place on a shallow baking sheet. Sprinkle with any remaining chips. Bake for 30 minutes or until crispy and lightly browned."
416,"Preheat oven to 425 degrees f. Cut the bottoms off the brussels sprouts and trim any damaged leaves. Cut in half. Add the rest of the ingredients into a bowl. Mix to combine. Add brussels sprouts and mix until coated. Put in a roasting pan in the oven for 45 minutes, stiring once after about 25 minutes, until brown and caramelized."
417,"Heat oil in a large saucepan, add onion and garlic, cook, stirring until the onion is soft. Pour the chicken stock into the saucepan with the onion and garlic and bring to the boil. Add the potatoes, boil uncovered for 5 minutes. Stir in the peas, bring to the boil and cook for a further 5 minutes or until the chopped potatoes are tender. Blend potato and pea mixture in batches until smooth. Serve soup with sprinkled with parmesan cheese."
418,"Preheat oven to 350 degrees f. Cut up the apples into small chunks and place them on the bottom of a lightly greased pie pan. Combine the sugar, flour, eggs and half of the vanilla into a bowl and mix well. Pour the mixture over the apples and sprinkle with remaining vanilla. Put into preheated oven for 20-30 minutes."
419,"Combine and chill first four ingredients. Blend sour cream, ground ginger, salt, and pepper. Add to chicken mixture. Toss lightly. Serve on bed of greens. Sprinkle with toasted almonds."
420,"Preheat oven to 325 degrees. Beat cream cheese in bowl with electric mixer on medium, until creamy. Add sugar and beat until well blended. Add sour cream, lemon juice and lemon peel. Mix well. Add eggs, 1 at a time, mixing on low speed after each addition just until blended. Pour batter into pie shell. Bake at 325 degrees for 35- 40 minutes or until center is almost set. Cool completely on wire rack. Refrigerate 4 hours or overnight."
421,"Preheat oven to 350 degrees fahrenheit. Grease 8x8x2-inch baking pan. In large bowl beat sugar and butter until fluffy. Beat in eggs, one at a time. Beat in chocolate, then flour. Stir in nuts. Pour into pan. Bake 25 minutes. Cool in pan and cut into bars."
422,"In a hot water bath, place tea bags, orange zest, mint leaves and cloves and then pour boiling water over all. Add sugar and stir until dissolved. Cover and let steep until cool. Strain tea through mesh strainer into a large pitcher filled with ice. Stir in grapefruit juice. Serve over ice in large glasses, garnished with mint sprigs, if desired."
423,"Preheat oven to 350 degrees. Spray a 9x9-inch cake pan with non-stick spray. In a large bowl, cream butter and splenda. Beat in eggs and vanilla. In a separate bowl, mix graham cracker crumbs, baking powder, salt. Add dry ingredients to wet, mix well to combine. Add milk and walnuts, stirring until just combined. Spread half of mixture into prepared cake pan. Spread half of pie filling over top. Spread remaining batter carefully over apples and arrange remaining apple pie filling over top. Bake for 45 to 50 minutes. Place cake pan on a wire rack and let set for at least 10 minutes before removing from pan."
424,"Preheat oven to 350 degrees. Line a rimmed baking sheet with parchment paper. Peel and trim carrots and slice lengthwise into thin halves or quarters. Toss carrots in bowl with olive oil, rosemary and salt. Roast at 350 for 30 minutes, stirring half way through. Turn up oven to 425 and roast ten minutes longer or until the ends of the carrots begin to turn black. When carrots are almost done, melt apricot jam in microwave for 15-30 seconds. Remove carrots from oven, place in bowl and toss warm carrots with melted apricot jam. Toss with a little more rosemary if desired."
425,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 300 degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken in flour and crumb mixture. Quickly fry chicken on all sides until browned and crisp. Place in covered baking dish and bake additional 20-30 minutes to re-crisp chicken, serve."
426,"In a small saucepan, combine the water, sugar-free lemon gelatin, boiling water, frozen lemonade concentrate, cream cheese, frozen whipped topping, yellow food coloring. Pour into container such as a bowl or individual cups. Refrigerate for at least 4 hours before serving."
427,Preheat oven to 450f. Place potatoes in a large baking dish. Add remaining ingredients to the dish and toss until well coated. Bake uncovered about 50 minutes until tender and brown on the edges. Turn the potatoes halfway into cooking time and add more water if the water is all absorbed
428,"Preheat oven to 350 degrees fahrenheit or 175 degrees celsius. Mix the butter and sugar. Beat in the egg and vanilla extract. Once combined, slowly blend in the dry ingredients until evenly mixed. Searate dough into tablespoon-sized balls. Place onto an ungreased cookie sheet. Place on center rack and bake for 5 to 7 minutes. Let the cookies sit for 2 minutes before cooling on wire racks."
429,"Heat oil in l skillet over medium high heat until oil is shimmering and then add the orzo. Toast, stirring frequently, until it starts to turn golden brown. Stir in broth and bring to a boil, reduce heat to low, cover, and simmer until orzo is tender and broth is absorbed. Remove from heat. Let stand 5 minutes. Remove lid and stir in butter, salt, peper and parsley."
430,"Preheat oven to 350 degrees. In a non-stick skillet brown meat with salt and pepper. When browned stir in basil, tomato paste, crushed tomatoes, pasta sauce, ricotta and parmesan, and simmer for a couple of minutes. Place 3 lasagna noodles on the bottom of bake dish and top with half the sauce. Add another layer of noodles and then the remaining sauce. Top with mozzarella cheese and cover dish with foil. Bake for 45 minutes, remove from oven and let sit for 15 minutes before serving."
431,"In a large saucepan, bring the water and sugar to a light boil. Cook and stir for 2 mins. Pour into a large container. Add pineapple juice, concentrates and extract. Cover and freeze. Remove from freezer 1-2 hours before serving. Just before serving, mash the mixture with a potato masher and stir in lemon-lime soda."
432,"In blender or food processor, puree the first 6 ingredients until smooth. Pour into serving bowl. Add shrimp, tomatoes, oregano and tarragon to skillet and saute for 5-6 minutes, stirring occasionally or until shrimp is pink. Remove from heat and stir in feta cheese. Toss to combine. Add shrimp, tomatoes, oregan"
433,"Preheat oven to 350f line a 9x13-inch baking pan with foil, spray with olive oil. In a small bowl, mix preserves and mustard, brush or spoon over chicken and bake an additional 10-15 minute or until done."
434,"Heat oil in 2-quart saucepan. Add onion and garlic. Cook over medium heat for about 5 minutes, until onion wilts. Stir in cumin and pepper. Continue to cook for 2-3 minutes. Add oregano, potatoes, green chilies and chicken broth. Bring to a boil and simmer slowly for 45 minutes. Serve hot with cheese sprinkled in the middle of bowl."
435,Mix together the first three ingredients and spread into a 9x13 inch dish. Bake at 400 degrees for 10 minutes and cool. Beat together cream cheese and one cup of sugar. Stir in cool whip and spread on cooled pretzel crust. Dissolve jell-o in boiling water. Stir in strawberries and let set for ten minutes. Pour on top of cheese mixture and chill to the jell-o is set.
436,"Preheat oven to 350 degrees. In a large skillet over medium high heat, saute the beef and onion for 5 to 10 minutes, or until meat is browned and onion is tender. Drain fat. Add the celery, chili, tomatoes, taco sauce and corn. Heat thoroughly, reduce heat to low and allow to simmer. Meanwhile, prepare the noodles according to package directions. When cooked, place them in a 9x13 inch baking dish. Pour the meat mixture over the noodles, stirring well. Top with the cheese. Bake at 350 degrees f for 25 minutes, or until cheese is completely melted and bubbly."
437,"Preheat oven to 475 f. Spray a roasting rack and shallow roasting pan with nonstick spray or grease lightly with some oil. Remove skin from chicken, rinse well, and pat dry. Using a pastry brush, coat both sides of each piece of chicken well with the escalloped chicken. Bake another 20 minutes, then flip pieces over using a pair of tongs and brush with some more parmesan cheese. Bake another 40 minutes or until cooked through. Cook time will vary based on the actual weight of your chicken pieces-allow 15 minutes per pound plus 10-15 extra minutes to calculate the total cooking time."
438,"In a large skillet over medium heat add olive oil and onions. Cook until tender. Stir in garlic and cook stirring until golden. Stir in mussels, wine and broth and let simmer for 2-5 minutes. Pour into bowls to serve."
439,Heat oil in a large pan. Saute onions and garlic till translucent. Add remaining ingredients except for butter just to heat through. Stir in pasta. Place into a large pasta bowl. Top with butter while hot. Garnish with pepper flakes to taste.
440,"Drain and reserve liquid from fruit. Add enough water to make two cups of liquid. Pour pudding mix & liquid into a pan. Cook until thickened, stir in dry jello. Mix in pineapple and oranges. Chill."
441,"Preheat oven to 350f. Lightly grease a 9 x 5 loaf pan. In a large bowl, combine the flour, baking soda and salt. In a separate bowl, cream together the butter and brown sugar. Stir the eggs, buttermilk, vegetable oil, banana, white sugar, all-purpose flour, baking soda, salt, nutspreparation:Preheat oven to 350f. Lightly grease a 9 x 5"
442,"Preheat oven to 180 degrees c. Place sugar, water, butter, bicarb soda& cocoa in a saucepan& bring to the boil. Once boiling, time for 2 minutes, then remove from heat. Grease& line base of a loaf pan. Once chocolate mixture has cooled, add the flour& egg. Mix well until smooth. Place in pan& cook in oven for 35 minutes."
443,"Preheat oven to 425 degrees and boil water. In a 13x9 casserole dish, combine rice and contents of seasoning packet. Add boiling water to dish and mix well. Add chicken, sprinkle with garlic powder. Cover and continue to bake for another 8-10 minutes or until chicken is no longer pink in center."
444,"Heat skillet over medium high heat. Add chives and cook about 10 seconds. Add cognac and stir. Add parsley, mustard, and worcestershire sauce. Add beef broth and stir. Swirl in 1 tablespoon butter and serve."
445,"Preheat oven to 350f. Cut up the apples into small chunks and place them on the bottom of a lightly greased pie pan. Combine the sugar, flour, eggs and half of the vanilla into a bowl and mix well. Pour the mixture over the apples and sprinkle with remaining vanilla. Put into preheated oven for 20-30 minutes."
446,"Heat oil and butter in a 12-inch skillet over medium-high heat. When butter has melted, add half of the asparagus to the skillet with. Using tongs, distribute spears in an even layer. Cover skillet. Cook until asparagus is bright green and still crisp, about 5 minutes. Uncover, increase heat to high and season asparagus with salt and pepper to taste. Cook until spears are tender and well-browned along one side, 5 - 7 minutes, using tongs to occasionally move spears from the center of the pan to the edge of the pan to ensure all are browned. Transfer to serving dish, adjust seasonings as needed and, if desired, squeeze lemon over spears. Serve immediately."
447,"Preheat oven to 475f. In a large roasting pan, combine potatoes, onion, garlic, oil, salt, pepper and rosemary and toss to coat. Roast veggies 25 minutes, stirring once. Lightly salt and pepper chicken and add, tossing to coat and roast 15 minutes longer or until chicken is done. Place chicken pieces on top of onion mixture, and cover with remaining onion mixture. Drizzle with an additional 2 tbsp olive oil. Bake until chicken is done, approximately 45-55 minutes."
448,"Preheat oven to 350f. In a medium bowl, combine apples, brown sugar, lemon juice and cinnamon. Toss to coat apples. Place wonton wrappers on a flat surface. Drop apple mixture by teaspoonfuls onto center of each wrapper. Moisten edges of wrapper with wet fingers, fold over one corner to make a triangle and press sides together to seal. Transfer filled wrappers to prepared baking sheet and coat surface with cooking spray. Bake until wontons are golden brown, about 15 minutes"
449,"Preheat oven to 400f degrees. Mix all ingredients in lg bowl. Mix well. Pour into crust. Bake for 15 minutes. Reduce heat to 350 and bake another 40 min, or until a knife inserted in the center comes out clean. Garnish with pecans if desired."
450,"Heat oil in large skillet over medium heat. Add garlic and cook 1 minute. Discard garlic. Add onion and cook until softened. Add tomatoes with juice, sausage and pepper flakes. Cook over medium high heat, until sauce is thickened. Cook pasta according to package directions. Drain and toss with sausage in large bowl. Toss with mozzarella. Sprinkle with parmesan cheese and chopped parsley. Serve hot."
451,"Heat oil in a large nonstick saucepan. Add the cauliflower, leek, chicken stock, nutmeg, salt and pepper, olive oil. Simmer the soup for 15 minutes or until cauliflower is tender. Remove from heat and stir in the heavy cream, then add salt and pepper to taste. Pour the mixture into a blender, in batches if necessary, and whir until smooth or to desired texture. Serve immediately with good crusty bread. Also good garnished with a shaving of parmesan or asiago."
452,"Place chicken noodles in slow cooker. Cover and cook on low for 3 hours. In a small mixing bowl, beat cream cheese and soup until blended. Stir in mushrooms, pour over chicken, and cook 1 hour longer or until chicken juices run clear. Serve over rice or noodles."
453,"Preheat oven to 350 degrees f. In a large bowl cream together the sugar and the butter. Add eggs one at a time, beating after each addition. Beat in mashed bananas and vanilla and continue beating until mixture is smooth. In a large measuring cup stir baking soda into the buttermilk and add it to the banana mixture along with the flour and chopped nuts. Stir the batter until it is just combined. Pour batter into a greased and floured 9x5 inch loaf pan and bake for one hour or until tooth pick inserted in the center comes out clean. Transfer the bread to a rack and let it cool in the pan for 10 minutes. Turn it out onto a rack and let it cool completely."
454,"Preheat oven to 375 degrees f. In a small bowl, soak the apples in brandy for 5 minutes. Blend flour, brown sugar, salt and butter until mixture resembles coarse meal. Add oats and almonds and toss. In a 9 inch glass pie dish, toss together apples, apricots and brandy. Sprinkle oat mixture evenly over top and bake for 30-35 minutes, or until apples are tender and topping is browned."
